cDC1,cDC2,pDC,Eos,Mon,Neu,B
36,20,17,34,104,49,30
25,12,42,50,104,81,12674
10,13,4,5,27,11,1067
18,12,10,7,38,23,2595
17,5,4,27,79,78,144
0,0,0,0,0,0,1001
7,0,1,1,0,0,0
93,134,71,119,238,260,14017
8,5,4,18,45,31,10061
29,26,27,55,103,96,0
4,35,5,0,0,0,0
2,1,1,7,1,0,0
0,0,0,0,0,0,11942
5,2,1,9,23,52,2
4,10,1,0,0,0,0
4,1,1,7,8,27,2410
0,0,0,7,3,1,5796
8,7,9,7,25,12,0
13,5,14,19,7,3,0
0,0,0,0,0,0,7911
0,0,0,0,0,0,11522
51,31,29,63,108,175,5
0,0,0,0,0,0,1244
4,0,0,4,19,2,7023
4,2,1,0,0,1,78
6,8,9,31,17,30,32
57,34,16,72,168,510,24
17,7,12,36,69,93,90
52,42,12,39,158,226,28
73,52,69,184,362,212,639
66,42,24,92,166,187,1
10,11,6,21,35,13,9069
10,8,4,39,231,748,0
9,5,2,6,5,6,72
4,3,1,4,6,15,0
18,20,20,4,0,11,34
3,19,4,8,25,2,1415
0,0,0,3,18,8,15440
0,3,2,0,1,2,1299
19,29,14,18,48,72,2570
4,25,1,1,1,18,0
12,7,5,12,15,11,0
0,0,0,0,0,0,1055
9,0,0,0,1,0,0
5,1,0,3,12,13,1019
118,158,63,183,334,501,1800
2,1,3,0,5,1,61
27,15,19,56,163,130,0
26,14,5,55,158,484,0
9,4,1,0,18,2,0
31,51,18,33,72,95,19835
0,0,0,0,0,0,4947
0,0,0,0,0,0,1495
19,31,27,19,36,33,1285
1,0,1,1,0,0,0
10,1,2,2,1,1,0
4,31,10,5,1,2,32
24,25,12,35,130,48,10775
26,23,26,40,139,136,3
0,0,0,0,0,0,17337
165,198,163,261,563,455,6383
76,55,28,87,312,284,211
0,0,0,0,0,0,17586
52,48,55,109,171,175,8138
0,0,0,0,0,0,18059
29,40,25,38,112,129,2597
7,12,11,13,18,14,37
44,20,17,21,58,97,2159
51,72,40,92,200,112,7101
0,0,0,0,0,0,1843
21,13,20,14,8,22,441
0,0,0,0,0,0,5530
2,4,6,6,3,20,15
29,22,16,94,492,802,37
21,15,10,19,27,60,19
14,9,2,12,25,101,1
102,50,27,42,221,145,7
62,31,31,103,290,364,5588
12,5,3,13,43,52,325
2,8,2,7,5,2,0
1,1,1,2,7,8,0
14,32,9,8,33,57,0
20,27,12,2,5,1,0
0,0,0,0,0,0,1813
0,0,0,0,0,0,12848
0,0,0,0,0,0,5918
1,5,1,0,1,0,6233
0,0,0,0,0,0,8720
0,0,0,0,0,0,217
0,0,0,0,0,0,1804
0,0,0,0,0,0,371
0,0,0,0,0,0,18352
20,30,10,25,53,71,472
4,4,0,0,0,0,0
20,14,10,22,65,86,2
25,20,12,41,45,165,55
0,0,0,0,0,0,5903
23,3,5,17,52,110,2
10,0,2,17,142,59,21969
6,7,2,4,0,0,0
4,0,1,8,33,41,5408
2,0,3,19,12,5,0
47,44,20,37,158,94,3692
0,0,0,0,0,0,2313
0,0,0,0,0,0,8698
17,16,19,74,211,89,8566
36,32,18,11,15,57,16
9,32,6,7,0,5,12
6,5,3,1,0,3,0
0,0,0,3,33,1,8273
0,0,0,0,0,0,1818
15,17,11,18,30,86,0
2,7,8,4,1,25,17
16,9,4,3,0,3,0
31,35,27,31,50,100,138
41,28,35,58,94,45,2112
5,5,9,10,6,8,0
1,3,0,2,10,12,17583
13,5,7,37,173,129,10840
0,0,0,0,0,0,5250
54,63,37,30,51,57,0
0,0,0,1,6,0,3103
8,6,0,7,12,43,0
25,24,3,11,78,72,3115
13,6,7,2,2,27,0
0,0,0,0,0,1,8759
64,103,34,34,73,79,132
36,66,29,20,21,82,39
13,11,25,78,474,466,0
14,8,21,9,4,5,51
27,7,15,6,2,6,0
10,18,0,0,0,0,0
22,51,19,32,58,44,1078
3,0,2,4,28,10,3
13,30,12,4,6,9,13
9,5,1,0,0,0,0
0,0,0,0,0,0,739
14,0,0,1,0,0,0
0,0,0,0,0,0,20791
0,0,0,0,0,0,3688
8,12,4,10,21,27,12
0,0,0,0,0,0,3861
0,0,0,0,0,0,11017
6,18,5,14,43,90,0
2,4,3,6,3,3,1943
0,0,1,7,34,16,0
0,0,0,0,0,0,8168
4,13,1,0,0,1,0
23,14,14,68,217,421,1
7,0,2,5,50,37,12795
4,4,4,27,111,110,255
92,113,76,71,74,157,614
16,10,8,9,9,19,1854
61,31,10,3,48,11,0
18,10,1,27,41,42,112
13,13,13,30,63,25,4361
5,50,7,1,0,9,1085
1,10,2,11,28,28,3939
0,0,0,1,2,1,5952
34,39,13,19,61,107,37
0,0,3,0,4,0,3266
0,0,0,0,0,0,6962
0,0,0,0,0,0,17606
23,16,10,69,255,439,0
20,29,16,17,64,21,1047
31,48,16,35,113,133,131
50,29,34,23,8,16,0
0,0,0,0,0,0,10799
47,43,18,78,355,725,0
0,0,0,0,0,0,11620
0,0,0,0,0,0,9022
0,0,0,0,0,0,16306
100,134,68,138,258,299,3962
76,53,14,28,70,119,283
156,186,166,185,518,418,14109
14,6,20,11,15,8,0
12,9,14,6,41,4,14
0,0,0,0,0,0,1029
4,4,1,6,61,14,1887
20,17,11,15,21,111,2
11,17,10,15,64,65,6470
7,5,2,11,15,12,0
5,0,2,5,17,0,139
7,0,1,0,19,34,5072
15,11,4,45,124,66,2986
4,10,3,1,2,14,0
31,66,15,45,63,170,115
26,44,22,40,202,80,6993
16,5,9,19,39,25,1
64,28,37,72,89,124,1222
0,0,0,0,0,0,5675
36,59,23,38,65,98,6690
7,3,4,14,28,72,0
0,0,0,0,0,0,4237
1,0,0,0,0,7,0
7,0,4,12,55,28,26
7,0,10,27,51,7,14169
1,1,1,7,87,31,1169
22,28,24,91,201,470,11
1,3,0,0,25,2,2723
0,0,0,0,0,0,235
39,30,34,27,70,124,4
2,4,3,10,60,36,1477
0,4,1,0,0,0,9508
25,16,11,31,15,58,20
10,6,4,16,18,5,2
0,0,0,0,0,0,384
0,0,0,0,0,0,13161
0,0,0,1,26,11,8283
89,50,40,72,111,321,0
17,27,14,19,67,46,1682
36,41,22,49,72,50,1649
25,25,13,17,22,36,328
7,9,2,6,53,15,14799
12,6,15,4,3,28,0
5,1,0,0,0,0,0
0,0,0,1,3,0,4628
8,5,0,3,5,2,70
0,0,0,0,0,0,5188
148,241,142,211,541,393,19237
0,0,0,0,1,1,4747
0,4,7,0,0,0,0
12,21,10,19,57,48,9088
40,46,27,33,105,45,7768
82,71,44,92,138,246,1478
68,90,34,72,59,185,79
25,22,19,66,95,89,360
16,12,8,24,68,52,72
8,6,7,18,18,34,3
0,0,0,0,0,0,14559
10,10,8,8,10,48,26070
3,5,4,4,2,17,0
9,20,5,8,47,37,14
0,0,0,0,0,0,10791
47,26,23,72,188,271,87
22,30,3,30,91,75,213
0,0,4,6,6,4,1287
161,118,55,143,269,764,714
0,0,0,0,3,1,6404
91,50,31,97,156,240,234
0,0,0,0,0,0,58
22,15,9,3,1,1,0
0,0,0,0,0,0,14418
2,0,3,2,0,0,14075
15,8,12,48,44,32,0
1,7,6,6,28,23,1384
1,1,0,5,0,3,0
4,8,2,2,17,5,4906
7,11,6,14,15,18,6469
61,77,29,58,226,129,3902
19,22,2,10,34,86,1
11,16,4,14,33,83,1
31,22,27,63,35,57,354
4,3,1,4,18,40,0
0,0,0,0,0,0,3146
1,1,4,4,41,3,17
0,0,0,0,0,0,1791
1,1,5,0,0,0,0
13,10,5,6,22,64,5
0,0,0,0,0,0,283
3,14,2,14,32,7,20651
11,3,5,25,120,325,0
1,4,1,0,0,0,0
31,34,9,0,0,0,0
1,4,7,1,0,1,0
0,0,0,0,0,0,2071
1,0,3,4,1,9,0
9,13,9,1,18,8,8282
2,2,6,22,84,50,5034
0,0,0,0,0,0,11178
5,4,13,20,40,6,0
141,176,120,211,424,331,21489
0,0,0,0,0,0,313
2,6,1,11,42,19,2685
40,46,19,58,49,132,475
0,0,0,0,0,0,14097
0,0,0,0,0,0,821
2,6,15,4,15,22,9
18,18,11,20,15,122,0
25,31,28,58,97,81,10176
8,11,0,8,22,50,0
0,0,0,0,0,0,903
0,0,0,0,0,0,10481
0,0,1,7,39,6,1
43,72,20,34,36,64,768
0,0,0,0,0,0,13
8,3,2,3,1,4,0
4,2,6,19,62,53,1638
4,2,2,1,0,0,0
9,13,13,0,43,36,22851
5,23,9,3,62,17,772
8,5,8,11,25,70,0
68,69,63,101,187,128,5495
14,20,8,18,57,31,12924
22,29,10,26,20,14,0
26,16,23,39,9,33,0
0,7,3,10,13,6,1
0,0,2,0,0,0,833
48,39,23,42,153,164,334
30,27,17,41,138,193,171
0,0,0,0,0,0,14868
1,5,1,12,8,28,2
0,0,0,0,0,0,1000
21,45,15,43,128,82,4051
0,0,1,0,18,0,586
1,0,4,19,127,132,0
10,1,5,13,53,65,13
0,1,0,0,13,2,0
42,17,12,73,211,107,247
37,10,37,45,14,18,66
2,0,13,2,4,1,831
0,0,0,0,5,0,0
11,6,2,16,45,59,85
0,0,0,0,0,0,7702
87,136,45,48,284,204,18556
25,15,24,24,28,19,314
217,295,216,262,610,524,3380
3,0,1,0,0,0,0
1,0,2,1,5,16,8836
0,0,0,0,0,0,30
0,2,1,1,15,1,2
11,20,4,8,46,11,3
96,69,78,173,210,288,585
83,106,73,109,200,182,1817
17,22,24,55,144,88,204
101,101,51,64,93,247,50
0,0,0,0,0,0,2798
30,13,1,0,0,2,0
53,41,40,76,311,238,2480
50,33,35,93,427,252,543
0,0,0,0,0,0,675
30,26,13,86,155,285,35
3,0,0,2,10,15,0
40,26,20,51,96,125,456
18,20,4,0,0,0,0
14,10,8,22,45,65,6
83,91,45,117,223,305,126
2,11,7,0,0,0,475
131,113,62,83,218,264,11462
41,45,11,59,119,251,64
51,58,11,13,29,54,0
9,11,2,11,59,42,6831
0,0,0,0,0,0,4448
0,0,0,0,0,0,453
0,0,2,0,0,0,0
0,0,0,0,0,0,13822
27,17,10,54,273,194,14
4,5,7,31,122,36,8532
101,120,24,19,12,13,0
3,4,0,1,0,0,0
4,1,1,6,7,18,2
14,8,3,2,0,0,0
9,8,14,5,9,12,0
16,3,8,1,1,0,0
32,12,8,61,87,67,0
0,0,0,0,0,0,6152
15,14,13,35,105,45,3662
0,0,0,0,0,0,2259
3,0,5,2,1,1,2745
2,0,2,3,1,0,0
1,1,2,0,0,0,0
31,16,21,20,26,34,1
20,22,12,32,49,66,57
0,0,0,0,0,0,3
12,8,7,3,12,22,105
0,0,0,0,0,0,7413
11,1,6,13,78,12,12909
0,0,0,0,0,0,11535
1,0,2,3,2,6,0
0,0,0,0,0,0,4126
5,1,2,1,0,2,6463
2,5,4,3,2,5,0
0,7,0,0,0,0,0
61,67,54,97,310,140,7358
0,0,0,0,0,0,5026
2,3,1,3,32,10,13620
56,46,30,15,4,12,0
0,0,0,0,0,0,58
10,10,6,4,0,19,345
25,21,30,39,51,88,11
34,21,34,39,143,67,90
21,18,19,4,0,2,0
65,79,34,44,38,129,27
0,0,0,0,0,0,3965
8,14,6,41,210,129,5125
51,65,58,78,201,65,6293
11,5,3,13,2,6,0
25,11,4,3,0,0,2611
4,22,5,22,91,46,563
29,32,18,38,55,84,472
13,1,0,8,66,26,5
76,48,30,94,241,439,58
0,0,0,0,0,0,80
0,0,0,0,0,0,11467
42,22,16,41,75,76,1594
4,0,0,9,17,84,1
23,20,9,27,36,78,17
0,0,0,0,0,0,29774
0,0,0,0,0,0,17266
0,0,0,1,13,3,0
62,73,25,72,143,232,3945
13,9,13,24,16,52,0
0,0,0,1,1,9,0
10,9,9,14,5,13,0
0,0,0,0,0,0,2938
12,17,12,9,14,11,1
27,20,17,17,24,67,22
2,9,11,8,2,15,0
36,7,29,30,107,73,0
14,31,13,17,32,34,4299
10,39,5,0,1,7,0
15,16,5,20,225,419,0
5,12,8,8,0,3,0
2,0,0,0,0,0,26327
12,18,8,42,161,433,0
31,16,12,38,62,150,203
20,22,6,3,14,43,224
41,27,32,45,59,124,96
0,0,0,0,0,0,13528
28,39,16,28,61,90,42
33,29,11,46,27,59,31
9,8,0,1,3,46,8248
0,1,3,0,0,0,3543
7,0,1,4,12,20,0
68,80,40,65,161,330,194
14,2,4,39,51,66,0
2,0,0,0,0,0,0
0,0,0,0,0,0,2351
22,26,18,12,50,22,0
0,0,2,1,9,1,2011
0,0,0,0,0,0,432
20,38,5,2,0,9,0
14,13,0,5,16,16,0
9,3,7,14,124,209,1
7,16,8,22,36,29,61
2,0,2,2,2,13,3807
0,0,0,0,0,0,20735
67,60,25,114,294,156,4512
11,15,20,13,88,38,601
5,2,8,7,24,13,1853
32,6,6,10,9,26,0
23,66,33,24,76,28,1
60,58,39,37,46,107,34
92,129,80,115,237,155,11841
24,31,10,29,41,34,221
43,48,44,91,318,159,14639
73,64,54,168,406,476,1650
19,33,24,23,73,41,10416
10,23,2,1,4,7,0
1,5,2,4,18,1,4
122,131,72,103,246,218,12705
14,20,20,17,15,11,190
19,0,8,24,7,6,0
3,0,0,0,0,0,0
4,4,7,3,2,3,0
2,4,3,16,40,163,0
16,8,17,58,147,531,0
92,134,53,77,177,153,7637
20,10,7,17,61,69,189
112,130,78,152,434,217,14280
24,27,11,11,18,34,0
0,0,0,0,0,0,4884
0,0,0,1,2,0,885
1,1,2,8,5,12,1
0,0,0,0,0,0,972
122,92,58,117,288,522,87
33,72,33,102,416,226,28317
33,38,23,7,25,82,0
7,23,2,0,3,7,0
0,0,0,1,3,7,2354
21,7,5,15,34,95,126
53,21,13,76,244,168,413
0,0,0,0,0,0,1651
57,52,7,26,89,125,1
0,0,0,0,3,5,0
9,6,5,28,136,74,31
26,20,41,25,55,56,6
7,8,6,9,4,7,0
0,0,0,0,0,0,6233
115,128,44,23,28,104,2
16,20,19,21,54,23,6910
0,0,0,0,0,0,18892
13,10,9,14,88,35,5860
5,0,4,4,0,0,0
13,13,4,2,8,30,1
29,18,17,76,198,228,573
0,0,0,0,0,0,10441
0,0,0,0,0,0,250
120,106,52,91,262,353,87
95,127,76,70,197,131,3024
0,0,0,0,0,0,4077
63,36,41,57,83,95,0
29,6,14,76,260,323,24
22,45,21,32,85,46,4383
20,11,17,49,138,80,39
2,0,2,5,5,0,56
19,3,5,1,1,26,0
22,7,11,55,34,26,0
90,86,38,100,167,282,1
5,5,2,23,92,31,16
4,2,0,0,1,2,0
12,5,4,30,19,24,48
0,0,0,0,6,3,0
17,2,7,25,5,0,0
26,35,17,32,80,55,600
0,0,0,0,0,0,392
0,0,2,7,26,2,5
90,98,92,117,234,159,2080
0,0,0,2,11,3,1167
2,3,2,11,10,3,0
36,41,19,35,61,48,1986
2,0,1,2,3,37,0
5,7,2,7,8,10,4266
2,4,0,1,2,14,0
24,14,16,61,186,165,160
124,156,145,189,554,291,7540
2,0,0,2,13,5,44
32,66,20,65,194,147,2537
0,0,0,0,0,0,33739
22,28,23,19,15,6,11
4,2,0,3,32,16,1388
0,0,0,0,6,1,44866
1,0,0,0,3,4,21848
0,0,0,0,6,13,0
10,12,9,17,33,90,0
0,0,0,0,0,0,583
0,0,0,0,0,0,30292
52,53,33,41,103,85,123
12,22,15,5,14,33,1
0,0,0,0,0,0,16957
0,0,0,0,0,0,5901
16,35,21,37,4,3,0
0,0,0,0,0,0,1648
0,0,0,0,0,0,5077
0,0,0,0,0,0,2526
15,35,6,20,34,14,2438
4,2,1,10,9,14,5383
24,49,10,10,11,63,38
4,5,7,4,7,1,491
121,153,118,183,625,512,23744
0,0,0,0,0,0,9685
51,90,40,63,165,182,24859
6,0,3,0,0,0,0
0,0,0,0,0,0,19248
0,2,0,0,4,0,5574
7,8,5,8,48,33,182
0,0,0,0,0,0,4528
0,5,5,0,6,0,224
32,50,18,77,132,94,4673
2,0,1,2,1,0,2806
43,33,14,99,252,184,2303
92,83,36,127,281,296,29012
41,28,25,39,74,41,32
21,55,42,13,24,25,1500
15,7,19,57,246,165,180
41,39,23,27,24,108,36
62,63,35,62,74,112,8
2,0,0,0,0,0,0
8,6,11,19,27,82,152
0,0,0,0,0,0,8154
27,38,15,51,156,93,1497
4,15,10,20,45,34,11013
13,14,13,17,60,34,11199
31,61,40,22,27,85,94
0,0,0,0,0,0,4170
0,0,0,0,0,0,5670
4,0,0,0,0,0,4080
0,0,0,0,0,0,12896
4,10,2,0,0,2,8077
34,13,17,3,0,3,0
26,38,25,41,66,70,4758
113,67,39,120,244,582,40
2,13,2,1,0,21,0
13,20,19,43,7,4,0
0,0,0,1,5,0,0
37,22,20,85,400,350,65
33,49,29,83,288,174,7998
101,160,101,124,327,198,4543
10,2,5,31,74,43,148
24,33,8,40,240,375,4
44,37,25,29,84,116,9247
6,4,3,1,1,0,0
2,7,4,2,10,4,2251
11,5,10,59,109,99,0
4,16,6,2,3,12,0
1,1,7,3,0,8,761
11,10,10,3,3,6,0
1,0,0,0,0,0,0
0,0,0,0,0,0,259
0,0,0,0,0,0,1343
23,27,28,44,161,76,21181
6,0,0,0,0,0,0
3,1,2,3,25,18,0
6,3,1,10,44,46,30
0,0,3,8,25,21,0
0,0,0,0,0,0,2573
7,0,4,7,2,7,0
0,0,0,0,0,0,49462
27,17,7,13,37,71,0
0,0,0,0,0,0,4455
8,0,7,18,56,20,2
3,0,2,12,1,8,0
2,5,3,6,0,0,0
55,38,44,74,170,150,1700
37,36,21,55,193,175,1313
0,0,0,0,0,0,5411
6,7,18,25,63,43,0
58,46,43,92,245,222,397
0,0,0,0,0,0,2680
14,26,10,29,14,112,0
22,16,17,11,16,69,0
0,0,0,0,23,1,0
14,19,28,18,53,100,0
0,0,0,3,4,0,4773
0,14,3,2,25,3,3606
39,39,23,31,65,115,5047
77,128,24,21,9,89,0
8,12,3,4,56,85,3
0,0,2,0,4,23,0
12,44,12,19,48,28,20
0,0,0,0,0,0,3790
0,0,0,0,0,0,18038
1,10,0,2,17,47,0
17,9,9,23,37,52,6258
1,0,2,7,9,3,16736
0,0,0,0,2,0,1930
26,10,11,31,45,80,1
1,0,0,0,0,0,0
27,40,35,18,38,42,128
31,16,11,112,537,863,0
15,18,7,14,16,45,0
4,7,1,1,15,23,0
0,0,0,0,0,0,11545
0,1,2,1,1,40,61
5,13,15,3,17,16,6
18,21,16,15,10,12,0
0,0,0,0,0,0,20086
51,79,62,36,21,22,0
3,6,1,5,23,2,6368
0,0,0,0,0,0,7842
2,2,0,0,0,7,0
0,0,0,0,0,0,800
17,43,34,21,58,65,8993
4,13,2,4,11,7,32809
4,2,3,22,138,183,3
1,2,11,1,0,0,42
79,63,19,79,206,436,49
41,46,29,71,114,141,1235
0,0,0,0,0,0,3343
0,0,0,0,0,0,10332
7,9,3,13,34,30,179
9,0,11,11,5,4,0
13,4,6,15,12,0,0
10,17,12,4,3,1,0
0,0,0,0,0,0,7505
10,1,5,16,145,112,0
0,0,0,0,0,0,7540
3,1,1,3,24,9,0
28,18,5,4,1,0,0
0,2,0,3,36,1,10042
0,0,0,0,0,0,512
26,22,24,74,208,159,56
14,11,18,28,28,26,604
47,95,41,100,153,146,646
0,0,0,0,0,0,490
74,36,25,74,114,124,43
6,22,12,11,10,57,32
16,11,5,25,26,33,37
16,3,0,0,0,0,0
19,1,0,0,0,1,0
19,7,13,9,0,8,0
8,3,5,25,54,35,0
39,27,17,76,231,169,161
0,0,0,0,0,0,5674
108,89,39,84,181,302,719
16,3,3,10,6,12,0
3,2,2,9,38,60,0
2,11,8,6,21,31,1388
7,4,1,6,24,59,12
0,2,4,4,31,22,18
37,42,39,80,170,151,546
0,0,0,0,0,0,18554
10,4,1,10,14,40,0
0,0,0,0,0,0,29760
3,4,5,10,64,44,0
19,17,16,27,48,66,28
0,0,0,0,0,0,6583
53,98,31,30,49,86,61
41,63,38,54,173,176,26317
26,13,8,13,23,63,0
4,6,6,26,87,16,2118
31,20,11,15,33,49,57
8,12,1,9,35,7,12730
11,8,13,41,167,163,9
39,37,19,31,97,277,0
0,0,0,0,0,0,8117
9,23,3,3,13,18,13336
0,4,8,0,0,0,56
10,4,21,79,229,193,5
31,15,20,49,102,216,11
19,26,20,31,53,58,1212
248,380,241,346,616,555,7574
4,2,0,7,3,8,0
11,15,13,2,18,20,27690
10,1,7,34,98,74,265
22,11,14,18,48,19,0
0,0,0,0,0,0,1129
0,0,0,0,0,5,0
0,0,0,0,0,0,1731
8,6,3,13,10,51,5
0,0,0,0,0,0,25263
10,2,2,0,0,0,0
63,124,58,87,293,119,13686
30,19,6,31,115,64,91
0,2,0,0,4,0,8604
12,6,5,7,16,5,0
17,25,7,11,64,21,0
3,6,5,10,9,15,6717
7,5,0,5,14,24,0
0,0,0,0,0,0,916
482,674,453,620,1381,1077,20650
53,6,12,5,6,14,0
2,2,3,2,6,36,0
10,14,14,13,3,17,12
71,110,48,78,175,232,704
55,75,58,94,221,278,424
0,0,0,0,0,0,10536
15,11,1,15,101,54,23
35,42,13,45,106,102,3333
0,0,0,0,0,0,3070
21,6,6,22,25,67,171
9,9,9,20,42,18,2800
14,17,13,13,24,17,650
32,25,14,35,59,137,21
0,0,0,0,0,0,4792
3,0,0,0,0,0,0
0,0,0,0,0,0,4046
12,24,3,17,40,55,16602
0,0,0,0,0,0,7130
0,0,0,0,0,0,257
52,57,48,45,105,97,3307
1,8,2,0,0,5,424
1,0,0,7,20,6,2824
0,1,0,0,2,0,11715
8,4,4,13,8,13,2212
23,0,15,117,263,167,0
26,20,19,81,229,165,179
5,2,5,24,101,44,6659
22,20,13,4,4,13,754
236,251,139,218,338,712,1684
0,2,2,3,15,11,1518
95,145,57,155,359,346,9720
0,3,0,0,0,0,878
19,20,19,24,24,42,12
36,48,18,42,132,192,98
11,9,15,48,185,114,1520
0,0,0,0,0,0,910
63,26,41,138,545,334,155
0,0,0,0,0,0,90
53,54,29,40,79,229,217
0,0,0,0,0,0,13224
0,0,0,0,3,0,11034
0,0,0,1,24,14,1394
9,35,9,5,0,14,0
14,6,13,8,33,15,351
106,65,31,23,69,131,2
100,163,81,143,283,245,1625
0,0,0,0,0,0,468
0,0,0,0,0,0,1129
0,0,0,0,0,0,5619
5,1,5,34,96,83,221
24,17,10,31,187,193,5
0,2,5,0,9,0,0
8,1,7,3,9,13,3
30,42,16,52,261,290,12
62,98,38,72,204,166,9173
5,5,10,34,83,60,7238
3,3,13,14,3,3,11
1,1,0,0,0,0,0
0,0,0,0,0,0,5044
84,135,52,90,89,158,157
0,0,0,0,0,0,1277
0,0,0,0,0,0,2328
0,0,0,0,0,0,19345
11,19,17,23,80,48,2630
2,0,0,0,0,0,0
19,33,4,1,2,12,45
2,1,0,5,39,7,6814
20,23,11,44,93,116,12
5,4,1,0,0,0,0
25,16,8,9,29,124,0
0,0,0,0,0,0,13430
8,17,6,20,24,29,75
0,0,0,0,0,0,10276
18,33,13,32,152,67,5942
5,7,7,18,74,57,8
167,218,147,230,617,346,13992
0,3,0,0,32,9,0
29,68,30,32,47,57,56
5,2,0,0,0,1,41
0,3,1,2,1,8,6107
0,0,0,0,0,0,4139
0,1,0,6,2,5,0
9,1,6,1,0,0,0
0,0,0,0,0,0,12332
0,0,0,0,0,0,4087
24,12,2,10,40,43,7
0,3,2,5,14,21,3655
105,55,32,135,508,1095,0
0,0,0,0,0,0,7264
36,34,34,89,86,107,3067
0,0,0,0,0,0,2284
5,1,0,1,0,2,0
29,45,16,64,314,266,328
49,41,20,63,118,234,2
0,1,4,0,0,0,3
0,0,0,0,0,0,7288
56,84,50,87,176,169,7190
0,0,0,0,0,0,2181
17,17,16,35,70,74,902
7,3,5,14,0,5,304
28,30,17,46,157,58,423
8,18,2,0,8,15,1
7,1,0,0,3,1,8587
21,13,6,22,54,23,15086
25,24,6,28,30,83,0
0,0,0,0,0,0,14693
0,0,0,0,0,0,3794
43,77,51,57,235,146,10658
11,27,7,7,37,22,718
61,85,63,76,230,164,5015
10,4,2,18,38,36,9
15,15,13,18,55,36,6029
4,7,17,7,5,2,48
0,0,0,0,0,0,5101
8,22,1,0,4,2,0
2,2,5,5,5,8,0
9,1,5,0,0,0,0
0,0,0,0,0,0,2332
43,52,13,21,70,111,0
11,29,6,3,0,0,0
0,0,0,0,0,0,7289
30,19,6,31,146,415,1
55,27,3,32,122,207,0
70,54,23,49,146,301,39
5,13,8,5,17,25,8998
68,121,67,111,353,167,5623
3,0,3,32,122,84,0
0,0,0,0,4,9,0
0,0,0,0,0,0,5222
8,6,3,9,19,6,0
3,17,3,3,3,5,0
4,1,12,48,101,100,24692
2,13,0,0,0,0,0
7,1,0,0,0,0,0
2,4,1,4,2,3,0
27,26,21,14,62,109,299
0,0,0,0,0,0,6492
0,0,0,0,0,0,3971
0,0,0,0,0,0,2242
0,0,0,0,0,0,14839
39,30,17,45,108,216,8
1,0,0,0,0,5,0
41,83,58,108,175,110,6175
31,66,25,41,140,91,5401
0,0,0,0,0,0,17331
0,0,0,0,0,0,5961
0,0,0,0,0,0,2094
19,51,26,37,138,65,12305
0,0,0,0,0,0,2132
102,105,64,95,310,377,591
8,28,12,17,18,62,1
0,0,0,0,0,0,27448
4,7,2,7,5,8,0
0,0,0,0,0,0,1126
0,0,0,0,0,0,9712
13,0,2,6,2,0,0
11,11,17,1,1,21,0
3,14,6,1,0,0,0
1,0,0,2,5,23,0
31,30,3,0,0,1,0
3,9,2,2,37,23,2820
22,43,15,33,62,110,5220
3,5,11,14,60,25,760
0,0,0,0,0,0,17715
13,25,25,14,10,23,12
88,99,67,104,295,195,3799
79,28,24,39,194,314,11
2,4,11,0,1,10,0
7,10,12,17,45,28,5758
0,0,0,0,0,0,13068
0,0,0,0,0,0,19338
0,0,0,0,0,0,662
27,39,38,22,30,60,85
1,14,4,9,7,14,0
50,54,31,170,563,1480,109
6,0,0,0,0,0,0
15,21,6,15,41,87,9291
7,2,4,10,19,13,0
21,20,28,13,13,8,0
0,0,0,0,0,0,6767
1,0,2,7,2,1,0
50,69,17,30,24,24,0
40,26,10,50,94,156,346
77,136,18,12,47,98,0
21,3,12,23,18,35,4
1,0,2,3,21,6,60
0,0,0,0,0,0,29
0,0,3,0,0,0,0
1,0,2,4,16,9,2245
19,16,11,23,77,213,401
8,0,1,0,0,0,0
0,0,0,0,0,0,5124
4,11,1,1,0,1,0
3,10,15,7,33,3,3439
0,5,9,3,0,0,0
8,17,11,12,38,23,1025
2,5,2,6,2,6,0
0,0,0,1,0,2,0
0,0,0,0,0,0,5459
0,0,0,0,0,0,2848
0,0,0,0,0,0,963
11,33,21,2,0,1,0
3,0,3,2,5,5,0
9,22,11,32,93,67,7
1,0,4,5,4,0,357
0,0,0,0,0,0,3900
19,12,3,8,12,8,5
15,10,26,4,40,33,0
41,26,23,112,305,226,458
75,64,9,8,1,2,0
4,1,8,2,1,0,12955
0,0,1,1,0,0,0
31,31,27,28,115,71,1730
36,39,7,26,53,128,379
0,0,0,0,0,0,14441
10,6,18,10,21,7,2699
0,0,0,0,0,0,510
4,2,4,12,21,2,0
0,1,0,0,8,0,127
0,0,0,0,0,0,1569
34,19,6,14,43,85,0
0,0,0,0,2,0,818
43,34,41,34,115,75,5745
13,2,0,0,9,0,3645
8,1,4,17,119,70,17828
0,0,0,0,0,0,117
16,47,2,0,0,1,0
5,2,1,10,49,68,8306
35,70,28,60,118,113,3312
3,1,12,1,5,3,0
135,153,82,151,315,453,2141
6,5,0,5,7,19,0
0,0,0,0,0,0,13488
0,0,0,0,0,0,338
12,2,24,7,5,2,0
3,4,4,14,56,10,26
3,16,2,16,64,17,23752
22,38,9,18,19,31,0
123,160,83,169,385,385,1523
20,51,9,4,22,27,52
0,0,0,0,0,0,14307
19,13,23,29,16,8,0
0,0,0,0,0,0,11117
34,47,16,34,19,29,3
0,0,0,0,3,1,9780
2,3,3,2,2,13,0
0,0,0,0,0,0,19491
