cDC1,cDC2,pDC,Eos,Mon,Neu,B
0,1,2,5,33,18,0
0,0,0,2,7,4,0
1,1,0,0,7,12,0
0,0,0,0,0,0,217
0,0,0,0,0,0,1288
37,6,0,2,0,9,0
13,4,4,4,37,218,0
0,0,0,0,0,0,621
6,11,6,4,7,72,0
0,0,0,0,0,0,322
0,0,0,1,0,0,0
0,0,0,0,0,0,476
0,0,0,0,0,0,665
0,0,0,0,0,0,790
3,8,1,9,22,123,5
0,0,0,0,0,0,713
0,0,2,0,0,0,647
0,0,0,0,0,0,1486
0,0,0,0,0,1,0
0,0,0,0,1,0,0
0,0,0,0,0,0,1846
0,0,0,0,0,0,3578
0,0,0,0,0,0,329
3,1,3,3,0,0,0
2,14,6,3,0,0,0
0,2,0,9,6,83,0
0,0,1,6,3,2,0
0,0,3,0,0,0,870
0,0,0,0,0,0,21
0,0,3,0,0,0,0
0,0,0,0,0,0,1267
0,0,0,0,0,0,3160
0,0,0,0,0,0,1222
0,0,0,0,0,0,467
0,0,0,0,0,0,2299
5,0,0,2,14,97,0
0,0,0,0,0,0,1199
0,0,0,4,1,0,0
0,0,0,0,8,0,1071
0,0,0,0,0,0,2156
0,0,1,1,0,0,0
0,5,0,8,19,75,0
0,0,0,0,0,0,599
0,4,0,1,0,0,0
0,0,0,0,0,0,25
15,1,1,1,0,0,0
0,0,0,0,0,0,3444
0,0,0,2,18,11,0
0,0,0,1,8,4,2268
1,4,5,0,0,0,0
0,0,0,1,19,27,0
0,0,0,0,0,0,2535
0,0,0,0,0,0,167
0,0,0,0,0,0,1808
2,0,0,0,0,0,0
0,0,0,0,0,0,802
2,3,0,3,0,16,0
0,0,0,0,0,0,1929
0,0,0,0,0,0,242
1,0,5,1,0,0,0
0,0,0,0,0,0,114
0,0,0,0,0,0,574
0,0,0,0,0,0,129
13,1,2,1,1,0,63
0,0,0,0,0,0,243
0,0,0,0,0,0,1367
2,4,1,0,11,3,2283
1,0,0,0,0,0,0
0,0,0,0,0,0,1641
0,1,2,10,130,37,1239
0,0,0,0,0,0,323
0,0,0,0,0,0,2293
0,0,0,0,0,0,4011
0,0,0,0,0,0,226
5,3,0,0,0,0,0
0,0,0,0,0,0,111
1,0,1,5,3,0,2286
2,0,0,0,1,15,0
1,3,8,3,3,24,1
0,0,0,0,0,0,99
0,0,0,0,0,0,1070
1,0,1,19,232,72,4
0,0,0,0,0,0,434
0,0,0,0,0,0,1377
0,0,0,0,0,0,631
0,0,0,0,0,0,259
4,0,0,1,0,0,0
0,0,0,0,0,0,735
0,0,0,0,0,0,1804
0,0,0,0,0,0,3568
0,0,1,0,0,0,874
5,8,1,13,40,222,0
0,0,0,0,0,0,1624
0,0,0,0,0,4,0
0,0,0,0,0,0,2182
0,0,0,0,0,0,1087
0,0,0,0,0,0,112
4,6,7,19,57,77,0
0,0,0,0,0,0,571
2,1,0,3,4,36,0
0,0,0,1,2,27,0
0,0,0,0,0,0,697
0,0,0,0,0,0,26
0,0,0,0,1,2,1003
22,2,1,3,30,78,0
0,0,0,0,0,0,1595
30,13,1,10,22,56,0
0,0,0,0,0,20,0
0,0,0,1,44,8,0
0,0,0,0,0,0,5696
0,0,0,0,0,0,934
0,0,0,0,0,0,3067
5,1,0,1,7,7,0
0,0,0,0,5,34,2
0,0,0,0,0,0,2057
0,0,0,0,0,0,761
0,0,0,0,0,0,983
0,0,0,0,0,0,4427
7,1,0,3,3,5,0
3,1,0,14,59,10,0
0,1,0,8,36,123,0
1,10,1,0,0,0,0
0,0,0,0,1,0,1458
0,0,0,0,0,0,540
0,0,0,0,0,0,321
0,0,0,0,8,73,0
4,0,0,0,0,0,0
0,0,0,0,0,0,177
0,0,0,0,0,0,1080
0,0,0,0,0,0,821
0,0,0,1,5,14,0
0,0,0,0,0,0,899
0,0,0,0,0,0,1459
0,0,0,0,0,0,1555
1,2,14,0,0,0,0
0,0,0,0,0,0,918
0,0,0,0,0,0,289
1,1,0,3,88,26,0
4,0,0,2,12,34,0
0,0,0,0,1,0,256
3,0,0,0,2,15,0
0,2,0,0,0,0,0
0,3,0,0,7,0,2574
0,0,0,0,7,2,1
4,1,2,10,27,158,8
4,0,0,4,0,0,0
2,0,9,1,0,0,0
0,0,0,0,0,0,88
0,0,0,0,0,0,3315
61,13,1,1,0,0,0
0,0,0,0,0,0,288
0,0,0,0,3,3,0
0,0,0,0,0,0,1636
1,0,0,0,0,12,0
0,0,0,0,0,0,287
1,0,0,2,22,6,0
0,4,0,2,4,53,1
0,0,0,0,0,0,1877
0,0,0,0,0,0,1036
0,1,0,0,0,0,0
0,0,0,0,0,0,364
0,1,13,0,0,1,0
0,0,0,0,0,1,798
0,0,0,4,54,13,0
1,0,0,5,44,16,0
0,0,0,0,32,98,0
0,2,0,0,0,0,0
0,0,0,0,15,8,0
0,0,0,0,6,8,0
0,0,0,0,0,0,4097
5,0,0,0,0,0,0
1,1,1,12,6,83,0
1,0,2,6,32,8,0
0,0,0,0,0,0,166
0,0,0,4,13,4,0
0,0,0,0,0,0,716
1,0,0,4,74,72,0
0,0,0,0,0,0,7849
0,0,0,0,0,0,914
2,0,3,16,224,82,33
0,0,0,0,0,0,812
0,0,0,0,0,0,840
0,0,3,5,0,0,0
3,0,9,6,0,1,0
0,0,0,0,0,0,576
0,0,1,0,0,0,0
0,0,0,0,0,0,223
0,0,0,0,0,0,1119
0,0,0,1,27,1,0
0,0,0,3,10,9,3
0,0,1,0,0,0,0
4,0,2,2,21,4,0
0,1,0,2,5,0,779
0,0,0,0,0,0,200
0,1,0,0,0,0,0
0,0,0,0,0,0,1100
0,0,0,0,0,0,639
0,0,0,0,4,0,1452
0,0,0,1,16,4,0
0,0,0,1,44,16,0
1,16,6,0,0,0,0
1,0,0,0,1,0,0
1,1,2,0,0,0,0
0,0,0,0,0,0,504
0,0,0,0,0,0,245
0,0,0,6,1,1,0
8,1,0,0,0,0,0
0,0,0,0,0,0,1098
1,4,0,7,12,44,0
0,0,0,0,0,0,652
0,0,0,0,0,0,3432
21,3,16,6,16,34,41
1,0,1,14,38,110,0
0,0,0,0,0,0,613
0,0,0,0,0,0,265
19,7,0,1,0,0,0
0,0,0,0,32,6,0
2,0,2,1,0,0,0
0,0,0,0,0,0,2821
17,14,5,27,37,160,0
2,2,1,3,8,1,1372
0,0,0,0,0,0,735
0,0,0,0,0,0,225
0,0,0,0,0,0,19
2,2,0,0,0,0,0
2,0,0,9,48,46,0
0,0,0,1,0,0,0
0,0,0,0,0,0,590
0,0,0,0,0,0,822
0,0,0,0,0,0,35
4,1,2,0,0,7,0
12,2,2,7,13,47,0
0,0,0,0,16,1,3952
6,0,1,0,0,0,0
0,0,0,0,0,0,1982
0,0,0,1,6,3,0
0,0,1,7,18,3,569
0,0,0,0,0,0,676
2,1,1,1,0,1,115
0,0,0,0,22,9,0
0,0,0,0,0,0,502
0,0,0,0,0,0,253
0,0,0,0,0,0,13
0,0,0,0,0,0,1259
0,0,0,0,0,0,97
12,3,0,0,0,0,0
1,1,0,0,6,30,0
0,0,0,0,0,0,1104
0,0,0,0,2,0,0
0,2,0,1,4,1,2953
0,0,0,0,7,0,0
0,0,0,0,0,0,1390
0,0,1,3,28,9,0
2,0,0,0,0,0,0
3,0,0,6,0,0,0
0,0,0,0,0,0,894
0,0,0,0,0,0,1017
40,4,1,2,0,2,0
0,0,0,0,0,0,24
0,0,0,0,0,0,476
0,1,3,1,0,0,0
0,0,0,0,0,0,89
0,0,0,0,5,0,1182
0,0,0,0,0,0,1494
2,0,1,1,6,87,0
9,0,1,0,0,0,0
0,0,0,0,0,0,3314
0,0,0,0,0,0,66
1,1,0,7,48,4,1
3,0,4,8,6,0,0
4,4,7,3,4,0,0
0,0,0,0,0,0,834
10,0,0,0,0,0,96
0,0,0,0,0,0,1627
0,0,0,0,0,0,1756
0,0,0,0,0,0,247
0,0,0,0,0,0,553
0,0,0,0,0,0,337
1,0,0,1,1,0,0
1,0,0,19,3,33,0
1,0,0,0,7,0,1594
0,0,0,0,0,0,550
3,6,0,3,22,21,0
0,3,0,0,0,2,0
1,0,0,6,63,7,0
0,0,3,0,0,0,2202
2,1,0,3,1,36,0
14,5,14,8,0,0,0
0,0,0,0,0,0,927
0,0,0,0,0,0,421
0,0,0,0,0,0,1138
0,2,1,1,4,9,209
0,0,0,4,28,6,1486
0,0,0,0,0,0,789
0,0,0,0,0,0,189
0,2,0,6,11,5,0
0,0,0,0,0,0,141
0,0,1,1,12,41,0
0,0,0,0,0,0,3512
0,0,0,0,0,0,2385
0,0,0,8,14,67,0
0,0,0,0,0,0,661
2,3,0,0,0,0,5426
0,4,0,6,0,0,0
0,0,0,0,0,0,561
0,0,0,0,0,0,1283
0,0,0,0,0,0,350
2,0,0,13,0,0,0
0,0,0,5,86,16,1
0,0,0,0,0,0,267
10,1,2,16,42,217,0
0,0,0,0,0,0,402
0,0,0,0,0,0,2392
0,0,0,0,0,0,2200
0,0,0,0,0,0,1517
0,0,0,0,0,0,655
0,0,0,0,0,0,329
8,4,0,3,0,4,0
0,0,0,0,0,0,1746
0,0,0,3,1,0,0
3,1,5,1,2,19,0
2,0,1,0,4,46,0
0,4,3,0,0,0,0
22,3,1,0,0,0,0
0,0,0,0,0,0,124
0,0,0,0,0,0,288
1,1,3,0,0,0,0
5,2,0,1,11,6,5016
0,0,0,0,0,0,42
0,0,0,0,0,0,1593
0,0,0,0,1,0,815
1,0,0,6,8,54,0
0,0,1,1,0,4,0
0,0,0,0,0,0,1117
0,0,0,0,0,0,3822
1,0,0,2,0,4,0
1,7,0,0,0,0,0
0,0,0,0,0,0,1163
1,1,2,8,2,3,0
0,0,0,0,0,0,1307
0,0,2,5,82,40,0
0,0,0,0,16,1,0
0,0,0,2,12,0,0
0,0,0,0,0,0,216
2,1,2,11,104,50,2596
0,0,0,0,0,0,1699
0,0,0,0,0,0,1791
0,0,0,0,0,0,1518
0,0,0,1,5,0,142
2,0,0,0,0,0,0
0,1,0,3,59,13,3461
2,0,1,0,0,0,0
0,0,0,0,0,0,234
0,0,1,0,0,0,1377
0,0,16,1,0,0,0
0,0,0,0,0,0,369
0,0,0,0,2,27,0
0,0,0,1,11,1,64
0,7,11,2,21,6,4446
1,4,0,0,0,0,0
0,0,0,0,0,0,1727
0,0,0,0,0,0,1126
0,0,0,0,0,0,2738
0,0,0,4,0,0,0
1,0,1,0,2,19,0
0,0,0,0,0,0,555
0,0,0,0,0,0,5936
0,0,0,0,0,0,323
0,0,0,0,0,0,153
0,0,0,0,0,0,293
0,0,0,0,0,0,810
0,0,0,3,9,1,4441
0,0,0,0,0,0,2456
0,0,0,0,0,0,142
3,0,0,3,13,84,0
0,0,0,0,0,0,873
15,1,1,0,1,4,0
15,3,0,0,0,0,0
0,0,0,0,0,0,725
0,0,0,0,5,0,1067
0,0,0,0,0,0,664
0,0,0,2,12,85,0
0,0,0,0,0,0,27
4,10,1,19,44,89,2
0,0,0,0,0,0,164
0,0,0,0,0,0,423
0,1,1,2,10,0,761
0,0,0,0,0,0,671
0,0,0,0,5,1,973
5,1,0,4,12,8,6
0,0,0,0,0,0,1518
0,0,0,10,113,29,27
3,3,0,0,0,0,0
0,0,0,0,0,0,2095
1,0,1,7,5,55,0
0,0,0,0,0,0,723
0,0,1,19,1,1,0
0,0,0,0,0,0,1052
0,0,0,0,0,0,288
0,0,0,0,0,0,2721
0,0,0,0,0,0,805
0,0,0,0,0,0,1960
0,0,0,0,0,0,1584
2,4,0,0,0,0,0
1,0,0,1,0,25,0
0,0,0,0,3,1,0
22,0,0,0,0,0,0
0,0,0,0,6,65,0
0,0,0,0,0,0,1097
0,0,0,0,0,0,2185
4,1,0,0,0,9,0
0,0,0,0,0,0,285
0,1,0,1,15,20,0
1,0,1,4,91,23,5
0,3,0,0,0,0,0
0,0,0,0,0,0,577
28,0,0,0,0,0,0
0,0,0,0,0,0,2284
0,0,0,3,8,1,938
52,4,10,0,0,10,0
0,0,0,0,0,0,3015
2,0,5,1,0,0,0
0,0,0,0,0,0,557
0,0,0,0,0,0,1286
1,0,0,1,7,1,0
0,0,1,3,0,0,0
0,3,0,0,0,0,0
0,0,0,0,0,0,1640
0,0,0,0,0,0,617
0,0,1,9,0,0,0
0,6,0,0,6,0,3893
0,0,0,0,0,0,82
0,0,0,0,0,0,298
0,0,0,0,0,0,3337
0,0,0,0,0,0,93
3,1,0,0,0,1,0
3,0,0,0,0,0,0
5,2,6,9,0,1,0
0,0,0,0,0,0,738
0,0,0,0,0,0,1380
0,3,0,0,0,0,0
0,0,0,0,0,0,4061
0,0,1,4,13,1,0
0,0,0,0,0,0,590
0,0,0,0,0,0,19
0,0,0,0,0,0,181
0,0,0,0,0,0,2842
0,0,0,0,0,0,1505
0,0,0,0,9,41,0
0,0,0,0,0,0,861
0,0,0,0,0,0,2062
0,0,0,0,0,0,1039
0,6,3,0,0,0,0
26,4,14,0,0,1,0
0,0,0,0,1,0,0
3,0,2,2,0,1,0
0,0,1,0,0,0,3
0,1,1,0,6,4,1571
39,6,5,1,0,0,0
34,8,10,4,6,11,0
0,1,0,9,77,35,0
0,0,0,0,0,0,3588
76,2,3,0,0,0,0
0,0,0,0,0,0,1347
0,0,0,0,0,0,1826
0,0,0,0,0,0,483
8,13,6,6,28,129,6
0,0,0,0,0,0,1749
0,0,1,3,16,20,0
12,4,2,1,0,0,0
1,0,0,2,19,114,0
0,5,11,2,0,0,0
0,0,0,0,0,0,505
0,0,0,0,0,0,355
0,0,0,0,0,0,2644
0,0,0,0,0,0,3193
0,0,0,0,1,8,0
1,0,0,0,2,0,0
3,0,0,0,0,0,0
3,4,6,3,67,159,0
0,0,0,3,45,8,530
0,0,0,0,0,0,14
0,0,0,0,0,0,570
0,0,1,2,7,0,860
0,0,0,3,30,113,0
0,0,0,0,0,0,374
4,2,3,0,0,0,0
0,0,0,3,0,15,0
0,0,0,0,0,0,2446
9,6,5,0,30,23,2127
0,0,0,0,0,0,2505
0,0,0,0,0,0,31
3,0,1,12,161,70,0
0,0,0,0,0,0,1229
0,0,0,0,0,0,931
0,0,0,0,0,0,295
0,0,0,10,1,0,0
0,0,0,0,0,0,1258
2,0,0,1,3,21,0
0,0,0,0,0,0,1116
6,2,0,7,79,135,1
0,0,0,0,0,0,3055
7,3,0,14,12,129,2
14,0,0,0,0,0,0
0,0,0,0,0,0,4444
0,0,0,0,0,0,1317
0,0,0,0,0,0,1711
0,0,0,0,0,0,342
0,0,0,0,0,0,908
0,0,0,0,0,0,1093
0,0,0,0,0,0,2185
14,1,2,0,0,0,0
0,0,0,0,0,0,1189
0,0,0,0,0,0,1597
0,0,1,6,42,2,2
0,0,0,0,0,0,1039
0,0,0,0,0,0,2178
0,0,0,0,0,0,2069
2,3,0,4,9,40,0
0,0,0,0,0,0,946
0,17,3,0,0,1,0
0,0,0,0,0,0,14
2,4,4,1,14,0,560
0,0,1,1,3,21,0
0,0,0,0,0,0,626
0,0,0,0,0,0,6681
0,0,0,0,0,0,3635
15,1,0,0,0,0,0
2,0,0,1,0,8,0
6,1,0,5,0,2,0
0,0,0,0,0,0,194
0,0,0,1,7,11,3213
7,5,0,17,9,36,0
3,0,0,0,0,0,0
0,0,0,0,0,0,1041
0,8,0,0,0,0,0
0,0,0,0,0,0,20
0,0,0,0,0,0,1056
0,0,0,0,0,0,190
0,0,1,0,0,0,0
0,0,0,0,0,0,1721
0,0,0,0,0,0,796
0,0,0,0,0,0,1316
0,0,0,0,0,0,15
15,5,0,0,0,0,0
0,0,0,0,0,0,757
0,0,1,6,42,7,20
3,1,2,11,39,34,0
0,1,0,5,3,60,0
0,0,0,2,1,9,0
5,1,0,0,0,0,0
0,0,0,0,0,0,159
0,0,0,0,0,0,33
0,0,0,0,0,0,41
0,0,0,0,0,0,992
0,1,1,0,5,1,0
0,0,0,0,0,0,745
7,12,1,9,35,47,9
4,1,8,1,0,1,0
0,0,0,0,0,0,1903
0,0,0,0,0,0,1926
0,0,0,0,19,5,3981
7,0,0,6,12,67,0
0,2,0,0,0,0,0
0,0,0,0,0,0,828
0,1,1,11,96,21,0
2,4,9,2,8,88,0
0,0,0,0,0,0,2807
0,1,5,2,0,0,0
0,0,0,0,0,0,403
8,0,1,0,0,0,0
0,0,0,0,0,0,3540
0,0,0,0,0,0,1101
0,0,0,0,0,0,3600
0,0,0,0,0,0,1329
0,0,0,0,0,0,3961
15,4,8,12,24,82,0
2,1,2,0,3,2,0
0,3,0,2,10,67,0
0,1,6,0,0,0,0
0,0,0,0,0,0,443
0,0,0,2,7,0,4270
9,9,11,0,0,0,0
1,0,4,22,65,98,11
0,0,0,1,1,0,327
0,0,0,0,0,0,4353
1,1,0,0,0,0,0
0,0,0,0,0,0,575
1,1,0,2,2,8,0
0,0,0,0,0,0,3
0,0,0,0,0,0,891
4,0,4,13,1,3,1795
0,0,0,2,23,4,0
0,0,0,0,0,0,973
0,0,0,0,0,0,1822
0,0,0,0,0,0,568
0,0,0,3,0,0,0
0,0,0,0,1,0,0
2,0,0,0,0,0,0
0,0,0,1,2,2,0
0,0,0,0,0,0,513
0,4,0,0,0,0,0
0,0,0,0,0,0,91
0,3,0,0,0,0,0
0,0,0,0,0,0,840
0,0,0,0,0,0,255
1,0,0,1,0,5,0
28,5,0,0,0,1,0
0,0,0,0,21,2,966
15,0,1,3,53,97,0
0,0,0,0,5,0,0
0,0,0,0,0,0,1652
0,0,0,0,0,0,466
0,0,0,0,0,0,649
0,0,0,0,0,0,437
0,0,0,0,0,0,1620
26,0,5,0,0,0,0
0,0,0,0,0,0,1731
0,0,0,0,31,1,50
0,0,0,0,0,0,1229
0,0,0,0,0,0,434
0,1,0,1,2,9,1224
0,0,0,0,0,0,250
0,0,0,0,0,0,1753
0,0,3,16,49,14,22
0,0,0,0,0,0,398
0,0,0,0,0,0,338
6,1,0,0,0,2,0
0,0,0,0,1,4,1907
0,0,0,0,0,0,362
0,0,0,0,0,5,0
0,0,0,0,0,0,97
0,0,0,2,0,0,0
0,0,0,0,0,0,294
0,0,0,6,43,4,1
10,3,3,7,4,90,0
2,1,0,0,0,0,0
0,0,2,4,9,1,31
0,0,0,0,0,0,846
1,3,0,0,0,0,0
13,0,0,0,0,0,0
0,2,4,0,0,0,0
0,0,0,0,0,0,532
0,0,0,0,0,0,238
0,0,0,0,0,0,1834
0,0,0,0,0,0,605
1,7,1,3,18,3,1276
2,5,1,2,3,11,1071
0,0,0,0,0,0,1972
0,0,2,15,0,3,0
0,0,0,0,0,0,130
0,2,0,0,0,0,0
1,6,6,13,26,204,4
0,0,0,0,0,0,719
0,0,0,0,0,0,3159
1,0,0,1,5,32,0
0,0,1,0,0,0,0
0,1,5,9,2,1,0
0,0,0,0,0,0,646
1,0,3,0,1,0,0
29,10,9,2,0,0,0
0,0,0,0,1,0,489
0,0,0,0,2,2,2188
0,0,3,7,0,0,0
0,0,0,0,0,0,50
10,5,10,0,0,2,0
0,0,0,0,0,0,182
0,0,0,0,0,0,3186
0,0,0,0,0,0,368
2,0,0,3,2,52,0
0,0,4,0,0,0,0
1,1,0,0,14,24,0
1,0,0,3,38,5,2368
0,0,0,0,3,0,0
0,0,0,0,0,0,113
1,0,0,0,4,0,14
0,0,0,0,0,0,1094
8,0,0,0,0,0,0
0,0,0,1,0,14,0
0,0,0,0,0,0,187
0,0,0,0,0,0,1217
2,0,0,11,13,72,0
0,0,0,5,24,5,764
0,0,0,0,0,0,363
0,0,0,0,0,0,648
0,0,0,0,0,0,4359
0,0,0,1,0,7,0
0,0,0,0,0,0,581
5,15,5,3,1,0,0
0,0,0,0,0,0,215
0,0,0,15,48,134,0
1,9,0,0,1,15,0
0,0,0,0,0,0,1040
0,0,0,0,0,0,1316
0,0,0,0,0,0,1647
0,0,0,0,0,0,1116
0,0,0,0,2,0,2130
0,0,0,0,0,0,2374
0,1,10,3,0,0,0
0,0,0,0,0,0,1432
0,0,0,0,0,0,83
0,0,0,0,0,0,209
0,0,0,0,1,1,2372
3,0,0,0,0,0,0
2,7,1,2,0,0,0
0,0,0,0,2,11,0
0,0,0,0,1,0,1754
0,6,0,1,3,27,0
0,0,0,0,0,0,1006
0,0,0,1,18,2,0
5,9,0,22,36,227,3
0,0,0,0,0,0,3414
0,1,0,2,8,3,670
0,0,0,2,0,21,0
0,0,0,0,0,0,924
8,13,10,3,18,5,5068
8,1,0,4,19,45,0
0,0,0,0,0,0,16
0,0,0,0,0,0,373
3,6,0,0,0,0,0
0,0,0,0,0,0,58
0,0,0,1,4,5,0
0,0,0,0,0,0,18
0,0,0,0,0,0,2229
0,0,0,0,2,14,0
3,0,0,1,0,0,0
0,0,0,0,0,0,1850
0,10,0,0,0,4,0
0,0,0,0,0,0,170
0,0,0,0,0,0,1711
1,5,0,0,0,2,0
0,0,0,0,0,0,123
0,0,1,2,0,0,0
0,0,0,0,0,0,1180
0,0,0,0,0,0,52
0,0,0,0,0,0,2210
4,3,2,13,29,159,0
0,0,0,0,0,0,1448
0,0,0,0,0,0,1073
0,0,0,0,0,0,1532
0,1,0,0,4,0,0
0,0,0,0,0,0,500
0,0,0,1,0,0,0
0,3,3,0,0,0,0
5,7,1,13,20,197,0
0,0,0,0,0,0,389
0,1,0,1,0,17,0
0,0,0,0,0,0,422
0,0,0,1,1,5,0
0,0,0,0,0,0,349
4,0,1,2,45,9,191
0,0,0,0,0,0,1501
0,0,0,0,0,0,804
0,0,0,0,0,0,92
1,6,3,5,18,2,466
8,1,0,1,6,33,0
28,4,2,9,2,1,0
0,0,0,0,0,0,2034
0,0,0,0,4,0,688
0,0,0,0,3,0,495
0,0,0,0,0,0,243
0,0,0,0,0,0,185
0,0,0,3,20,2,0
0,0,0,0,0,0,1565
25,8,10,14,34,127,0
6,0,0,1,5,1,474
0,0,0,0,0,0,104
0,0,0,0,0,0,2242
0,2,1,1,0,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,95
0,0,0,0,0,0,1212
3,3,4,7,8,22,0
0,0,0,0,0,0,997
0,0,0,0,0,0,357
1,0,3,0,0,0,0
0,0,0,0,8,1,244
15,2,8,5,9,85,0
0,0,0,2,9,3,0
0,0,0,0,0,0,1497
1,1,0,5,50,33,1
0,0,0,0,1,0,1216
0,0,0,0,0,0,547
16,4,17,7,2,19,0
0,0,0,0,0,0,591
0,0,0,0,0,0,960
1,0,0,1,1,24,0
0,0,0,4,23,41,0
2,2,8,0,0,0,0
0,0,0,0,0,0,765
0,0,0,0,0,0,1468
3,2,0,0,0,0,0
0,0,0,0,0,0,361
0,0,0,0,0,0,42
0,0,0,0,0,0,596
4,2,5,0,0,0,0
0,1,6,0,0,8,0
0,0,0,2,0,0,1619
0,0,0,0,0,0,4046
