cDC1_start,cDC2_start,pDC_start,Eos_start,Mon_start,Neu_start,B_start,cDC1_end,cDC2_end,pDC_end,Eos_end,Mon_end,Neu_end,B_end,w,t0,t1
0.010676156583629894,0.014234875444839857,0.0035587188612099642,0.03558718861209964,0.24555160142348753,0.6903914590747331,0.0,0.010676156583629894,0.014234875444839857,0.0035587188612099642,0.03558718861209964,0.24555160142348753,0.6903914590747331,0.0,281.0,0,1
0.010676156583629894,0.014234875444839857,0.0035587188612099642,0.03558718861209964,0.24555160142348753,0.6903914590747331,0.0,0.010676156583629894,0.014234875444839857,0.0035587188612099642,0.03558718861209964,0.24555160142348753,0.6903914590747331,0.0,281.0,1,2
0.010676156583629894,0.014234875444839857,0.0035587188612099642,0.03558718861209964,0.24555160142348753,0.6903914590747331,0.0,0.0,0.028169014084507043,0.007042253521126761,0.06338028169014084,0.3380281690140845,0.5633802816901409,0.0,281.0,2,3
0.0,0.028169014084507043,0.007042253521126761,0.06338028169014084,0.3380281690140845,0.5633802816901409,0.0,0.0,0.0,0.0,0.016129032258064516,0.22580645161290322,0.7580645161290323,0.0,142.0,3,4
0.0,0.0,0.0,0.016129032258064516,0.22580645161290322,0.7580645161290323,0.0,0.0,0.0,0.0,0.016129032258064516,0.22580645161290322,0.7580645161290323,0.0,62.0,4,5
0.0,0.0,0.0,0.016129032258064516,0.22580645161290322,0.7580645161290323,0.0,0.0,0.0,0.0,0.016129032258064516,0.22580645161290322,0.7580645161290323,0.0,62.0,5,6
0.0,0.0,0.0,0.016129032258064516,0.22580645161290322,0.7580645161290323,0.0,0.0,0.0,0.0,0.02702702702702703,0.1891891891891892,0.7837837837837838,0.0,62.0,6,7
0.0,0.0,0.0,0.02702702702702703,0.1891891891891892,0.7837837837837838,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.9230769230769231,0.0,37.0,7,8
0.0,0.0,0.0,0.0,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,8,9
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9,10
