cDC1,cDC2,pDC,Eos,Mon,Neu,B
0,0,0,0,0,0,1621
8,52,12,38,70,49,1084
0,0,0,0,0,0,834
26,6,11,14,42,166,0
44,58,49,139,84,114,25
42,169,48,49,92,128,943
0,0,0,0,0,0,6678
6,0,0,2,13,4,0
0,0,0,0,0,0,15423
35,10,7,7,6,24,6
6,36,28,17,40,52,74
0,0,0,0,0,0,3134
50,77,83,49,134,122,13404
73,44,38,233,271,187,13
2,9,18,0,0,4,0
128,7,17,26,130,387,0
0,0,3,1,6,1,5382
0,0,0,0,0,0,4673
6,0,0,0,0,6,0
23,6,14,84,90,48,136
5,0,1,0,3,2,4648
0,0,0,0,0,0,774
2,11,0,25,66,21,0
9,0,7,49,88,13,0
0,0,0,0,0,0,117
6,11,10,13,17,24,3
0,0,0,2,0,1,0
78,191,39,231,376,222,9204
80,59,45,165,234,283,81
0,0,0,0,0,0,6523
48,217,84,110,135,117,73
0,0,0,0,0,0,10858
44,41,85,49,96,69,24762
0,0,0,0,0,0,8708
74,101,67,47,105,213,0
0,5,3,0,0,2,11703
1,1,2,0,0,1,6216
3,6,6,0,3,6,0
2,10,3,25,13,19,0
0,0,0,0,0,0,1629
0,0,0,0,0,0,12276
4,7,7,11,7,14,1929
5,21,5,10,21,9,0
16,86,21,114,221,105,19651
21,0,0,0,0,1,0
0,0,0,0,0,0,857
13,26,16,22,79,33,3292
0,0,0,0,0,0,2651
9,0,0,0,0,0,0
0,0,0,0,0,6,10100
0,0,0,9,1,0,7788
1,2,5,40,19,5,47
32,21,28,53,68,98,151
4,0,0,0,0,0,0
0,0,0,0,0,0,14926
0,0,1,0,0,0,304
0,0,0,0,0,0,36
24,8,3,95,154,82,0
25,15,1,20,13,42,4
0,0,0,0,0,0,14065
2,88,17,9,48,16,199
4,1,3,1,11,10,0
0,0,0,0,0,0,1453
130,141,157,103,150,195,2821
11,22,12,13,29,10,3767
0,0,0,0,0,0,15862
93,102,79,132,135,117,1933
0,0,0,0,0,0,2033
0,0,0,0,0,0,6431
8,81,28,77,52,47,477
8,1,4,3,5,4,133
0,21,2,0,0,0,0
11,10,1,46,23,41,7
13,41,28,12,30,29,5803
0,0,0,0,0,0,14436
0,2,0,0,5,2,11
0,0,3,0,0,0,2518
4,20,36,4,15,37,6955
23,165,75,43,116,207,140
8,4,1,15,15,3,1
0,0,0,0,0,0,2651
0,16,2,0,8,4,7
2,2,2,6,5,12,26
1,14,2,40,47,14,0
18,31,13,21,59,89,71
26,27,10,31,62,46,6
5,0,0,1,2,0,0
1,0,3,16,17,8,260
8,28,18,13,17,15,2566
18,15,11,19,47,59,0
8,121,30,28,89,71,7
6,44,4,33,33,35,0
13,22,23,31,86,34,32
0,0,0,0,0,0,1679
12,3,12,8,24,10,5
0,0,0,0,0,0,607
60,153,24,136,393,207,2
30,7,8,12,29,47,4
8,14,2,30,46,37,7
21,0,0,0,0,3,0
14,144,21,125,229,79,26
0,0,0,0,0,0,2481
9,0,0,0,0,0,0
0,90,16,0,1,9,0
76,148,90,141,229,256,217
92,146,140,143,173,229,21389
0,0,0,0,0,0,6653
41,153,18,162,538,227,269
1,0,0,0,0,0,0
13,4,8,18,43,111,0
0,0,0,0,0,0,3663
2,0,1,0,2,6,11203
10,53,12,20,56,28,708
6,11,23,2,3,3,209
0,0,0,0,0,0,316
145,172,59,71,331,441,0
26,42,63,24,54,64,1252
0,24,6,5,6,5,22888
11,0,1,4,2,15,0
69,168,82,124,229,228,10599
12,1,4,0,0,0,0
5,37,2,7,19,19,23
3,22,1,4,20,8,5
115,286,247,167,344,250,12717
0,0,0,0,0,0,466
12,19,1,16,65,25,68
16,27,27,8,13,31,2
16,0,0,0,2,2,0
5,60,2,50,152,74,24393
0,0,0,9,30,7,0
79,105,86,62,132,151,6593
1,18,12,19,37,16,176
65,46,67,122,86,136,1611
24,9,21,18,47,35,33
1,2,12,5,6,7,1
10,3,1,1,2,17,3
0,0,0,0,0,0,8944
0,0,0,0,0,0,43
6,19,5,9,48,25,1739
0,0,0,0,0,0,2858
37,26,8,179,109,100,27
10,12,0,42,81,46,82
34,70,41,6,22,57,73
2,0,0,0,0,0,0
5,3,0,14,13,2,6
0,4,9,0,0,1,0
14,26,0,17,25,19,370
0,3,1,14,34,17,0
10,21,19,38,37,40,336
1,3,0,5,0,18,4
25,7,4,1,4,20,9987
18,5,8,23,12,74,0
9,36,29,9,14,25,36240
0,0,0,0,0,0,302
0,2,1,10,14,4,11149
0,17,12,2,7,2,1101
5,25,7,2,5,9,573
10,7,20,1,2,18,2
6,9,4,26,36,39,0
18,6,0,22,5,9,0
99,194,65,219,365,306,1916
0,0,0,0,0,0,11693
1,0,0,0,0,0,0
0,0,0,0,0,0,13298
0,0,1,0,0,0,6207
0,0,0,0,0,0,1451
0,23,11,8,21,10,0
1,1,0,3,4,1,0
0,0,0,0,4,1,2682
38,35,14,43,46,79,61
60,56,65,44,50,80,8269
19,24,67,16,40,36,1951
67,153,79,119,201,200,323
26,22,38,22,48,27,3907
0,0,0,0,0,0,2636
15,166,27,31,64,112,28
59,36,56,41,70,111,4353
9,0,1,3,6,5,0
0,0,0,0,0,0,1791
60,67,81,77,85,88,14210
0,0,0,0,0,0,8347
3,30,6,20,49,25,7
2,101,15,17,44,39,121
71,9,11,3,18,29,0
20,15,9,9,48,23,7
8,0,2,0,1,5,0
0,0,0,0,0,0,11141
1,0,0,0,3,0,15759
0,0,0,1,0,0,0
39,32,17,5,26,21,1
0,0,0,0,0,0,3225
0,0,0,0,0,0,1570
0,0,0,0,0,0,131
0,0,1,0,5,1,1668
41,79,30,65,130,124,439
24,31,20,17,36,47,100
1,0,0,0,0,0,0
8,13,2,7,65,21,2778
3,0,0,0,11,1,13982
8,0,0,1,0,8,26
6,13,11,1,3,19,0
5,9,4,18,40,20,151
0,0,0,0,0,0,23109
31,62,46,47,161,71,8076
0,19,45,0,1,3,0
0,7,13,2,6,10,0
26,0,0,0,1,3,0
2,30,5,4,35,14,39
26,32,27,7,12,49,175
0,5,0,0,1,8,0
22,72,17,103,146,98,98
19,16,15,15,21,25,641
4,30,13,18,25,21,26
0,0,0,0,0,0,957
0,0,0,0,0,0,546
1,0,0,19,9,5,26
3,8,5,1,3,24,233
0,0,0,0,0,0,3902
0,0,0,0,0,0,5882
0,16,1,11,35,11,3935
21,21,14,16,76,44,32557
6,2,0,0,3,7,0
12,15,16,23,40,54,38
15,3,7,36,34,56,0
1,6,1,0,0,6,3967
7,27,50,0,6,22,0
0,0,0,0,0,0,691
0,0,3,29,3,13,0
2,3,4,8,26,15,0
11,42,23,31,43,36,2761
10,161,11,21,62,37,6
66,101,63,62,150,134,2687
29,14,28,5,26,49,3
7,53,2,5,2,16,87
0,6,0,0,0,0,0
6,9,3,7,15,16,1185
0,5,1,0,1,0,0
58,58,20,73,98,148,309
6,2,0,57,54,51,0
30,51,53,124,106,154,237
7,2,0,0,0,1,0
62,70,24,129,375,257,15
4,2,1,2,0,6,0
0,1,0,0,0,0,2311
15,10,11,9,56,31,2935
7,0,1,0,0,0,609
1,2,2,0,3,7,3441
14,189,48,24,51,62,8979
6,26,9,65,57,25,265
2,0,0,0,0,6,0
3,10,15,2,18,37,3937
19,12,42,18,17,18,5035
132,44,36,64,185,307,93
1,25,2,0,0,2,0
0,0,0,3,0,2,0
0,0,0,0,0,0,5595
3,67,12,25,23,27,68
1,1,1,25,15,6,0
0,0,0,0,0,0,6231
28,21,6,12,17,29,26
0,0,0,0,0,0,27160
0,0,0,0,0,0,987
17,3,0,20,36,26,0
0,0,0,0,0,0,74
21,63,79,21,41,43,23841
6,4,0,9,3,16,0
4,0,0,0,0,0,0
42,95,78,88,138,80,10944
22,41,17,8,46,54,18
20,52,10,58,130,65,72
0,3,0,3,1,2,289
80,62,55,64,206,205,194
0,0,0,0,0,0,9285
3,0,1,29,13,22,0
11,14,13,1,15,11,2206
4,84,32,29,66,50,12980
0,0,4,0,0,1,2
80,86,93,102,188,218,29239
3,0,0,0,0,0,0
88,148,125,112,146,220,11418
16,7,3,11,12,25,1
3,0,0,0,0,6,2447
0,3,0,0,0,2,0
0,0,0,0,0,0,88
35,169,45,108,89,90,2072
0,0,0,0,0,0,1466
0,1,1,0,0,0,5068
1,6,31,0,0,7,0
0,3,2,0,0,0,63
24,56,13,10,69,38,585
0,0,0,0,0,0,2
0,0,0,0,0,0,467
21,21,4,39,44,100,6
49,122,46,119,219,240,527
0,0,0,0,0,0,2426
0,0,0,0,0,0,10263
20,28,24,41,62,50,4927
0,0,0,0,0,0,21840
32,84,53,32,91,111,789
10,5,4,74,57,36,0
0,2,1,6,7,15,0
33,69,47,25,86,68,2921
8,5,7,20,84,29,2760
18,236,12,18,57,36,0
3,19,20,2,14,12,15
11,1,0,10,7,10,0
0,1,4,2,0,1,144
11,7,7,16,38,52,25
1,5,6,0,0,7,80
0,2,4,11,34,7,0
0,0,0,0,1,1,834
0,0,0,0,0,0,651
0,0,0,0,0,0,146
0,0,0,0,0,0,2696
51,1,26,19,43,113,0
0,0,0,0,0,0,6600
0,0,0,0,0,0,18664
16,2,6,22,5,38,0
30,66,14,78,102,60,349
65,102,53,134,253,217,186
21,44,12,115,133,96,50
0,0,2,0,0,0,0
25,0,1,11,7,30,0
161,100,67,165,260,344,173
6,0,0,0,0,9,0
8,41,20,16,36,43,0
56,65,18,96,157,107,3
7,19,7,34,72,52,0
45,113,62,146,167,125,7053
10,4,23,3,2,5,588
0,10,0,26,14,6,0
145,100,70,76,210,118,11995
0,248,38,14,2,27,148
67,84,78,98,125,124,1405
7,13,7,7,19,8,5196
74,110,90,187,315,317,89
47,58,73,56,72,76,7110
6,137,2,3,23,2,0
0,0,0,0,0,1,0
0,3,0,4,6,2,0
38,93,30,66,129,65,2392
0,67,0,0,0,0,0
13,15,10,4,18,41,202
27,8,0,0,0,3,0
3,5,1,1,6,5,0
3,44,41,2,4,18,5984
0,0,0,0,0,0,14142
0,0,0,0,0,0,9976
5,3,2,0,5,6,0
4,8,2,17,54,10,219
36,64,34,56,113,141,44
8,18,18,28,30,41,5109
0,0,0,0,0,0,10254
76,108,61,47,134,185,1328
4,75,13,26,64,26,0
23,27,11,56,129,78,30
3,0,1,89,36,27,0
30,19,18,33,16,43,562
18,4,2,58,66,53,0
0,0,0,0,0,0,2007
14,7,4,51,59,49,94
7,138,39,1,9,23,0
16,10,5,29,225,97,0
0,1,0,0,6,2,352
4,1,16,2,4,13,7
8,1,1,1,3,11,12
44,124,18,128,257,176,123
91,102,69,184,154,211,44
4,6,3,22,31,11,4591
0,0,8,0,3,7,1
0,0,0,0,0,0,56
12,0,16,35,94,85,0
16,4,4,13,60,24,143
50,220,32,37,105,179,74
0,0,4,0,0,0,4867
2,9,6,5,47,8,1174
41,46,34,119,75,93,15
0,0,0,0,0,0,6502
51,70,87,68,104,95,11677
0,0,0,0,0,0,889
0,5,18,1,0,6,3806
17,1,10,12,9,36,144
0,0,0,0,0,0,3940
1,15,10,44,39,28,125
0,1,4,0,0,0,1921
0,0,0,0,0,0,6268
2,1,2,3,4,17,0
14,27,33,14,29,19,1987
48,237,4,80,296,138,1
14,30,27,8,54,8,3875
0,87,0,0,0,0,0
14,10,2,10,70,19,24115
44,64,39,88,125,145,626
2,7,11,10,1,3,4170
2,0,0,9,11,3,0
35,55,17,41,44,83,4700
36,47,58,35,103,57,11400
21,57,18,37,78,65,45
0,0,0,0,0,0,1983
29,23,40,9,17,49,13262
5,59,10,7,9,20,0
3,21,0,0,17,10,0
82,51,59,55,98,159,50
13,0,1,0,2,41,0
16,51,66,11,36,54,50
51,57,42,77,94,133,120
0,0,0,0,0,0,18041
0,0,0,0,0,0,8714
1,8,2,61,82,21,3
41,84,70,64,171,150,13520
11,69,29,17,26,37,162
5,0,0,3,9,9,0
11,19,8,24,19,23,84
22,92,56,57,87,85,472
136,143,91,152,132,323,87
33,62,12,91,90,113,16
6,8,2,22,10,7,2
0,0,0,0,0,0,9424
22,39,19,37,52,71,291
0,0,0,0,0,0,9127
3,10,25,0,4,5,43
0,0,0,0,0,0,2362
7,0,0,0,0,0,0
5,1,8,2,4,22,2
0,0,0,0,0,0,80
1,0,1,1,4,7,0
23,44,31,61,74,92,5617
2,0,0,0,5,17,0
103,69,57,93,118,323,0
20,157,54,91,178,96,5468
64,82,51,91,262,183,2605
0,0,0,0,6,1,2402
181,388,245,405,549,433,5434
0,42,3,0,0,0,1
0,0,2,0,0,0,0
18,137,8,2,2,26,0
29,169,23,36,77,68,3704
0,3,5,0,0,0,0
64,68,12,107,165,143,0
22,31,40,15,34,20,11098
20,79,47,31,65,60,5259
0,2,15,0,4,4,44
0,0,0,0,0,0,3596
95,40,16,129,285,268,0
2,3,0,3,3,8,7669
63,74,48,57,222,227,0
0,0,0,0,0,0,5013
0,0,0,0,0,0,10067
25,37,13,39,91,89,0
23,64,34,23,50,50,3638
0,0,0,0,0,0,488
71,27,16,23,48,109,0
6,50,6,1,7,11,0
14,6,3,15,83,23,0
51,61,83,47,44,86,2266
0,0,0,0,0,0,1955
0,0,0,0,0,0,2968
18,3,8,33,59,98,0
6,19,23,2,15,3,2519
66,71,37,97,260,154,200
9,1,1,16,12,19,23
5,41,13,61,178,33,0
8,68,16,0,4,17,0
64,104,40,94,180,90,2272
19,3,10,14,37,67,0
11,24,16,19,57,25,803
57,101,82,47,78,113,6008
3,0,0,4,51,23,0
0,611,5,0,3,10,0
0,6,6,2,0,2,670
16,11,25,82,68,78,366
24,29,28,30,100,58,11663
53,64,23,48,58,67,130
6,42,1,4,1,11,0
28,1,4,0,0,3,12
0,0,2,1,1,3,78
25,0,4,1,0,6,0
0,0,1,0,0,0,9616
17,12,11,16,22,34,39
0,0,0,0,0,0,2117
14,11,0,18,23,24,85
1,3,0,15,8,11,0
47,27,14,32,144,58,145
0,0,0,0,0,0,6109
1,0,6,3,3,10,24
13,0,0,2,0,2,0
0,6,8,8,18,14,42
7,0,0,0,0,9,0
8,164,7,12,30,16,0
0,2,5,0,0,1,581
0,0,0,0,0,1,0
13,31,6,53,60,51,6
51,28,9,36,105,158,0
9,2,1,0,5,7,0
47,92,37,154,162,218,445
2,0,0,0,0,0,0
0,0,0,0,0,0,714
13,4,2,0,14,11,7891
0,2,0,0,0,0,3184
39,91,44,192,202,202,12
4,29,9,53,54,25,0
0,0,0,0,0,0,14836
0,18,13,9,33,7,4129
7,12,3,52,115,53,3
24,59,46,20,82,65,11890
1,2,0,8,2,0,0
1,0,0,0,0,0,0
5,5,1,25,63,35,0
5,16,4,18,20,26,0
121,218,59,220,461,352,1148
15,5,11,3,6,24,746
69,132,30,113,258,174,188
17,0,0,1,4,7,1003
1,4,4,0,14,11,13808
0,0,0,0,0,0,2541
50,66,35,39,120,92,4
1,0,0,1,5,5,48
0,0,0,0,0,0,3558
7,0,9,13,13,17,0
18,45,9,37,50,42,143
36,29,39,30,35,69,248
0,4,0,0,0,0,0
19,0,1,0,3,16,0
0,0,0,0,0,0,162
99,85,102,97,250,259,22611
0,0,0,0,0,0,387
23,184,31,29,99,62,39
6,1,4,0,8,34,10
0,0,0,0,0,3,0
1,17,0,3,4,0,21
0,4,0,3,3,1,0
3,4,0,0,0,3,0
0,0,0,0,0,0,3382
9,1,2,0,1,2,0
0,3,0,4,3,0,14610
20,15,22,4,17,13,1536
0,0,0,0,0,0,475
10,11,7,3,24,11,22
0,0,0,0,0,0,4158
24,15,4,19,43,32,0
0,0,0,0,0,0,497
9,1,2,0,3,4,0
12,7,35,3,26,24,7899
8,8,7,25,17,15,3346
7,36,0,25,59,21,0
0,0,0,0,0,0,11236
36,80,17,43,105,103,15
0,0,0,0,0,0,5253
72,18,28,36,75,162,0
1,3,1,5,24,2,855
29,6,0,0,6,6,0
84,122,89,67,190,161,5389
0,0,0,0,0,0,2335
26,13,12,51,31,53,10
0,2,0,0,7,0,2981
0,0,0,0,0,0,13489
22,16,4,79,33,55,41
0,8,0,0,2,0,0
4,15,1,0,3,3,0
22,0,15,0,2,20,0
67,101,14,251,226,261,1582
14,9,5,9,8,10,3650
5,25,2,43,78,25,106
47,37,22,23,57,84,76
41,283,13,55,181,91,0
22,59,36,75,79,89,103
0,0,0,0,0,0,362
3,17,3,9,6,10,1864
1,37,6,0,0,3,0
3,2,12,14,41,12,5076
49,15,22,14,25,68,0
1,0,2,0,2,5,255
99,112,82,92,208,168,2543
39,93,44,31,69,100,217
0,0,0,0,0,0,190
0,0,0,0,0,0,17567
11,7,16,2,3,6,18
14,0,0,1,3,2,19
2,1,1,13,19,13,13104
14,14,18,17,46,51,16
0,0,0,0,0,0,23509
0,0,0,0,0,0,3865
16,145,13,34,112,42,19
72,52,64,109,141,131,1947
0,5,0,35,17,3,72
0,1,6,0,0,1,0
30,24,27,31,65,98,174
0,0,0,0,0,0,2390
4,0,0,6,33,11,0
52,49,49,43,79,97,2700
0,0,0,0,0,0,7428
9,2,6,4,0,9,5
5,10,7,30,12,3,32
0,0,0,0,0,0,13271
0,0,1,0,0,0,25753
46,153,23,50,71,81,239
0,0,0,0,0,0,26520
0,0,0,0,0,0,21660
13,11,0,0,1,4,0
0,0,0,0,0,0,2537
8,3,7,5,25,8,7
2,11,6,5,4,3,1
0,0,0,0,4,0,1400
25,96,31,67,109,104,2790
22,68,11,57,165,75,7286
10,24,4,20,82,69,6732
83,160,167,116,234,273,8356
7,8,5,11,13,33,26
0,0,1,0,0,0,414
10,0,0,0,0,2,0
0,0,0,0,0,0,6389
51,16,20,86,116,263,0
18,2,7,2,4,22,0
0,0,0,0,0,0,6132
0,0,0,8,5,1,0
27,53,7,59,252,153,29
0,0,0,0,0,0,613
13,14,24,29,28,32,300
6,33,8,40,48,32,11791
61,68,37,75,132,79,5523
1,1,1,0,0,0,2455
2,26,4,10,3,11,0
0,0,0,0,0,0,19899
15,29,4,62,111,42,21087
6,0,0,0,0,0,1660
55,58,84,48,58,49,3001
2,0,2,0,0,1,0
31,41,10,130,263,96,0
8,20,13,46,66,42,207
62,50,36,71,87,150,330
2,49,17,10,18,15,261
0,0,0,0,0,7,0
3,0,0,3,10,12,8
81,114,41,82,159,153,3326
53,113,17,120,171,124,35
82,48,16,31,117,233,0
2,16,1,8,13,23,0
6,33,25,28,60,16,132
0,0,0,0,0,0,5936
40,0,0,6,1,22,0
15,22,27,73,80,102,1
50,101,34,44,135,59,836
45,8,13,155,100,182,0
22,36,45,9,33,62,5224
9,26,19,39,28,27,671
144,17,28,108,177,368,0
21,0,1,3,0,18,0
10,68,18,13,45,56,104
122,151,131,131,235,293,7967
119,190,156,177,264,197,9325
33,0,4,2,18,58,0
2,74,7,1,9,15,0
0,6,0,25,32,9,16
7,9,7,25,36,28,0
2,79,6,21,39,19,98
0,0,1,0,0,0,0
10,66,36,19,45,22,2379
0,0,0,0,0,0,6149
19,30,11,12,15,71,0
0,0,0,0,0,0,214
1,1,6,0,0,2,70
31,108,18,24,46,81,8
0,0,0,0,0,0,375
3,2,2,13,35,15,0
0,0,0,1,1,0,11418
0,0,0,0,0,0,11435
18,11,9,27,21,68,292
0,0,0,0,0,0,3642
5,40,13,22,49,30,28
3,0,0,0,0,2,658
43,3,3,14,64,94,0
53,14,32,27,135,138,5
0,0,0,0,0,0,15173
0,0,0,0,0,0,18104
1,7,4,0,2,9,2225
17,13,11,54,105,93,0
102,70,63,72,137,269,0
34,0,0,3,2,18,0
12,23,8,53,52,87,719
0,4,0,7,3,0,13
0,8,8,2,2,6,765
18,31,12,14,70,44,11699
18,11,4,107,63,44,5
7,25,36,10,9,35,0
4,9,0,8,10,2,15
6,0,0,0,0,6,0
64,128,66,60,120,144,3154
54,42,56,55,74,139,4983
38,33,15,210,377,231,0
0,0,0,0,0,0,6992
95,207,101,274,317,371,139
30,90,28,83,190,176,291
0,0,0,0,0,0,3155
23,19,9,17,27,14,92
0,0,0,0,0,4,17918
21,83,19,56,63,57,0
15,30,15,18,89,67,14550
0,0,0,0,0,0,8776
3,9,2,8,22,15,0
0,0,0,0,0,0,2466
1,2,0,3,2,2,0
1,101,4,8,20,33,4
34,54,23,37,46,54,189
0,60,0,0,0,0,0
0,0,0,0,0,0,1032
4,28,8,3,13,15,93
5,46,8,17,9,14,184
0,59,9,25,20,15,0
32,57,24,56,108,120,10
6,27,3,69,104,64,0
11,39,36,32,62,67,540
0,0,0,0,0,0,645
135,180,117,252,284,419,587
5,10,2,11,51,22,0
0,0,0,0,0,0,5136
0,0,0,0,0,0,6586
2,1,15,7,11,3,795
12,65,38,34,71,35,3962
0,0,0,0,0,0,10463
63,135,40,93,108,142,255
9,15,8,18,49,42,21065
28,0,0,4,1,11,0
107,128,55,214,222,349,230
0,1,10,0,1,2,15973
12,16,30,40,59,38,3071
4,2,5,1,12,4,3312
25,16,10,24,39,72,17
5,15,16,23,6,17,6
10,6,9,4,10,44,139
14,22,13,79,236,112,0
0,0,0,0,3,0,725
2,21,1,46,37,25,0
9,2,2,4,0,17,0
0,0,0,0,0,0,5375
2,0,0,0,0,0,1337
7,0,3,15,153,52,0
19,8,4,14,10,25,43
4,2,2,3,17,18,4073
0,0,0,0,0,0,4785
0,29,46,1,0,2,538
27,58,15,54,60,58,1
3,2,4,0,14,3,3257
29,32,13,19,22,33,1593
33,282,67,44,166,125,229
30,59,22,42,67,99,116
0,54,1,2,15,3,0
0,0,0,0,0,0,1771
15,5,14,0,2,18,0
0,0,0,0,0,0,15572
0,0,0,0,0,0,19
0,0,0,0,0,0,17486
8,26,4,24,141,51,0
7,44,32,3,8,18,2
1,484,10,0,6,0,0
4,18,7,30,52,33,232
9,1,4,8,6,17,0
4,97,12,11,22,65,130
7,70,13,34,40,34,2531
62,73,42,70,107,100,1079
82,112,35,178,385,283,19
6,0,6,4,11,2,822
0,0,0,0,0,0,7616
12,30,14,19,5,24,3991
14,48,29,56,57,35,450
5,2,29,6,9,9,19942
50,77,62,73,90,108,588
9,4,25,5,3,15,1459
15,24,24,27,27,46,33
5,0,0,0,0,0,0
30,60,25,23,28,48,14
1,1,4,0,0,3,29700
0,0,1,0,0,0,2279
44,59,44,13,40,69,675
21,59,57,8,45,42,666
69,113,80,112,309,169,14510
0,1,0,0,0,0,1457
6,11,14,20,9,10,395
0,0,0,0,0,0,20638
3,9,6,11,10,19,70
0,1,0,0,0,0,3022
18,37,34,16,46,39,1714
26,77,40,36,67,60,1411
0,0,0,0,0,0,1703
25,10,18,32,68,57,0
25,50,6,12,33,78,12
1,4,0,0,0,0,324
0,0,0,0,0,0,10667
17,3,8,7,5,19,0
71,57,64,35,68,103,42
0,0,0,0,0,0,7307
1,0,3,2,1,4,17
4,13,12,1,12,18,0
1,0,0,2,10,5,84
5,13,1,9,14,8,0
18,45,32,13,32,58,7777
10,16,0,2,10,11,0
8,5,8,17,11,10,765
32,91,21,21,39,98,1
3,14,1,7,8,10,0
0,0,0,0,0,0,8968
17,33,22,43,49,70,28
34,53,22,15,63,40,2470
0,0,0,0,0,0,5765
24,11,3,56,88,61,0
31,41,12,53,64,94,273
115,224,104,231,401,311,605
4,59,26,1,1,4,0
26,50,26,29,54,86,64
0,0,1,0,0,0,3521
0,0,0,0,0,0,7700
11,40,40,34,88,45,3274
3,44,3,16,15,15,0
11,15,47,18,77,45,8999
2,0,0,8,35,14,0
2,14,1,19,122,15,0
0,0,0,0,0,0,7463
13,20,12,34,23,37,243
16,20,19,46,42,27,1670
44,52,22,36,58,117,35
2,4,1,12,30,9,53
0,0,0,0,0,0,688
3,0,0,2,3,12,0
0,0,0,0,0,0,2152
107,201,54,110,175,225,61
41,146,38,110,128,144,242
29,32,3,163,438,148,0
12,29,15,34,86,65,9694
0,0,0,0,0,0,5119
0,0,0,0,0,0,4809
41,95,26,54,95,37,12969
27,74,67,49,46,49,3076
18,0,0,0,2,27,0
35,64,67,104,107,98,6060
119,58,31,67,220,273,3395
0,19,10,5,7,7,31
0,0,0,0,0,0,21457
59,79,83,46,86,113,2818
2,10,76,3,1,7,0
0,0,0,0,0,0,2469
139,240,130,239,473,278,22683
3,2,9,23,12,2,1957
15,28,21,46,95,92,5893
0,0,0,0,0,0,1684
0,0,0,0,0,0,5955
11,42,9,42,81,47,5139
20,1,6,23,42,69,0
0,6,0,1,11,0,5
0,7,0,2,12,2,2990
0,17,0,0,0,0,0
0,0,0,0,0,0,18097
0,0,0,0,0,0,3222
18,0,0,0,0,1,0
0,0,0,0,0,0,1823
48,109,42,72,116,77,2114
0,27,1,0,4,0,0
4,0,4,0,0,5,69
17,35,34,24,14,40,45
2,10,4,36,32,15,15
0,7,5,0,2,2,0
15,9,19,3,3,21,555
0,87,1,0,0,0,0
6,19,8,14,20,5,62
69,112,103,66,95,117,6653
7,1,1,7,18,13,360
0,0,0,0,0,0,6977
10,0,0,37,63,40,0
2,4,1,2,2,13,0
124,149,131,166,338,275,8126
34,29,20,199,177,123,32
3,5,3,2,8,20,23
208,325,96,282,562,624,330
0,0,0,0,0,0,2415
0,0,0,0,0,0,3477
121,136,13,194,353,259,1
0,0,0,0,0,0,24
0,21,3,2,3,9,1
7,52,11,20,30,43,8321
1,0,1,1,11,3,0
0,0,0,0,0,0,2813
3,3,1,1,29,11,2333
10,0,0,59,47,53,0
9,6,0,0,8,3,1050
1,2,22,2,24,10,5085
11,72,26,35,49,52,871
10,32,21,0,3,23,63
0,9,14,0,2,4,11740
140,173,50,309,286,348,87
22,53,29,17,18,37,83
0,0,0,0,0,0,8074
69,84,44,135,183,147,441
35,87,25,64,175,80,1141
0,0,0,0,0,0,5266
2,0,1,0,0,6,1679
0,0,0,0,0,0,248
10,40,11,33,41,28,337
0,5,10,0,0,2,2923
17,5,3,46,40,66,0
0,1,3,2,1,0,0
3,15,11,9,18,0,1833
27,14,7,80,50,52,0
0,2,1,15,49,13,10740
0,4,1,27,10,2,0
3,3,10,5,10,9,5655
1,3,0,58,13,12,4
24,15,3,16,15,35,17
106,212,182,168,343,266,5628
19,5,5,7,10,27,0
30,17,7,42,27,35,0
9,73,26,12,67,17,123
3,0,1,0,4,5,1
4,12,0,0,4,1,0
0,0,0,0,0,0,4594
9,48,5,30,43,30,19
0,0,7,0,0,1,4827
0,0,0,0,0,0,20731
19,25,36,28,91,63,6352
19,100,25,132,203,57,74
0,0,0,0,0,0,3226
14,73,29,44,58,60,6
33,4,1,1,7,40,0
0,0,5,0,2,0,861
36,10,54,8,37,121,30
29,1,0,2,10,7,0
17,0,0,0,0,2,0
19,20,8,78,77,80,26
15,31,13,16,31,10,1935
0,0,0,0,0,0,4648
65,59,23,54,105,169,0
46,68,45,41,122,102,4295
8,11,11,15,22,33,1593
0,0,0,0,0,0,1788
0,0,0,0,3,0,2
4,6,8,22,17,15,880
0,0,0,0,0,0,15999
8,39,13,70,73,90,6
89,10,8,221,548,423,0
3,3,4,2,16,8,6630
57,54,53,51,84,116,3346
0,0,0,0,0,0,1424
18,8,1,10,2,26,11
38,7,2,31,34,30,0
151,41,19,200,495,417,0
0,0,0,0,0,0,6942
9,0,0,0,0,3,0
0,2,27,0,2,4,0
39,34,43,34,73,33,9097
0,0,0,0,0,0,15008
0,0,2,0,0,0,18551
80,131,46,119,259,251,44
0,0,0,0,0,0,4214
61,0,23,16,45,156,0
1,4,6,1,8,8,4666
6,2,1,3,4,30,55
0,4,3,0,0,0,1127
1,0,0,30,15,10,0
0,10,12,1,8,9,6105
18,18,16,15,46,103,1
100,128,88,101,215,171,1629
1,15,4,11,9,4,4236
44,107,24,101,138,150,2910
29,16,5,22,34,33,235
0,0,0,0,0,0,11491
6,12,1,52,67,41,1
40,50,62,53,133,122,3281
10,3,1,29,45,25,7909
54,133,53,139,128,158,1680
89,109,49,181,215,209,0
78,101,43,146,312,230,27
11,3,0,1,0,3,34
0,0,0,0,0,0,4610
5,6,4,4,5,9,148
