cDC1,cDC2,pDC,Eos,Mon,Neu,B
7,14,22,42,30,108,0
22,8,3,11,32,13,1207
0,0,0,0,4,0,1034
0,0,0,0,0,0,2424
0,1,0,4,9,7,743
3,0,0,0,0,0,0
15,23,1,38,227,99,7851
0,0,0,0,0,0,491
0,0,0,0,0,0,4280
13,10,31,4,1,28,0
18,30,7,30,14,34,209
31,22,0,25,111,57,11125
16,32,28,4,0,7,1
0,1,3,1,1,2,0
0,0,0,0,0,0,907
0,0,0,0,0,0,563
18,32,14,19,33,63,8
25,12,4,39,99,111,0
0,6,0,5,6,2,7425
24,19,13,61,164,124,3069
17,35,3,61,137,144,0
0,0,0,3,7,1,2776
21,32,2,17,21,40,0
69,39,0,17,3,12,0
0,0,0,0,0,0,1695
7,2,1,4,30,8,122
27,12,4,16,33,9,2699
0,0,0,0,0,0,1988
109,191,62,117,98,158,2
59,161,0,18,4,12,0
23,14,7,36,29,54,1814
7,4,1,17,27,12,11
4,0,5,16,38,6,14876
20,16,0,18,49,50,11546
19,18,5,23,33,26,2645
0,0,0,0,0,0,999
6,5,0,5,1,14,2062
4,6,17,38,34,81,3135
7,40,1,18,20,18,0
10,31,4,38,186,119,0
0,0,0,0,0,0,4075
39,16,1,4,26,2,188
21,36,0,11,26,10,2129
25,27,6,22,68,44,26
50,13,0,17,0,1,0
320,454,226,343,720,546,8199
10,9,16,23,66,25,4
0,1,3,1,0,13,0
43,29,15,51,148,163,9370
34,75,28,57,93,95,1596
17,35,14,77,196,124,165
0,3,3,12,19,39,3
27,41,34,41,136,56,565
16,8,13,34,20,127,0
14,28,15,66,262,207,3822
40,86,21,47,61,42,32
0,0,0,0,0,0,371
60,43,27,100,169,107,84
13,10,4,41,103,42,0
1,2,0,2,3,0,55
11,25,8,17,21,22,0
0,1,0,6,38,8,7331
12,10,2,5,11,11,1598
14,34,31,45,169,97,11817
15,8,3,31,37,102,0
5,9,0,4,0,2,1249
49,79,17,73,56,59,15
0,0,0,0,0,0,5157
0,0,0,0,0,0,11261
4,9,13,16,24,22,0
7,18,11,20,48,21,48
15,6,0,33,36,99,0
16,23,7,6,31,15,396
58,105,7,34,25,17,149
13,11,0,0,0,0,0
9,17,0,13,60,41,63
0,0,0,0,0,0,12751
0,9,2,0,0,0,0
0,0,0,0,0,0,11026
9,30,3,7,29,61,528
0,0,0,0,0,0,9472
6,2,0,2,13,7,3820
9,0,0,0,2,0,0
7,10,0,1,0,0,12832
26,8,8,9,10,3,0
0,0,0,0,6,8,0
96,82,9,45,8,39,0
38,38,27,44,57,98,647
105,166,4,119,221,275,0
9,19,6,35,59,28,32
3,11,12,4,0,7,3
18,6,2,8,4,20,1
130,158,87,184,340,238,5327
2,10,5,24,49,104,143
49,50,40,72,108,160,90
0,0,0,0,0,0,21562
2,0,1,2,0,0,0
26,39,17,78,94,64,296
17,8,4,44,69,49,6549
9,15,1,11,42,25,18457
0,0,0,0,0,0,7812
115,190,1,222,784,344,0
4,30,57,10,8,48,0
1,3,0,5,1,13,0
0,0,0,0,0,0,1041
0,0,0,0,0,0,3400
2,0,0,0,0,0,1049
91,44,0,17,32,30,0
13,4,14,53,78,249,0
0,7,2,2,13,9,1823
0,19,0,3,0,5,0
9,4,7,4,6,2,0
4,4,0,9,6,2,0
0,0,0,0,0,0,585
9,1,1,13,1,4,4
218,230,91,210,581,323,16593
0,0,0,0,0,0,8465
0,0,0,0,0,0,4098
0,0,0,0,0,0,1695
0,0,0,0,0,0,5971
6,4,29,12,22,73,0
20,17,2,33,28,41,3
158,198,5,213,197,452,0
85,89,36,109,75,138,4720
3,22,5,25,47,29,6933
32,89,20,27,46,37,286
7,1,7,16,25,69,0
0,0,0,0,0,0,470
79,99,45,58,185,94,6276
0,1,0,1,3,1,289
6,15,15,12,13,99,0
12,23,35,70,66,222,16
34,29,6,18,47,24,2089
0,0,0,0,0,0,17999
44,61,29,54,107,82,3717
20,38,0,2,12,13,0
93,120,67,241,481,714,464
281,364,242,386,757,693,4903
13,61,0,4,3,1,161
1,20,0,1,0,0,0
2,21,0,5,0,0,0
0,0,0,2,0,16,0
0,0,0,0,0,0,5670
45,80,9,22,4,15,0
5,5,19,33,94,99,10
0,0,0,0,0,0,4786
21,62,13,68,70,119,327
16,16,25,69,196,234,54
0,0,0,0,0,0,4106
14,13,1,15,37,26,0
0,0,0,1,5,4,3139
2,29,0,2,8,2,0
2,0,0,14,70,18,0
54,82,66,124,291,429,186
17,11,2,2,0,3,0
4,21,16,11,5,4,0
22,51,13,32,18,40,59
4,8,18,21,35,33,7
17,41,37,45,168,171,270
1,0,0,5,0,0,0
16,38,5,113,408,204,0
14,23,12,19,117,34,1026
38,20,0,23,5,19,0
0,0,0,0,0,0,1083
5,5,15,21,16,52,0
1,13,0,5,3,0,0
28,64,63,84,145,360,0
0,0,0,0,24,5,304
48,38,9,80,215,87,11072
3,4,3,27,150,75,3167
3,1,0,11,4,2,13
0,3,0,1,0,0,0
27,20,12,65,166,181,2013
10,16,7,20,19,27,14
48,81,74,111,280,248,2725
0,0,0,0,0,0,4083
3,0,20,2,1,24,0
3,0,0,7,0,0,0
2,0,0,0,0,0,0
8,13,0,2,3,0,0
0,0,0,0,0,0,7222
16,5,2,10,5,0,589
18,7,13,0,0,3,0
29,109,42,20,33,120,0
0,0,0,0,0,0,105
0,0,0,0,0,0,1933
44,61,0,24,2,2,0
56,68,8,65,72,76,12507
54,83,20,151,293,415,0
18,18,7,16,34,10,1320
0,0,0,0,0,0,1347
52,49,80,83,186,204,132
0,2,0,0,0,0,0
8,9,21,12,4,17,0
0,4,0,6,30,7,4828
3,16,16,7,31,36,162
45,39,0,4,1,0,0
0,0,0,0,0,0,3797
0,1,3,1,0,11,0
21,133,57,102,199,356,1
20,12,7,24,24,65,3
0,0,0,0,0,0,6055
51,47,17,35,99,48,18728
58,81,61,120,183,219,754
0,1,0,9,46,10,6321
0,0,0,0,0,0,587
22,4,0,18,19,16,42136
0,0,0,0,0,0,1600
0,0,0,1,1,4,470
11,19,25,41,89,172,388
5,10,2,0,13,11,810
0,0,0,0,0,0,3106
0,0,0,0,0,0,23986
75,95,42,98,236,226,9248
1,0,0,6,14,7,0
12,9,8,29,82,28,108
54,104,13,49,100,71,7255
42,19,6,18,7,14,36
35,40,7,19,18,7,5052
12,11,0,7,11,24,0
0,0,0,3,16,11,19140
5,0,0,6,17,9,16988
0,0,0,0,0,0,3227
29,38,36,66,181,183,81
13,8,0,14,18,1,2481
0,0,0,0,0,0,145
0,0,0,0,0,0,4089
16,32,23,54,85,47,2544
14,15,5,78,227,125,723
2,3,0,10,45,50,11564
78,262,37,75,134,96,2516
16,43,1,18,64,37,43
179,259,186,248,307,324,2813
0,1,0,3,0,4,2500
12,19,10,5,11,23,192
25,39,0,1,0,0,0
0,0,0,0,0,0,15998
0,0,0,0,0,0,16095
0,0,0,5,24,6,0
42,39,43,102,302,213,1218
14,2,2,0,0,0,0
19,9,12,15,52,27,1925
0,0,0,2,16,0,4944
0,1,1,6,26,15,186
26,17,40,53,75,104,205
33,126,44,25,14,95,0
32,71,69,53,84,100,669
19,7,4,4,5,3,0
84,129,116,256,357,749,318
0,0,0,0,0,0,3346
15,25,32,52,66,91,50
0,1,0,7,46,4,0
72,93,39,105,178,247,103
3,4,4,2,2,3,236
78,104,5,107,50,121,0
17,25,14,24,81,28,1223
10,4,2,17,42,38,0
62,134,48,136,341,269,12004
40,60,0,0,3,1,0
16,30,2,36,148,51,13847
0,1,0,1,0,0,0
0,0,8,4,4,14,13774
56,90,76,200,365,522,516
22,14,11,33,109,36,958
3,16,4,18,14,9,1651
0,0,0,0,0,0,6515
0,0,0,0,0,0,7281
45,77,22,175,264,419,0
0,0,0,0,0,0,410
47,61,34,99,227,225,5419
0,0,0,0,0,0,3736
10,4,0,1,16,1,351
0,0,0,0,0,0,17174
10,28,29,50,68,165,32
4,11,0,5,0,4,0
0,5,2,1,0,0,0
14,42,6,17,39,13,0
5,1,0,10,10,14,6088
9,19,18,60,185,111,84
1,0,1,0,0,0,0
0,0,0,0,0,0,1142
9,64,12,11,16,5,17
0,0,1,2,3,7,2929
36,93,6,23,8,29,0
0,1,0,6,39,3,10099
13,36,0,18,5,5,0
19,25,22,39,32,40,397
83,149,76,398,501,1326,0
0,0,0,1,4,0,0
5,17,8,15,33,36,174
7,12,4,34,92,84,20283
4,6,3,3,24,13,1526
10,2,0,0,0,1,0
57,20,0,17,2,5,0
1,3,0,4,1,5,0
16,25,29,61,123,141,15
8,5,0,10,0,0,0
22,29,2,13,14,10,648
0,0,0,0,0,0,8145
33,19,0,2,0,0,0
18,14,12,55,127,92,1
12,27,41,20,15,52,0
28,4,2,30,37,51,0
1,0,0,0,0,0,4744
26,37,0,60,95,70,19
0,0,0,0,0,0,10421
17,29,4,24,64,62,2092
29,26,1,8,4,3,0
53,58,100,155,192,392,549
6,25,0,14,4,12,0
23,28,8,50,228,127,265
40,75,42,94,179,365,231
12,6,0,0,0,0,0
35,78,16,31,25,87,10
65,128,56,77,126,131,909
64,37,0,16,80,48,0
9,7,6,8,9,7,32
25,46,1,18,6,22,0
1,0,0,13,60,5,16414
11,29,3,8,28,6,28887
0,3,0,0,0,0,0
86,123,53,183,330,319,994
6,15,0,1,0,1,8099
1,7,0,10,15,6,0
10,13,5,21,44,72,27
0,0,0,0,14,0,4676
26,15,5,26,23,34,0
0,0,0,0,8,0,1299
3,15,0,4,13,5,119
0,0,0,0,0,0,4298
93,112,80,100,258,200,3776
29,50,29,30,34,40,61
3,20,28,21,40,73,0
5,9,3,13,15,11,0
3,0,0,9,1,14,0
11,24,20,35,79,70,27
3,3,2,20,60,27,1
32,42,15,32,71,24,3445
7,0,0,0,0,0,0
0,3,0,0,0,0,0
0,0,1,0,3,2,0
9,29,2,2,4,5,0
2,12,8,18,14,40,0
36,71,44,39,12,39,7
11,17,0,12,30,4,5747
11,37,2,21,12,3,0
23,17,6,25,63,62,0
52,49,11,27,60,37,6217
12,6,0,15,1,4,0
31,57,3,14,12,5,336
0,0,0,0,0,0,4243
0,0,0,0,0,0,7411
23,15,6,19,38,17,26
1,3,0,2,3,0,1275
12,6,2,13,42,23,9359
24,21,0,29,64,55,0
47,30,22,152,373,382,0
72,86,73,66,191,235,1358
15,47,0,5,2,2,0
0,10,1,0,0,0,3424
37,84,41,72,129,187,4250
6,10,6,42,138,109,524
7,2,0,0,0,0,0
20,31,0,18,6,19,0
10,1,0,3,0,0,0
18,26,2,33,85,23,4725
10,1,16,22,34,22,594
66,50,7,148,147,455,0
4,2,1,0,33,7,7045
0,0,0,0,0,0,3209
11,31,0,2,0,1,0
0,0,0,0,0,0,3202
3,14,5,14,6,16,0
1,0,0,8,1,0,4076
40,90,38,118,274,286,785
49,159,0,34,68,32,0
28,28,67,80,144,170,295
20,14,18,25,20,104,212
7,28,28,1,4,13,11
20,0,0,0,0,0,0
45,43,5,61,168,157,0
7,29,5,19,23,6,75
11,16,27,39,60,83,5
7,16,0,18,10,34,68
0,0,0,0,0,0,555
12,12,1,1,0,0,60
107,127,103,104,267,197,1376
27,47,0,26,30,35,0
0,0,0,0,0,0,9681
1,0,0,0,0,0,1168
11,8,9,12,53,42,73
26,75,0,14,1,5,0
0,0,0,0,0,0,16620
53,63,4,83,266,176,13
32,30,39,58,93,148,175
9,18,15,30,119,120,28
3,7,0,3,3,17,818
0,22,0,4,33,0,13374
13,34,14,12,10,8,816
35,9,0,6,0,4,0
32,81,27,34,30,47,476
38,30,3,20,22,9,4530
1,22,0,0,0,0,0
91,90,7,205,544,489,1669
56,86,1,21,20,17,9
0,0,0,0,0,0,11750
44,40,15,54,28,105,310
6,7,2,28,57,43,20
38,72,26,42,102,46,805
9,19,20,31,59,55,2
19,24,7,23,52,36,4099
0,0,0,0,0,0,1522
16,62,16,61,150,72,6966
0,0,0,0,0,0,8213
15,28,6,16,12,5,0
3,3,1,14,25,48,0
96,154,58,186,460,480,1296
4,1,0,10,40,33,0
0,0,0,0,0,0,808
0,0,0,0,0,0,10952
0,0,0,0,0,0,958
11,9,2,14,27,8,3817
94,167,0,92,79,132,0
2,8,0,3,1,2,12686
0,10,0,2,0,0,6381
28,12,7,79,143,237,0
16,35,0,5,0,3,76
15,27,7,12,8,33,68
28,30,2,13,13,11,18650
0,0,0,0,0,0,3158
0,0,0,0,0,0,10197
2,17,0,3,0,0,0
0,0,0,0,0,0,3254
0,0,0,0,0,0,3864
7,9,4,13,20,29,17863
13,23,3,12,36,10,2488
110,127,69,126,180,285,4036
17,61,1,52,96,253,0
0,0,0,0,3,0,386
43,96,17,188,497,612,4
16,19,6,37,143,128,28279
32,4,0,4,0,0,0
31,98,1,8,1,1,0
9,16,2,11,32,17,2277
51,156,42,130,336,216,16363
0,3,5,3,5,1,0
0,0,0,0,0,0,264
21,19,0,12,1,2,0
24,61,25,34,18,33,10
35,43,36,58,156,78,1291
28,36,9,22,57,30,5290
24,10,1,22,63,22,10218
81,79,85,136,265,216,6432
46,95,19,73,94,178,1345
0,0,0,11,30,12,0
34,65,28,107,259,172,13728
0,0,0,0,0,0,2896
19,13,6,44,37,100,0
76,41,1,15,13,10,0
28,40,10,120,132,455,0
8,9,0,2,0,0,107
109,150,85,163,397,212,6990
29,17,0,11,6,2,196
38,20,4,59,206,138,0
45,86,26,52,81,44,749
16,17,2,11,37,16,119
1,3,0,19,31,5,4960
8,28,11,15,19,9,166
0,0,0,0,0,0,2618
14,26,7,64,87,72,6465
53,99,24,38,32,14,95
29,44,26,40,63,86,952
0,0,0,0,0,0,1910
1,0,8,6,10,38,1
14,13,6,8,0,11,0
0,0,0,0,0,0,7495
0,0,0,0,0,0,814
0,0,0,0,0,0,3318
1,0,0,0,0,0,358
17,40,0,2,7,5,0
0,2,0,9,9,4,2472
11,10,8,30,106,38,12652
4,0,0,4,1,2,0
0,0,0,0,0,0,9950
5,13,6,7,11,10,2558
22,31,4,12,56,16,914
0,0,0,0,0,0,637
16,13,7,67,200,170,0
25,43,0,7,2,5,0
1,2,0,10,8,3,4047
24,3,0,0,0,0,0
38,46,16,46,76,45,1400
15,1,12,4,3,8,0
8,7,3,33,101,30,91
3,11,4,6,13,36,0
13,18,40,6,18,56,0
205,219,102,287,694,324,11557
8,28,0,3,0,0,0
21,52,18,111,314,214,573
2,5,0,8,23,13,0
16,12,3,51,52,141,0
0,0,0,0,0,0,8394
22,153,0,4,0,3,0
5,8,1,7,1,0,0
5,20,1,5,16,9,81
1,7,5,15,24,18,45
24,23,15,34,103,41,771
12,22,0,16,8,10,0
0,0,0,0,0,0,10682
2,8,5,3,0,3,16
30,29,20,40,77,48,5388
0,0,0,0,0,0,7533
3,0,0,2,1,1,9839
4,10,23,40,38,105,9
0,0,0,0,0,0,14722
4,24,1,20,22,21,8052
8,6,1,3,2,1,0
32,32,9,95,234,191,5077
38,32,2,8,0,1,0
19,26,32,73,163,119,111
2,9,0,3,17,3,5761
1,0,0,0,0,0,0
0,0,0,0,0,0,121
128,110,116,199,329,426,619
10,19,0,1,1,0,0
13,21,18,55,143,401,2253
14,2,0,21,39,37,0
0,0,0,3,1,0,8463
6,14,6,19,16,64,97
23,42,13,27,49,30,283
22,16,1,14,45,25,2153
6,7,0,12,27,17,7591
63,87,47,52,174,108,628
7,9,15,32,42,86,73
0,0,0,0,0,0,909
48,75,12,45,95,100,0
4,9,2,4,2,7,0
15,17,10,36,66,74,13501
11,4,7,13,16,12,2058
5,7,1,15,17,7,55
0,4,21,5,13,17,0
0,1,0,2,3,4,2
2,2,2,7,30,14,0
0,2,1,3,15,7,0
0,0,0,0,0,0,4724
3,0,0,1,3,1,6799
20,17,0,38,62,51,0
42,50,27,119,190,237,122
0,0,0,8,13,4,0
0,0,0,0,0,0,2376
34,70,48,74,133,210,4
11,24,23,41,80,147,140
4,23,0,15,50,8,21022
0,0,0,0,0,0,21940
2,1,0,10,2,0,0
0,0,0,0,0,0,1118
14,46,13,15,12,38,0
7,7,1,11,9,3,5
0,0,15,3,4,12,0
1,3,0,8,18,12,0
37,62,18,36,153,73,7838
4,2,0,23,46,27,0
0,1,1,10,13,15,41
103,96,16,119,345,176,20823
8,6,1,19,4,3,0
1,0,0,1,30,5,89
5,0,0,2,3,2,0
6,28,0,1,2,3,0
0,0,1,1,0,0,44
2,33,0,0,0,0,0
9,3,0,30,118,58,0
0,1,2,5,15,3,2
1,0,0,2,2,3,0
24,72,36,57,151,165,11917
240,324,176,309,633,435,10499
4,7,37,40,65,127,49
11,16,2,7,25,14,3145
21,18,19,60,174,107,1313
25,19,1,14,1,0,7945
3,6,5,15,40,89,0
6,4,23,16,9,63,0
21,17,0,0,0,0,0
16,32,0,4,4,6,0
0,3,0,1,7,3,9115
3,6,12,15,14,26,0
42,50,14,21,7,28,0
41,42,1,31,146,62,3908
0,0,0,0,0,0,4577
29,45,35,124,102,129,0
21,8,0,3,9,0,4053
23,16,2,11,7,10,0
0,0,0,0,7,8,14145
24,12,9,7,0,2,7
0,0,0,0,0,0,6833
3,4,1,1,0,0,305
15,9,11,13,8,38,116
57,92,25,134,361,146,18565
2,1,0,13,57,22,10
0,0,0,0,0,0,1054
34,28,2,59,140,151,0
19,21,2,11,27,27,5574
0,0,0,0,0,0,764
0,0,0,1,8,0,712
0,0,0,0,0,0,2771
0,0,0,0,0,0,7310
8,14,2,3,12,9,3287
7,8,0,9,0,0,0
7,17,6,37,147,91,29
15,26,2,3,10,5,0
11,8,4,4,17,4,2460
5,47,0,6,0,2,0
61,46,34,72,134,94,2097
0,0,0,0,0,0,6275
55,40,18,133,277,187,4753
10,11,5,4,0,2,0
26,9,1,9,15,1,54
1,3,0,4,13,41,0
14,2,9,17,63,34,1
36,46,14,47,137,113,12921
0,0,0,0,0,0,1431
90,124,80,314,534,957,30
75,43,33,138,366,334,410
0,0,0,0,0,0,8479
0,0,0,0,0,0,9134
30,13,1,21,29,42,7
47,48,35,79,291,130,12605
10,25,0,15,21,24,0
1,1,0,1,0,0,0
177,253,224,352,581,525,2379
0,1,0,0,0,0,0
42,61,6,24,32,18,701
21,13,7,31,20,20,734
21,51,19,10,7,8,0
0,0,0,0,0,0,2788
10,4,0,2,0,0,0
4,3,0,5,18,17,1823
0,2,0,6,6,1,0
23,9,7,27,25,39,12
0,0,0,0,0,0,2152
12,31,9,28,41,31,19525
63,32,20,109,235,322,0
9,27,1,10,15,13,0
5,13,6,8,37,17,4819
0,0,0,2,8,8,0
18,31,3,24,57,46,2184
18,33,1,65,56,26,353
0,0,0,0,0,0,2616
111,207,73,139,453,191,14561
35,24,2,20,27,33,0
6,1,0,31,55,110,0
0,0,0,0,0,0,12677
45,15,0,12,1,19,7
4,17,0,17,12,2,0
5,0,0,6,5,0,5956
10,27,3,8,38,34,1171
0,0,0,0,0,0,15
7,13,34,45,90,114,0
5,2,5,0,0,0,2681
7,25,7,15,43,23,2809
28,31,5,34,106,35,16092
6,14,2,9,3,14,0
10,3,0,4,14,42,0
9,8,2,1,0,0,7
20,24,16,29,69,34,26
0,0,0,0,11,1,3385
0,0,0,0,0,0,1243
0,0,0,0,0,0,16055
1,1,0,0,0,0,0
29,39,0,5,10,22,0
8,5,5,9,28,17,25
92,74,64,214,319,368,222
0,1,0,0,0,0,0
22,25,22,73,161,284,7
13,18,16,27,55,59,24
27,29,6,79,154,144,0
29,25,10,115,221,429,0
0,0,0,0,0,0,10244
1,7,2,8,7,9,10364
0,0,0,0,0,0,5013
0,0,0,0,0,0,10
2,18,2,32,95,92,5
2,16,6,14,21,44,0
166,220,113,225,472,344,10478
92,141,134,314,548,753,46
0,0,0,0,0,0,4699
8,1,0,1,0,1,328
78,111,62,108,212,238,6000
62,37,0,31,25,41,0
32,27,30,65,127,173,0
13,14,22,57,155,127,1554
1,3,0,0,2,3,593
3,0,0,0,0,0,0
7,3,2,10,7,16,13
3,15,1,3,3,9,0
1,8,0,10,44,16,0
0,0,0,0,0,0,13839
18,40,3,31,128,22,18356
18,73,21,25,25,35,256
37,32,13,51,73,135,161
14,23,4,13,10,32,122
11,11,4,48,214,145,47
12,26,24,27,43,139,0
7,49,3,31,73,12,5321
21,69,36,77,68,204,3
3,9,0,12,6,1,0
2,8,1,2,2,0,0
0,0,0,0,0,0,1519
2,3,12,16,14,44,0
23,52,0,5,1,0,0
6,6,2,16,64,38,11
1,0,0,0,0,0,0
0,0,0,0,0,0,26694
11,4,0,4,28,4,5098
0,0,0,0,0,0,21031
0,0,0,0,0,0,1686
0,0,0,0,0,0,1372
21,23,12,6,25,18,9763
2,1,8,22,13,44,6
63,99,80,277,538,718,1094
8,6,1,20,7,14,0
3,4,3,2,3,12,0
0,0,0,0,0,0,5464
33,60,35,51,166,127,2556
48,77,5,150,283,322,0
42,54,3,25,96,23,8321
15,26,55,43,121,232,93
0,0,0,0,0,0,1845
10,1,0,0,6,0,2817
22,37,49,100,199,251,266
5,16,3,2,0,3,0
3,0,0,3,0,4,0
8,6,6,17,28,2,609
1,1,14,3,19,5,0
0,0,0,0,0,0,10424
10,35,33,56,179,241,3
46,54,3,14,3,6,0
51,46,45,81,191,204,1689
81,133,131,344,550,1008,358
22,29,26,43,72,150,417
8,20,0,0,3,0,373
0,0,0,0,0,0,6150
0,0,0,0,0,0,821
7,11,1,34,132,111,0
5,5,11,22,103,59,2297
17,19,3,36,75,72,7
0,0,0,0,0,0,297
0,0,0,0,0,0,151
10,22,6,26,36,40,2237
0,0,0,0,0,0,28699
31,19,22,65,114,184,22
1,0,0,0,0,0,0
24,40,40,87,122,210,23
48,83,9,52,175,112,10792
0,1,0,0,23,0,3054
75,126,23,184,300,535,0
6,3,0,1,0,0,0
38,4,2,29,41,52,0
18,41,12,34,130,30,3424
2,2,3,18,140,58,341
0,0,0,0,0,0,1226
0,0,0,0,0,0,139
6,0,0,0,0,0,0
9,17,23,44,137,74,498
52,21,4,16,2,11,0
1,13,4,1,0,2,0
46,41,19,65,145,88,2370
3,3,5,3,32,13,0
0,0,0,0,0,0,5087
0,0,0,0,0,5,16638
21,22,22,28,67,42,90
4,17,2,6,7,7,1
79,101,1,23,4,12,0
0,0,0,15,67,20,4284
49,30,22,32,106,87,1706
17,19,4,38,105,69,9955
21,68,19,12,13,42,295
39,30,11,36,87,112,23
21,43,18,24,22,72,0
48,63,20,69,186,112,3808
40,41,4,13,1,17,24
0,0,0,0,0,0,2056
19,21,0,35,44,47,2
20,21,9,20,43,14,174
0,0,0,0,0,0,1623
21,26,4,19,4,7,0
0,0,0,0,0,0,7792
13,26,8,20,109,34,5036
58,56,19,55,130,100,7748
37,4,0,0,0,0,0
32,18,10,41,87,125,0
0,0,0,0,0,0,1230
0,0,0,0,0,0,759
0,0,3,2,3,4,0
0,0,0,0,0,0,7636
0,0,0,0,0,0,362
3,22,7,12,27,5,812
4,1,1,9,23,78,0
1,1,0,1,2,0,4548
0,0,0,0,0,0,27096
13,23,25,16,21,27,225
102,108,38,134,378,244,10404
0,1,0,0,0,9,7552
0,0,0,0,0,0,4530
6,16,0,17,59,33,10
10,9,5,23,50,31,148
33,58,32,88,209,280,125
6,36,1,11,18,18,0
50,53,83,105,225,337,136
53,88,49,95,150,303,1172
94,132,55,351,677,822,162
22,30,22,36,119,87,20146
0,1,3,1,15,9,0
9,21,25,4,0,4,0
0,0,0,3,19,9,7483
0,0,0,0,0,0,3972
1,4,0,2,5,1,4173
14,11,5,85,127,277,0
0,0,0,0,2,0,1552
2,2,1,10,8,9,5347
53,48,25,47,78,66,1152
8,24,18,32,79,77,84
73,112,86,248,275,457,153
0,0,0,0,0,0,4986
9,12,2,0,0,0,0
38,34,40,94,232,323,4
0,2,1,1,6,43,0
0,0,0,0,0,0,1243
17,21,2,55,171,79,110
25,21,9,24,40,7,1791
50,182,1,29,4,7,0
12,35,7,18,46,67,2
0,0,0,0,0,0,3353
50,66,5,37,42,25,2909
0,0,0,0,20,2,2421
46,63,22,157,451,295,692
9,2,0,0,0,0,0
0,2,0,3,5,2,0
1,4,0,1,5,0,0
42,50,58,45,137,116,1484
13,16,6,9,8,22,0
3,2,0,0,0,0,6905
2,0,16,1,14,3,522
3,22,18,4,38,15,120
29,51,19,68,128,126,75
3,6,6,5,4,1,460
8,12,4,2,4,1,0
8,31,18,21,31,24,11
11,12,6,6,21,10,0
0,0,0,0,0,0,8
285,300,160,284,573,448,4860
9,12,7,20,64,24,2645
0,0,0,0,4,2,1354
0,0,0,0,0,0,323
7,58,0,12,0,13,0
93,120,95,292,763,571,66
11,11,0,13,8,1,0
1,21,14,31,83,75,4
5,16,18,0,2,0,0
0,0,0,0,0,0,252
11,40,2,24,50,34,2306
17,25,7,10,15,3,350
0,0,0,0,0,0,16614
71,70,19,34,108,40,5531
7,27,11,11,12,18,0
6,21,1,21,9,4,0
0,0,0,0,0,0,544
0,0,0,0,0,0,3878
21,15,1,32,9,24,5
17,15,15,13,110,41,484
86,143,43,130,190,113,3274
69,40,12,87,189,98,16791
0,0,0,1,6,1,7109
6,12,0,5,11,36,2615
58,127,4,40,23,37,1
8,10,2,23,71,108,100
22,56,13,9,15,42,0
0,0,0,0,0,0,2741
59,72,126,138,314,380,1143
187,204,79,179,482,354,9652
6,8,5,40,48,84,0
0,4,2,2,0,3,0
19,15,40,107,121,439,7
0,0,0,0,0,0,14031
8,25,0,26,47,46,4449
0,0,0,0,0,0,1589
0,0,0,0,0,0,2612
0,0,0,0,0,0,8702
17,21,9,15,61,35,2541
30,114,1,28,10,12,0
0,0,0,0,0,0,2587
0,0,0,0,0,0,4551
0,0,0,0,0,0,276
5,5,8,25,26,43,1
59,110,2,77,183,106,0
29,50,17,90,253,197,570
17,30,3,6,3,10,0
40,55,15,34,47,66,7
52,61,2,12,2,13,0
2,7,0,0,0,0,0
2,2,0,4,0,2,0
0,6,0,6,3,5,0
9,0,0,1,1,0,5341
267,390,213,327,670,618,7302
9,46,5,10,1,0,0
0,0,0,2,0,1,0
32,35,20,22,19,26,3525
3,5,1,10,29,4,2678
31,27,29,96,185,199,1025
0,0,0,0,0,0,4351
0,0,0,2,0,2,26746
0,0,3,8,17,14,19016
0,0,0,0,0,0,386
2,7,4,10,26,12,232
0,0,0,0,0,0,220
52,46,8,72,91,78,590
54,51,66,83,134,190,204
3,6,0,1,0,2,0
42,24,16,37,107,90,631
2,7,10,2,9,9,0
0,0,0,0,0,0,1993
64,58,6,21,11,20,5349
11,63,16,41,126,155,2566
51,41,18,26,102,38,6501
24,32,0,1,0,1,0
0,0,0,0,0,0,73
16,27,0,27,104,64,0
1,4,0,4,5,8,4
0,0,3,1,0,2,0
27,28,24,50,63,76,168
40,43,34,115,332,336,1066
7,1,0,34,130,42,0
32,47,91,148,263,505,384
2,18,0,1,3,0,4289
53,37,28,49,91,91,205
61,62,49,64,298,130,4224
0,0,0,9,15,23,6199
13,34,9,20,58,95,124
5,0,0,0,5,4,280
13,25,27,69,171,233,380
8,40,12,41,138,65,1050
2,4,8,22,79,102,47
12,36,8,22,24,38,0
75,82,34,136,214,84,6357
42,24,27,128,195,393,5
13,37,13,32,109,116,94
34,0,0,1,1,0,0
0,2,0,0,1,0,2679
40,77,7,43,15,34,0
12,26,0,19,73,29,13195
7,5,22,24,19,54,6
0,0,0,0,0,0,3879
6,3,0,1,1,6,0
8,15,5,6,64,29,1867
1,6,0,1,2,5,30
0,0,0,0,0,0,14240
2,17,0,3,0,0,0
24,17,5,67,112,289,0
2,23,61,27,45,105,468
1,0,0,3,0,0,225
6,18,3,24,25,77,0
0,0,0,0,0,0,2216
46,11,3,12,1,10,0
0,0,0,0,0,0,1510
11,6,4,8,27,16,1952
18,15,9,29,62,114,7
18,47,0,12,0,9,0
4,18,3,8,4,3,9
5,6,14,16,23,19,0
7,15,1,2,10,15,0
1,5,0,13,33,22,0
44,67,63,161,329,430,38
