cDC1,cDC2,pDC,Eos,Mon,Neu,B
9,39,9,0,0,8,0
0,0,5,0,0,0,0
0,0,0,0,0,0,759
0,0,0,0,0,0,396
0,0,0,0,0,0,4251
0,1,0,2,12,27,4921
0,0,0,0,0,0,1659
0,0,0,0,0,0,1269
15,39,1,4,10,15,0
4,0,0,0,0,0,0
0,0,0,0,0,0,2401
0,3,0,0,12,1,6
0,5,2,0,0,1,0
0,0,0,0,0,2,1354
0,4,0,26,13,63,0
0,0,0,0,0,0,55
4,3,1,5,19,8,0
0,1,0,4,0,14,0
0,0,0,1,15,12,5874
1,0,3,1,14,15,63
2,7,6,6,1,12,0
0,0,0,0,0,0,265
24,45,7,44,40,44,1132
0,0,0,0,0,0,5603
0,0,0,0,5,2,8
0,0,0,0,0,0,834
0,0,0,0,0,0,476
0,3,0,0,0,1,0
2,4,2,3,1,12,0
2,4,1,0,19,14,2667
0,0,0,0,3,0,1195
0,0,0,0,0,2,2911
0,3,1,7,31,40,5
8,15,1,2,0,4,0
3,0,0,0,0,6,0
13,12,10,23,44,157,0
0,0,0,0,0,0,683
15,11,6,24,2,36,0
0,0,0,5,0,0,0
1,0,0,0,11,19,174
0,0,0,0,0,0,945
6,13,10,16,28,17,232
0,0,0,0,0,0,4125
46,69,36,76,97,185,78
0,0,0,0,0,0,1265
0,0,0,0,2,2,0
0,0,0,30,1,15,0
1,0,0,0,5,2,426
0,1,0,6,8,22,0
2,0,0,2,28,3,492
0,0,0,0,0,0,8869
0,0,4,9,38,12,2585
10,20,11,15,92,103,42
3,1,1,20,8,4,181
0,1,0,56,3,6,0
16,21,24,11,63,56,1047
10,22,10,10,0,15,0
0,0,0,0,9,0,101
12,13,2,0,0,1,0
0,0,7,2,0,3,0
0,0,0,0,0,0,846
6,33,2,9,21,11,2106
6,9,4,5,29,14,879
11,47,7,12,10,47,0
7,2,0,11,26,0,0
0,0,0,0,0,0,694
1,6,3,10,57,15,6562
0,0,0,0,0,0,342
0,0,0,0,0,0,1803
0,0,0,0,0,0,450
0,0,0,0,0,0,491
7,1,1,3,2,5,0
0,1,6,0,1,18,0
0,0,0,47,5,32,0
0,0,0,0,26,2,8
0,0,1,0,0,0,890
4,0,15,0,0,0,0
3,18,2,10,6,16,4
0,0,0,0,0,0,1010
0,0,0,0,0,0,3485
20,10,14,28,46,50,2853
0,0,0,0,0,0,565
0,0,1,3,8,1,11
1,12,8,11,18,41,766
1,3,6,0,0,0,30
3,11,1,0,9,24,0
0,2,3,0,19,14,2756
0,0,0,0,0,0,2712
2,15,0,1,0,3,0
0,0,0,0,5,0,502
0,6,3,0,24,12,0
0,0,0,0,0,0,471
1,0,0,0,0,1,0
0,0,0,0,0,0,1587
1,12,5,0,3,3,0
1,0,2,0,17,2,0
6,0,4,0,0,0,0
0,0,0,0,1,6,1705
0,0,1,0,19,1,12
0,13,0,0,3,20,0
15,10,4,31,51,89,0
3,14,4,16,11,3,0
0,0,0,0,0,0,445
6,4,2,0,0,0,1
12,44,10,13,5,47,0
1,1,0,0,0,0,0
15,5,18,10,16,42,0
3,12,4,6,11,20,1
6,30,6,14,1,22,8
2,19,4,2,6,8,728
0,0,0,0,0,0,134
0,0,1,0,0,0,0
0,0,1,0,0,0,0
10,48,0,30,48,88,0
17,79,18,113,255,604,3
10,13,0,11,31,122,0
4,4,4,2,0,4,0
0,0,0,0,0,0,1664
8,19,2,20,5,28,15
7,13,6,66,14,91,0
0,0,0,0,0,0,12
3,2,5,0,0,3,0
2,0,0,2,15,14,3447
0,3,1,0,1,4,0
1,2,0,8,31,10,1416
3,16,2,2,2,3,1
3,15,0,1,3,18,0
1,5,13,8,68,27,5268
0,2,12,0,1,2,2086
13,15,1,2,1,23,0
0,0,0,0,26,0,1
0,0,3,10,45,15,3737
0,0,0,0,0,0,1040
5,9,3,0,0,0,0
1,35,0,0,9,5,0
1,3,5,0,31,16,222
11,0,23,2,3,20,0
0,0,0,0,0,0,252
0,0,0,0,22,4,0
9,2,11,20,49,15,3845
0,0,0,0,0,0,669
32,170,1,0,0,25,0
0,0,0,0,1,0,404
5,44,0,0,0,11,0
8,1,4,17,11,31,2
0,0,0,0,0,0,2552
0,0,0,0,0,0,882
13,20,1,0,0,5,0
1,49,0,2,0,14,0
14,49,0,3,3,15,0
0,0,0,0,0,0,616
6,0,2,1,0,2,0
0,0,1,0,4,10,28
0,3,0,0,4,3,609
0,0,0,0,0,0,578
49,85,29,33,33,92,14
0,18,0,0,0,4,0
0,0,0,0,0,0,978
0,0,0,0,0,0,70
3,0,6,0,0,0,0
0,0,0,0,0,0,832
7,9,2,3,4,2,16
0,0,0,1,0,0,0
6,84,0,0,1,1,0
10,2,1,17,3,3,0
5,4,7,0,0,0,0
3,0,10,5,21,8,427
0,0,0,13,1,6,1601
9,86,4,0,1,35,0
16,3,9,7,32,20,27
0,0,1,5,2,0,94
1,9,0,34,7,31,0
0,1,11,0,19,1,7275
1,0,0,0,25,3,0
5,0,4,1,0,0,1057
0,0,0,0,0,0,491
21,37,29,59,40,192,1
0,0,0,0,1,0,0
1,6,1,31,22,96,0
3,4,4,0,2,1,0
0,0,0,0,3,0,910
40,26,19,33,82,140,385
0,0,0,0,0,0,200
2,9,3,0,0,15,101
1,1,1,4,1,22,0
0,0,1,2,60,14,3
4,50,2,0,9,31,0
11,22,20,29,29,102,70
0,0,0,0,0,0,4096
0,0,0,0,0,0,595
1,7,2,25,10,10,0
16,34,3,0,0,5,0
21,30,8,26,10,53,2
0,0,0,0,0,0,593
18,26,12,26,16,75,324
4,21,0,0,0,0,0
0,6,5,0,0,2,0
0,0,0,17,0,0,379
0,0,8,0,0,1,0
0,2,0,0,0,0,0
12,49,19,31,13,66,34
0,0,2,0,0,0,524
0,0,0,0,0,0,179
11,17,14,2,3,8,21
0,0,0,0,0,0,3724
0,0,2,23,13,8,594
0,0,0,0,0,0,1547
0,0,0,0,0,0,2180
3,8,0,74,27,127,1
0,0,0,0,0,0,4236
0,1,0,0,22,2,1
8,27,5,1,4,25,0
0,0,0,0,0,0,94
11,41,2,1,0,4,0
14,14,5,17,109,72,103
0,0,0,3,0,0,0
8,11,4,1,0,3,0
1,0,4,4,29,18,3
25,40,32,55,32,70,49
0,35,0,0,0,4,0
2,4,0,1,33,8,33
15,38,3,18,12,69,0
0,1,0,1,0,0,0
1,5,0,0,0,0,0
3,1,0,3,38,34,0
5,2,4,5,0,9,604
0,0,0,0,0,0,4063
7,153,0,1,3,33,0
0,4,0,0,0,0,0
7,7,7,3,90,38,1709
0,0,1,0,0,1,0
0,0,0,0,0,0,2647
17,3,20,20,84,53,6357
13,41,16,12,29,72,34
11,70,1,7,10,50,1
2,0,9,1,4,4,403
4,5,13,36,31,25,2106
2,1,0,0,0,1,0
2,7,0,0,0,0,0
0,12,0,1,5,14,0
1,11,9,12,33,11,628
0,0,0,0,0,0,166
0,0,0,0,2,1,289
0,6,0,13,20,23,0
29,177,7,8,2,30,0
45,82,31,142,102,276,1175
5,9,1,3,49,24,283
0,0,3,0,0,0,11
0,0,0,37,0,5,0
29,32,6,21,27,90,0
3,4,2,2,32,9,1494
2,1,2,1,1,8,274
0,1,0,0,0,0,0
0,0,0,0,0,0,501
31,6,0,0,1,4,0
0,1,0,1,15,18,0
1,2,4,5,79,32,1401
9,37,9,44,18,95,1065
0,0,0,0,0,0,460
8,5,6,6,1,5,11
1,3,0,0,0,0,0
0,0,0,0,0,0,67
0,0,0,0,0,0,3199
0,3,0,31,49,19,3901
2,4,5,0,0,2,0
0,0,0,0,24,2,4
0,7,2,0,0,1,0
15,22,4,0,0,2,0
1,8,2,51,13,12,251
0,0,0,0,0,0,3995
0,10,2,70,37,76,0
2,2,9,6,44,21,4083
1,0,12,14,4,20,385
0,0,0,0,0,0,161
0,0,0,0,0,0,551
0,0,0,0,0,0,242
11,2,10,10,22,54,1290
1,0,15,0,0,0,2221
0,0,0,0,0,0,1030
1,14,2,0,0,0,0
0,0,0,0,3,4,1122
16,34,7,16,15,30,29
9,45,11,2,1,13,0
2,9,0,0,0,0,0
0,0,0,7,0,2,0
13,58,3,1,1,8,3
1,18,5,0,0,4,0
0,0,0,35,14,22,0
0,0,2,1,9,11,1165
3,11,6,16,121,63,153
1,1,0,0,0,1,0
0,0,0,0,0,0,8312
4,2,3,7,55,15,166
16,25,17,8,13,32,423
0,0,0,0,0,0,330
0,0,1,0,7,15,0
0,3,0,2,0,4,0
0,2,0,59,9,43,0
2,0,7,3,2,8,3
0,0,0,0,0,0,629
2,7,2,15,5,22,1
5,2,12,1,1,10,169
0,0,2,1,1,3,519
0,0,0,0,4,1,261
1,30,1,0,0,11,0
7,6,2,8,1,22,0
30,37,60,15,29,101,194
0,0,0,0,0,0,4045
0,0,0,0,0,0,1938
0,0,0,0,0,0,77
14,16,30,12,94,51,1943
3,0,0,0,0,0,3
0,0,0,0,0,0,442
0,0,0,0,5,0,0
0,3,0,24,1,11,0
0,0,0,0,0,0,285
0,1,0,0,0,0,0
3,0,0,0,0,0,0
0,0,0,0,0,0,927
1,8,10,2,5,20,0
5,8,9,12,9,21,147
0,4,3,9,35,15,143
7,25,0,0,0,2,0
9,63,7,24,18,30,1
0,0,0,0,0,0,2120
7,5,1,0,3,5,0
14,20,11,8,13,65,0
2,3,1,9,68,42,325
0,0,0,0,0,0,1539
12,13,4,82,11,92,0
0,0,2,0,0,0,0
4,1,13,5,77,21,9520
0,0,0,0,5,0,589
4,3,2,10,1,7,0
5,7,9,0,0,3,0
0,0,0,0,0,0,2836
7,20,10,47,16,59,602
4,2,10,23,25,18,774
5,0,0,0,0,1,0
15,61,25,71,78,205,58
0,2,1,10,32,27,1510
21,32,12,29,14,74,9
13,16,15,12,92,46,39
51,108,19,68,238,197,67
13,82,8,107,121,251,1
0,0,0,0,0,0,449
8,7,4,4,2,18,0
0,0,0,9,13,0,440
5,3,17,6,25,52,1
0,0,0,0,25,2,1642
12,27,7,9,34,34,370
0,0,8,4,6,2,8
0,0,0,0,3,0,5325
3,8,5,9,18,34,405
0,0,0,0,11,3,2024
11,2,2,0,0,0,0
6,0,4,15,17,4,365
1,6,11,4,31,33,6840
7,4,4,9,171,64,443
1,1,1,0,10,1,204
0,0,0,1,41,1,3
0,0,0,0,0,0,2112
40,156,7,32,21,119,0
0,0,0,0,0,0,763
0,0,0,0,0,0,1023
19,58,37,41,130,82,2905
0,0,0,0,0,0,116
0,0,0,0,0,0,414
1,6,0,0,0,2,0
4,11,4,9,5,42,0
0,0,0,0,0,0,3083
0,0,0,0,0,0,1083
3,12,9,0,1,5,0
1,8,0,2,6,11,1354
14,13,7,38,24,62,2
4,1,2,0,26,24,12
16,27,15,34,121,62,3296
0,0,1,0,0,0,0
1,13,9,0,4,4,18
0,1,7,3,0,6,0
0,0,0,0,0,0,229
0,0,0,4,21,5,171
1,0,0,0,0,0,0
18,22,12,64,68,98,5
0,0,0,3,2,22,0
8,48,0,0,6,18,0
0,0,0,0,6,0,1790
23,95,7,4,2,45,0
0,0,0,0,0,0,596
1,7,8,7,23,39,0
3,46,1,6,4,63,0
0,0,0,0,0,0,1647
1,2,2,0,0,0,0
0,0,0,0,0,0,2844
0,1,0,2,0,10,0
0,0,0,0,0,0,7431
5,20,0,0,1,0,0
0,0,0,0,0,0,226
11,21,3,0,2,9,0
7,0,0,4,26,0,451
0,0,0,0,0,0,140
0,0,2,0,11,7,1107
0,0,0,0,0,0,645
8,8,7,16,33,66,122
0,0,0,0,0,0,49
4,7,1,47,2,13,25
6,40,5,3,0,6,0
0,7,1,0,0,0,30
0,0,0,0,4,0,1424
38,31,19,45,32,105,75
0,3,5,0,11,0,0
1,0,0,0,0,0,0
4,0,2,4,0,15,0
9,10,5,10,20,39,0
2,0,0,5,2,14,1
0,0,0,0,0,0,120
0,0,8,29,0,20,0
3,58,0,2,4,17,0
0,0,0,19,0,3,0
0,0,0,3,1,0,0
0,1,1,0,19,14,63
0,0,0,0,0,0,1139
8,49,1,0,0,0,0
5,2,0,0,4,6,0
1,0,4,0,0,1,165
10,1,0,3,2,22,36
1,0,0,0,0,0,0
0,1,0,13,22,4,2550
7,24,0,0,0,1,0
0,0,0,0,0,0,1278
0,0,0,0,0,0,8723
26,26,13,4,78,54,31
5,1,1,13,4,8,298
0,0,0,0,0,0,1303
0,0,0,0,0,0,2254
6,6,8,13,3,19,13
0,1,0,0,0,6,0
2,0,6,0,0,2,0
8,26,4,2,0,11,0
0,0,0,0,0,0,1764
0,0,0,0,0,0,1053
4,2,4,19,29,22,1791
12,10,9,12,35,57,102
5,17,2,20,1,13,0
1,0,10,0,0,2,0
1,8,0,1,3,12,0
0,0,0,0,0,0,1490
0,0,2,0,0,0,0
0,0,1,1,2,4,726
4,12,0,0,0,7,0
0,0,0,0,0,0,3512
1,0,2,0,0,0,0
0,0,0,0,0,0,2093
0,0,0,0,5,2,1046
0,0,0,0,0,0,1093
0,16,0,0,0,3,0
21,71,15,15,27,31,4
0,0,0,0,0,0,2207
13,19,9,34,13,29,68
2,3,3,0,0,0,0
4,6,2,18,23,57,2
0,0,1,0,2,0,1757
0,0,0,0,0,0,5170
45,56,10,69,93,228,2
0,0,0,0,0,0,2055
14,32,2,48,34,196,3
0,0,0,4,0,0,0
0,0,0,0,0,0,3234
14,54,7,2,2,31,0
0,0,1,0,2,4,2454
0,0,0,0,0,0,1295
13,60,4,4,1,21,0
0,0,0,0,0,0,6820
12,32,8,23,8,84,6
0,0,0,1,1,4,0
0,0,1,2,3,7,0
23,59,49,80,65,170,63
3,15,1,8,4,16,0
0,0,0,0,0,0,117
19,49,14,3,5,29,0
3,19,9,19,18,45,3
3,22,0,3,7,6,0
0,0,0,0,50,13,92
6,26,14,5,121,51,3845
0,1,0,5,4,5,0
0,0,0,0,0,0,628
9,66,4,0,2,8,1
20,229,7,24,38,167,0
16,4,22,31,57,29,1351
10,13,1,0,0,3,0
3,13,6,7,27,19,53
0,0,0,0,0,0,3441
3,1,0,0,1,5,0
0,2,0,1,44,13,1
6,4,12,6,22,39,7
1,0,0,0,0,0,0
1,10,0,0,0,0,0
4,19,7,0,1,5,0
3,39,1,16,51,40,6251
17,114,6,3,5,39,1
4,30,0,0,0,0,0
4,0,0,0,0,1,0
0,0,0,3,61,13,181
4,4,12,14,82,75,0
9,5,4,32,6,43,0
3,5,2,2,0,12,0
0,7,0,12,42,27,1547
0,0,0,0,1,0,0
0,2,0,18,1,3,0
12,23,12,47,72,146,4
23,16,16,53,62,88,3292
0,3,0,1,1,6,0
0,4,4,12,2,28,0
0,0,0,0,0,0,2456
18,36,13,9,63,96,131
15,10,11,21,23,68,2
7,56,1,1,9,12,0
0,30,0,1,0,3,0
17,21,31,70,100,110,3499
0,0,0,0,0,0,6300
2,9,0,12,4,23,0
0,0,0,0,0,0,2731
1,0,2,0,0,0,0
13,12,12,1,4,30,2
0,0,0,0,0,2,253
3,0,5,0,57,23,2553
0,0,0,0,0,0,791
5,2,5,6,167,45,390
2,0,0,12,3,13,0
0,0,0,0,33,5,2440
13,2,6,9,8,20,1618
0,0,0,0,13,12,0
2,2,0,8,20,107,0
7,0,0,0,0,0,0
3,1,4,0,0,1,10
0,0,9,0,0,0,3298
0,1,2,0,10,0,3928
2,0,7,0,2,3,220
0,13,5,1,6,2,244
0,0,0,0,0,0,170
0,2,2,12,20,27,25
17,6,10,1,0,1,0
2,3,0,0,4,3,609
0,0,0,0,0,0,4455
15,13,11,31,24,46,11
0,0,0,0,0,0,772
11,2,3,38,12,60,0
0,0,0,0,0,0,7225
0,0,8,0,0,0,0
3,2,0,6,151,59,40
0,0,0,0,0,0,710
0,0,0,0,0,0,591
0,0,4,0,6,4,1268
2,5,3,16,5,82,0
0,0,0,0,4,0,5082
14,12,6,5,5,15,95
6,12,5,83,32,53,52
0,0,0,0,1,2,0
0,0,2,4,2,0,290
5,0,12,0,13,10,1045
1,1,0,0,16,1,2247
2,7,0,1,0,21,0
31,141,4,6,22,46,0
0,0,0,0,0,0,716
0,0,0,1,0,5,0
6,13,2,0,0,4,0
0,0,0,3,3,3,0
0,0,0,1,0,0,0
0,0,0,0,0,0,2495
0,0,1,6,1,0,0
0,0,0,0,28,1,2333
4,4,0,8,2,8,0
0,0,0,0,0,0,165
0,0,0,0,0,0,4970
0,0,0,0,0,0,370
3,7,1,52,32,77,4
0,0,0,0,1,0,394
24,57,25,25,28,146,8
0,6,7,6,16,39,0
16,52,3,10,16,68,0
2,1,6,0,0,0,0
3,7,3,1,42,27,18
0,0,0,0,0,0,12
0,0,0,0,9,0,63
7,13,11,10,59,18,52
1,3,1,13,15,58,0
0,0,0,0,0,0,5344
3,3,0,0,5,5,0
6,0,0,0,0,0,0
2,1,1,7,72,41,1101
7,20,12,7,20,2,315
0,0,0,0,0,0,596
0,0,0,0,0,0,1668
1,0,0,32,0,9,0
7,24,11,15,18,71,7
0,0,0,0,0,0,357
12,24,7,36,59,248,1
31,23,20,79,28,92,160
8,1,5,0,5,3,89
3,2,5,2,9,9,3368
0,0,0,0,0,0,1481
0,0,0,0,5,1,3591
3,40,0,3,11,37,0
10,1,2,0,1,0,0
2,80,5,35,11,116,0
0,0,1,0,17,1,7226
0,3,0,11,23,7,0
0,0,0,1,0,4,0
13,25,0,5,3,22,0
2,14,3,2,30,8,1695
0,0,1,10,0,5,0
2,2,0,0,2,1,0
8,31,10,21,57,32,2183
0,0,0,12,0,3,0
13,14,7,81,6,60,5
1,0,3,2,1,6,7285
0,0,0,0,0,0,1573
1,3,2,24,8,23,2
1,11,2,65,5,59,0
0,0,0,0,0,0,2372
8,23,21,6,1,12,0
0,0,0,0,5,0,4588
23,14,0,17,64,73,0
0,0,0,0,0,0,2733
0,0,0,0,0,0,575
0,4,0,3,5,3,0
5,50,2,0,0,4,0
3,29,1,0,0,4,0
0,0,0,0,0,0,160
2,4,1,1,8,5,6
0,4,0,12,11,20,0
0,0,0,0,0,0,13617
5,3,12,57,17,25,2601
0,0,0,0,0,0,1596
0,0,0,0,0,0,3124
0,0,0,8,19,21,0
2,23,1,0,0,9,0
2,7,15,1,5,6,0
0,5,0,2,3,10,0
0,5,2,0,0,1,1116
2,0,0,13,0,1,0
10,5,7,9,61,35,1297
4,2,0,0,0,0,0
0,4,0,0,2,0,0
2,1,1,1,0,1,0
25,10,21,3,0,5,11
0,2,5,12,14,12,140
0,0,0,0,0,0,68
9,15,0,10,8,29,0
0,0,0,0,0,0,691
0,0,0,0,0,0,2417
0,0,0,0,0,0,818
5,11,0,1,3,10,0
0,0,0,0,0,0,2592
0,0,0,0,0,0,2366
23,63,14,25,68,173,33
3,0,6,0,0,0,0
0,0,0,0,7,2,1376
3,1,6,1,1,7,968
6,5,1,0,9,3,0
2,2,0,0,0,0,0
5,17,0,0,8,0,0
0,0,0,0,0,0,1183
0,0,0,0,0,0,360
6,7,5,0,2,1,0
1,1,0,12,7,28,0
0,33,0,2,11,19,0
0,0,0,0,0,0,1253
3,2,1,4,15,11,31
7,53,0,4,3,21,0
0,0,0,0,0,0,1079
1,6,10,23,40,10,924
11,28,13,54,33,50,106
5,11,10,3,39,25,1241
0,0,0,6,1,6,0
0,8,0,2,5,42,0
0,0,3,0,0,0,0
4,6,4,5,7,17,0
0,0,0,1,51,15,1
0,0,7,0,19,11,0
0,0,0,0,0,0,295
0,0,1,0,0,0,0
5,1,0,4,17,1,10
0,0,0,0,0,0,581
4,22,4,15,71,112,0
2,10,5,0,0,5,0
3,7,0,12,87,89,432
0,0,11,1,0,4,0
0,5,14,15,10,8,7320
1,0,7,0,10,9,15
0,0,0,0,0,0,1890
2,1,2,1,38,13,1335
10,23,10,2,2,13,0
8,0,7,1,0,8,0
2,7,4,4,60,22,157
0,8,4,8,22,57,45
1,6,1,9,45,67,142
0,1,0,0,0,1,54
1,0,0,0,5,0,0
0,0,0,0,0,0,978
1,0,13,0,0,2,0
11,3,0,2,30,18,18
0,0,0,0,0,0,488
7,31,2,0,2,4,0
0,3,1,0,15,3,20
4,5,2,7,3,67,0
5,0,1,1,5,28,852
22,54,20,38,100,186,94
3,8,10,42,31,74,2
3,2,4,2,9,11,507
3,33,0,2,6,6,0
4,3,10,23,5,11,0
0,0,0,0,0,0,3010
2,0,3,16,3,16,0
0,9,6,0,0,0,0
9,2,0,0,0,0,0
8,2,1,11,0,2,0
2,4,2,12,19,24,367
15,72,31,41,40,128,7
5,9,19,0,0,0,0
0,0,0,0,0,0,1643
0,0,1,0,0,0,0
0,0,0,37,0,11,0
1,0,0,6,0,0,9344
0,0,0,0,4,1,2223
18,65,4,69,123,424,0
0,0,0,0,0,0,3597
2,7,12,6,32,42,5648
52,67,20,132,64,290,239
0,0,0,0,0,0,978
0,0,0,0,0,0,381
0,0,0,0,0,0,57
0,0,2,21,1,11,0
17,13,17,13,6,10,515
6,15,1,0,0,2,0
5,5,1,5,69,56,3
9,9,1,5,4,43,0
0,0,3,12,17,2,1718
13,24,15,28,48,89,182
3,8,3,8,11,34,0
8,32,3,15,6,9,0
4,80,3,6,14,42,1
0,2,0,2,13,13,48
44,96,7,9,16,71,7
1,0,1,0,7,5,1977
0,0,0,0,0,0,143
11,17,0,54,19,125,9
0,0,0,0,0,0,4529
0,0,0,0,0,0,83
0,0,0,0,0,0,6068
0,0,0,5,0,0,0
10,22,4,38,16,75,0
0,0,0,0,0,0,1731
0,2,5,0,1,1,67
0,0,0,0,0,0,3471
20,131,5,3,6,29,0
0,0,0,0,0,0,60
8,11,15,31,26,26,540
7,10,7,25,33,31,351
0,0,0,0,0,0,2392
1,0,17,0,0,0,0
20,25,21,4,17,31,0
1,6,2,5,0,4,1
0,0,0,0,0,0,1274
2,2,1,1,0,6,0
0,0,1,1,10,16,0
5,13,1,0,1,5,0
0,0,0,0,1,0,15
4,17,1,4,10,38,62
0,1,10,1,27,11,8653
20,48,25,40,16,44,34
3,11,0,0,0,0,0
10,11,6,6,14,18,1
13,4,9,17,1,5,0
1,10,0,0,0,0,0
8,5,5,6,16,19,2241
13,31,4,0,0,0,0
9,13,5,16,11,57,0
0,3,0,0,0,0,0
0,2,0,1,1,5,0
7,24,2,0,1,13,54
4,21,3,28,29,125,1
0,0,1,0,12,7,0
0,0,0,0,8,8,0
8,0,4,0,0,0,0
7,10,9,16,9,55,0
0,2,0,0,0,0,0
2,0,2,0,0,1,0
18,28,12,39,16,90,3
0,0,0,0,1,1,449
2,0,8,0,0,1,0
14,26,28,37,92,80,2031
6,5,0,7,0,9,0
4,43,11,4,17,25,0
6,2,5,0,9,10,0
0,0,1,0,1,0,2407
0,0,0,0,0,0,4741
6,66,3,14,10,7,40
0,0,0,1,25,15,0
0,0,0,0,0,0,445
3,3,0,0,1,0,0
0,0,2,0,0,0,2138
11,16,22,79,97,132,1347
0,0,0,0,0,0,1046
0,0,0,0,9,6,712
5,18,6,9,10,34,0
0,0,0,0,0,0,1575
0,0,0,0,0,0,1513
0,3,0,0,6,3,0
0,1,0,4,69,71,13
0,0,0,0,0,0,3781
6,11,30,28,41,124,9
4,3,2,59,24,14,3
0,0,0,0,0,0,2045
3,5,3,38,18,20,0
0,0,1,0,0,0,0
4,39,1,1,0,13,0
2,45,4,4,3,24,0
9,1,13,0,2,5,0
17,11,2,0,0,1,0
18,28,7,2,0,8,2
0,0,0,0,0,0,4369
9,12,1,7,13,8,1
0,0,4,0,0,0,0
1,7,4,1,0,3,0
0,0,1,0,0,0,0
1,1,1,1,0,11,278
0,0,0,0,0,0,175
8,1,0,15,39,21,62
0,1,0,0,0,0,0
0,0,0,1,11,6,7609
6,17,0,1,2,12,0
34,11,12,21,47,74,75
4,0,1,10,7,1,91
1,8,3,5,14,15,492
0,0,0,0,1,0,1037
0,2,0,0,0,2,0
0,0,0,0,0,0,1386
0,0,0,2,0,0,0
0,0,0,0,0,0,763
0,0,0,0,0,0,258
0,1,4,3,10,37,14
10,16,16,7,18,24,0
0,0,0,0,0,0,1633
0,0,0,0,0,0,921
0,0,0,8,0,2,0
1,0,0,39,9,40,0
6,8,4,11,7,32,386
3,1,8,1,11,13,1659
0,0,0,0,0,0,5198
0,0,0,0,0,0,1194
0,0,0,0,0,0,1103
0,0,0,2,31,4,4831
1,4,1,0,49,11,5488
9,39,3,0,1,15,0
0,4,10,28,38,20,1786
0,0,7,0,0,0,0
18,24,21,30,11,60,1
12,15,5,13,5,14,3
1,0,0,1,0,1,22
11,16,21,5,86,21,2394
33,24,30,33,73,105,201
0,1,0,0,0,2,0
0,0,0,0,0,0,1353
7,5,8,18,13,66,0
2,1,0,1,29,11,2689
2,5,2,4,2,0,292
5,16,9,2,0,9,90
29,42,13,16,37,84,6
1,1,4,1,1,2,0
0,0,0,61,2,21,0
0,2,2,0,3,3,164
17,0,9,0,1,0,0
0,0,0,0,0,0,4315
7,5,2,0,0,8,0
0,0,0,0,0,0,107
14,6,3,0,0,0,0
1,2,4,67,8,40,63
11,88,5,0,0,6,0
0,0,0,0,0,0,1439
1,8,4,1,0,2,0
0,4,5,2,0,4,0
0,0,0,5,4,24,0
1,4,2,4,9,19,1677
0,0,0,0,0,0,3422
2,3,2,0,24,18,20
0,1,1,7,3,15,0
3,2,1,5,77,68,2
5,0,13,0,0,3,0
8,10,3,11,24,27,16
0,0,0,0,0,0,1401
0,0,0,0,0,0,2687
0,0,0,0,16,0,0
0,0,0,0,16,4,748
7,2,5,4,15,10,531
0,0,0,0,0,0,3189
2,0,0,3,1,1,0
7,5,15,4,0,10,2
0,0,1,0,0,0,0
2,1,2,6,5,8,0
5,6,6,17,42,11,0
2,17,4,67,31,193,0
0,0,0,0,0,0,328
0,0,0,0,0,0,690
7,68,2,0,9,37,0
11,15,3,2,13,25,0
0,0,0,0,0,0,909
0,14,3,0,4,2,514
1,4,1,0,1,10,0
