cDC1_start,cDC2_start,pDC_start,Eos_start,Mon_start,Neu_start,B_start,cDC1_end,cDC2_end,pDC_end,Eos_end,Mon_end,Neu_end,B_end,w,t0,t1
0.0,0.0,0.0,0.0,0.001364256480218281,0.0,0.9986357435197817,0.0,0.0,0.0,0.0,0.001364256480218281,0.0,0.9986357435197817,733.0,0,1
0.0,0.0,0.0,0.0,0.001364256480218281,0.0,0.9986357435197817,0.0,0.0,0.0,0.0,0.001364256480218281,0.0,0.9986357435197817,733.0,1,2
0.0,0.0,0.0,0.0,0.001364256480218281,0.0,0.9986357435197817,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.9947916666666666,733.0,2,3
0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.9947916666666666,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.9947916666666666,192.0,3,4
0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.9947916666666666,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.9947916666666666,192.0,4,5
0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.9947916666666666,0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.9947916666666666,192.0,5,6
0.0,0.0,0.0,0.0,0.005208333333333333,0.0,0.9947916666666666,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.9939759036144579,192.0,6,7
0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.9939759036144579,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.9939759036144579,166.0,7,8
0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.9939759036144579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166.0,8,9
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,9,10
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,10,11
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,11,12
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,12,13
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,13,14
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,14,15
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15,16
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16,17
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17,18
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18,19
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15,16
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16,17
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17,18
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18,19
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,14,15
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,15,16
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16,17
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17,18
