cDC1_start,cDC2_start,pDC_start,Eos_start,Mon_start,Neu_start,B_start,cDC1_end,cDC2_end,pDC_end,Eos_end,Mon_end,Neu_end,B_end,w,t0,t1
0.11444141689373297,0.16348773841961853,0.05449591280653951,0.10081743869209808,0.20435967302452315,0.3623978201634877,0.0,0.10465116279069767,0.22674418604651161,0.03488372093023256,0.040697674418604654,0.2441860465116279,0.3488372093023256,0.0,367.0,0,1
0.10465116279069767,0.22674418604651161,0.03488372093023256,0.040697674418604654,0.2441860465116279,0.3488372093023256,0.0,0.10465116279069767,0.22674418604651161,0.03488372093023256,0.040697674418604654,0.2441860465116279,0.3488372093023256,0.0,172.0,1,2
0.10465116279069767,0.22674418604651161,0.03488372093023256,0.040697674418604654,0.2441860465116279,0.3488372093023256,0.0,0.10465116279069767,0.22674418604651161,0.03488372093023256,0.040697674418604654,0.2441860465116279,0.3488372093023256,0.0,172.0,2,3
0.10465116279069767,0.22674418604651161,0.03488372093023256,0.040697674418604654,0.2441860465116279,0.3488372093023256,0.0,0.08904109589041095,0.1917808219178082,0.0410958904109589,0.0410958904109589,0.23972602739726026,0.3972602739726027,0.0,172.0,3,4
0.08904109589041095,0.1917808219178082,0.0410958904109589,0.0410958904109589,0.23972602739726026,0.3972602739726027,0.0,0.08904109589041095,0.1917808219178082,0.0410958904109589,0.0410958904109589,0.23972602739726026,0.3972602739726027,0.0,146.0,4,5
0.08904109589041095,0.1917808219178082,0.0410958904109589,0.0410958904109589,0.23972602739726026,0.3972602739726027,0.0,0.08904109589041095,0.1917808219178082,0.0410958904109589,0.0410958904109589,0.23972602739726026,0.3972602739726027,0.0,146.0,5,6
0.08904109589041095,0.1917808219178082,0.0410958904109589,0.0410958904109589,0.23972602739726026,0.3972602739726027,0.0,0.04807692307692308,0.038461538461538464,0.009615384615384616,0.057692307692307696,0.2980769230769231,0.5480769230769231,0.0,146.0,6,7
0.04807692307692308,0.038461538461538464,0.009615384615384616,0.057692307692307696,0.2980769230769231,0.5480769230769231,0.0,0.04807692307692308,0.038461538461538464,0.009615384615384616,0.057692307692307696,0.2980769230769231,0.5480769230769231,0.0,104.0,7,8
0.04807692307692308,0.038461538461538464,0.009615384615384616,0.057692307692307696,0.2980769230769231,0.5480769230769231,0.0,0.04807692307692308,0.038461538461538464,0.009615384615384616,0.057692307692307696,0.2980769230769231,0.5480769230769231,0.0,104.0,8,9
0.04807692307692308,0.038461538461538464,0.009615384615384616,0.057692307692307696,0.2980769230769231,0.5480769230769231,0.0,0.04807692307692308,0.038461538461538464,0.009615384615384616,0.057692307692307696,0.2980769230769231,0.5480769230769231,0.0,104.0,9,10
0.04807692307692308,0.038461538461538464,0.009615384615384616,0.057692307692307696,0.2980769230769231,0.5480769230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,10,11
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11,12
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12,13
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13,14
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14,15
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15,16
