cDC1,cDC2,pDC,Eos,Mon,Neu,B
0,0,0,0,0,0,397
0,0,0,0,0,0,80
0,1,0,0,0,0,0
0,0,0,0,0,0,102
2,0,0,0,0,0,0
0,0,0,0,0,0,360
0,1,1,0,0,0,0
0,0,0,0,0,0,80
0,0,0,0,0,0,74
0,0,0,0,0,0,322
0,0,0,0,0,0,61
0,0,0,0,0,0,95
0,0,0,0,0,0,140
0,0,0,0,0,0,52
0,0,0,0,0,0,79
0,0,0,1,10,0,0
0,0,0,0,0,0,26
0,0,0,0,0,0,176
0,0,0,0,0,0,379
0,0,0,0,0,0,59
0,0,0,0,0,0,5
1,0,0,0,0,0,0
0,0,0,0,1,0,74
0,0,0,0,0,0,68
0,0,0,0,0,0,38
0,0,0,0,0,0,188
0,0,0,0,0,0,17
0,0,0,0,0,0,171
0,0,0,0,0,0,13
0,0,0,0,0,0,17
0,0,0,0,0,1,563
0,0,0,0,0,0,75
0,0,0,0,0,0,408
0,0,0,0,0,3,0
0,0,0,0,0,0,125
0,0,0,0,0,0,215
0,0,0,0,0,0,1
0,0,0,0,0,0,127
0,1,1,0,0,0,177
3,0,0,0,0,0,0
0,0,0,0,0,0,213
0,0,0,0,0,0,5
0,0,0,0,0,0,9
0,0,0,0,0,0,141
0,0,0,0,0,0,94
0,0,0,0,0,0,79
0,0,0,0,0,0,82
0,0,0,0,0,0,48
0,0,0,0,0,0,8
0,0,0,0,0,0,18
0,0,0,0,0,0,501
1,0,0,0,0,0,0
0,0,0,0,0,0,253
0,0,0,0,0,0,6
0,0,0,0,0,0,35
0,0,0,0,0,0,186
0,0,0,0,0,0,24
0,0,0,0,0,0,4
0,0,0,0,0,0,181
0,0,0,0,0,0,184
0,0,0,0,3,23,0
0,0,0,0,0,0,67
6,0,0,0,0,0,0
0,1,0,0,0,0,0
0,0,0,0,0,0,178
0,1,0,0,0,0,0
0,0,0,0,0,0,6
0,0,0,0,0,0,351
0,0,0,0,0,0,242
0,0,0,0,0,0,110
0,0,0,0,0,0,159
0,0,0,0,0,0,150
0,0,0,0,0,0,211
2,0,0,0,0,0,0
0,0,2,0,0,0,0
0,0,0,0,0,0,463
0,0,0,0,0,0,216
0,0,0,0,0,0,168
0,0,0,0,0,0,73
0,0,0,0,0,0,489
0,1,0,0,0,0,0
0,0,0,0,0,0,110
0,0,0,0,0,0,190
0,0,0,0,0,0,367
0,0,0,0,0,0,6
0,0,0,0,0,0,46
0,0,0,0,0,0,77
0,0,0,0,0,0,816
0,0,0,1,0,0,0
0,0,0,0,0,0,66
0,0,0,0,0,0,59
0,0,0,0,0,0,105
0,0,0,0,0,0,197
0,0,0,0,0,0,602
0,0,0,0,0,0,192
0,0,0,0,0,0,74
0,0,0,0,0,0,282
0,0,0,0,0,0,21
0,0,2,0,0,0,0
0,0,0,0,0,0,55
0,0,0,0,0,0,37
0,0,0,0,1,6,0
0,0,0,0,0,0,4
0,0,0,0,0,0,77
1,0,0,0,0,0,0
0,0,0,0,0,0,113
0,0,0,0,0,0,219
0,0,0,0,0,0,421
0,0,0,0,0,4,0
0,0,0,0,0,0,58
0,0,0,0,0,0,198
1,0,0,0,0,9,0
3,0,0,0,0,0,0
0,0,0,0,0,0,12
1,0,0,0,0,0,0
0,0,0,0,0,0,24
13,0,0,0,0,0,0
0,0,2,0,0,0,0
0,0,0,0,1,1,0
0,0,0,0,0,0,103
0,0,0,0,0,0,138
0,0,0,0,0,0,174
0,0,0,0,0,0,12
2,0,0,0,0,0,0
0,0,0,0,0,0,99
0,0,0,0,0,0,481
0,0,2,0,0,0,0
0,0,0,0,0,0,142
1,0,0,0,0,0,0
0,0,0,0,0,0,13
0,0,0,0,7,14,0
0,0,0,0,0,0,46
0,0,0,0,0,0,90
0,0,0,0,4,0,1
0,0,0,0,0,0,284
0,0,0,0,0,0,172
0,0,0,0,0,0,50
0,0,0,0,0,0,29
0,0,0,0,0,0,72
0,0,0,0,0,0,1
0,0,0,0,0,0,74
0,0,0,0,0,0,53
0,0,0,2,0,0,0
0,0,0,0,0,0,41
0,0,0,0,2,12,0
1,0,0,0,0,10,0
0,0,0,0,0,0,29
0,0,0,0,0,0,123
0,0,0,0,6,2,0
0,0,0,0,0,0,449
0,0,0,0,0,0,105
1,0,0,0,0,0,0
0,0,0,0,0,0,302
0,0,0,0,0,0,209
1,0,0,0,0,7,0
0,0,0,0,0,0,197
0,0,0,0,6,0,0
0,3,0,0,0,0,0
0,0,0,0,0,1,0
0,0,0,0,0,0,11
0,0,0,0,0,0,244
0,0,0,0,0,0,55
0,0,0,1,1,24,0
0,0,0,0,0,0,85
0,0,0,0,0,0,177
0,0,0,0,0,0,97
0,0,0,0,0,0,90
0,0,0,0,0,0,164
0,0,0,0,0,0,162
0,0,0,0,0,0,246
0,2,0,0,0,0,0
0,0,0,0,0,0,22
0,0,0,0,0,0,36
0,0,0,0,0,0,17
0,0,0,0,0,0,530
0,0,0,0,0,0,87
1,0,0,0,0,0,0
0,0,0,0,0,1,0
0,0,0,0,3,1,0
0,0,0,0,0,0,39
0,0,0,0,0,0,246
0,0,0,0,0,0,348
0,0,0,0,2,0,0
0,0,0,0,0,1,284
0,0,0,0,1,5,0
0,0,0,0,0,0,175
4,0,1,2,3,3,0
0,0,0,0,0,0,6
0,0,0,0,0,0,25
0,0,0,0,0,0,136
0,0,0,0,0,0,45
0,0,0,0,0,0,71
0,0,0,0,4,0,0
0,0,0,2,6,11,0
0,0,0,0,0,0,136
1,0,0,1,0,0,0
0,0,0,0,0,0,264
0,0,0,0,0,0,4
0,1,2,0,0,0,0
0,0,0,0,0,0,197
0,0,0,0,0,0,4
0,0,0,0,0,0,131
0,0,0,0,0,0,350
0,0,0,0,2,22,0
0,0,0,0,0,0,50
0,0,0,0,0,0,239
0,0,0,0,0,0,153
0,0,0,0,0,0,329
0,0,0,0,0,0,365
0,0,0,0,0,0,40
0,0,0,0,0,0,329
0,0,0,0,0,0,111
0,0,0,0,0,0,36
0,1,0,0,4,26,0
0,0,0,0,0,0,420
0,1,0,0,0,0,0
0,0,0,0,7,10,0
0,0,0,0,0,0,42
0,0,0,0,0,0,40
0,0,0,0,0,0,180
0,0,0,0,0,0,5
0,1,0,0,0,0,0
0,0,0,0,0,0,68
0,0,0,0,0,0,4
0,0,0,0,0,0,182
0,0,0,0,0,0,154
0,0,0,0,0,0,4
3,1,0,0,0,0,0
0,0,0,0,0,0,7
0,0,0,0,0,0,132
0,0,0,0,0,0,132
0,0,0,0,0,0,9
0,0,0,0,0,0,270
0,0,0,0,0,0,178
0,0,0,0,0,0,83
0,0,0,1,0,0,0
0,0,0,0,0,0,319
0,0,0,1,9,0,0
0,0,0,0,0,0,462
0,0,0,0,0,0,98
0,0,0,0,0,0,164
0,0,0,0,0,0,99
3,0,0,0,0,0,0
0,0,0,0,0,0,132
0,0,0,0,0,0,70
0,0,0,0,0,0,63
0,0,0,0,0,0,39
0,0,0,0,0,0,14
0,0,0,0,0,0,11
0,0,0,0,0,0,200
0,0,0,0,0,0,83
0,0,0,0,0,0,141
0,0,0,0,0,0,45
0,0,0,0,0,0,186
0,0,0,0,0,0,250
0,0,0,0,0,10,0
2,2,0,0,0,23,0
0,0,0,0,0,0,48
0,0,0,1,1,0,0
0,0,0,0,0,0,491
0,0,3,0,0,0,0
0,0,0,0,0,0,30
1,0,0,0,0,0,0
0,0,0,0,0,0,94
0,0,0,0,0,0,13
2,0,0,0,0,0,0
0,0,0,3,0,1,0
0,0,2,0,0,0,0
0,0,0,0,0,0,513
0,0,0,0,0,0,110
0,0,0,0,0,0,247
0,0,0,0,0,0,6
0,0,0,0,0,0,198
0,0,0,1,1,9,0
0,0,0,0,0,0,26
0,1,0,0,0,0,0
0,0,0,0,0,0,472
0,0,0,0,0,0,107
0,0,0,0,0,0,174
11,0,0,0,0,0,0
0,0,0,0,0,0,276
0,1,1,0,0,0,0
0,0,0,0,0,0,130
0,0,0,0,0,0,37
0,0,0,0,0,0,185
0,0,0,0,0,0,3
0,0,0,0,0,0,11
0,0,0,0,0,0,130
0,0,0,0,0,0,54
0,0,0,0,1,1,0
0,0,0,0,0,0,60
0,0,0,1,0,0,0
0,0,0,0,0,0,107
0,0,0,0,0,0,50
1,3,0,0,0,0,0
1,2,0,0,0,0,0
0,0,0,0,2,10,0
0,0,0,0,0,0,229
0,0,0,0,0,0,229
0,0,0,0,0,0,222
0,0,0,0,0,5,0
0,0,0,0,0,0,225
0,0,0,1,1,1,0
0,0,0,0,0,0,163
0,0,0,0,0,0,366
0,0,0,0,0,0,25
0,0,0,0,0,0,447
1,0,0,0,0,0,0
0,0,0,0,0,0,63
0,0,0,0,0,20,0
0,0,0,0,0,0,514
2,1,0,0,12,46,0
0,0,0,0,0,0,6
0,0,0,0,0,0,87
0,0,0,0,0,0,345
0,0,0,0,0,0,221
0,1,0,0,0,0,0
0,0,0,0,0,0,92
0,0,0,0,0,0,714
0,0,0,0,0,0,486
2,0,0,0,0,0,0
0,0,0,0,0,0,71
0,0,0,0,0,0,50
1,0,0,0,0,3,0
0,0,0,0,0,0,42
0,0,0,0,0,7,0
0,0,0,0,0,0,617
0,0,0,0,0,0,396
0,0,0,0,0,0,91
0,0,0,9,2,30,0
0,0,0,1,0,0,0
1,0,0,3,0,0,0
0,0,0,0,0,0,104
0,0,0,0,0,0,216
0,0,0,0,0,0,326
0,0,0,0,0,0,150
0,0,0,0,0,0,180
0,0,0,0,0,0,262
0,0,0,0,0,0,13
0,0,0,0,0,0,22
0,0,0,0,0,0,73
0,0,0,0,0,0,66
0,0,0,0,1,10,0
0,0,0,0,0,0,122
0,0,0,0,0,0,793
0,0,0,0,0,0,273
1,0,0,0,0,0,0
0,0,0,0,0,0,63
0,0,0,0,0,0,21
0,0,0,0,12,1,0
0,0,0,1,1,12,0
0,0,0,0,0,1,0
0,0,0,0,0,0,415
1,0,0,0,0,0,0
0,0,0,0,0,0,164
0,0,0,0,0,0,139
1,0,0,11,1,0,0
0,0,0,0,0,0,12
0,0,0,1,1,0,0
0,0,0,0,0,0,5
0,0,0,0,0,0,121
0,0,0,0,0,5,0
1,0,0,1,1,16,0
0,0,0,0,0,0,121
0,0,0,0,0,0,70
0,0,0,0,0,0,82
0,0,0,0,0,0,89
0,0,0,0,0,0,364
0,0,0,0,0,0,470
0,0,0,0,0,0,79
0,0,0,0,0,0,52
0,0,0,0,0,0,89
0,0,0,0,0,0,60
0,0,0,0,0,0,81
0,0,0,1,1,11,0
0,0,0,0,0,0,152
0,0,0,1,0,5,0
0,0,0,0,0,0,70
0,0,0,0,0,0,214
0,0,0,0,0,0,84
0,0,0,0,0,0,5
0,0,0,0,0,0,263
0,0,0,0,1,13,0
0,0,0,0,0,0,26
0,0,0,0,0,0,36
0,0,0,0,0,0,107
0,0,0,0,0,21,0
0,0,0,0,0,0,60
0,0,0,0,0,0,216
0,0,0,0,0,0,122
0,0,0,0,0,0,26
0,0,0,0,0,0,10
0,0,0,0,0,0,172
0,0,1,10,3,0,0
0,0,0,0,0,0,17
0,0,0,0,0,0,187
0,0,0,1,0,24,0
0,0,0,0,0,0,41
0,0,0,0,0,0,23
0,0,0,0,0,0,36
0,0,0,0,0,0,422
0,0,0,0,0,0,242
0,0,0,0,0,0,466
0,0,0,0,0,0,193
0,0,0,0,1,0,0
0,0,0,0,0,1,0
0,0,0,0,0,0,127
0,0,0,0,0,0,80
0,0,0,0,0,22,0
0,0,0,0,0,0,116
0,1,0,2,0,10,0
0,0,0,0,0,0,26
0,0,0,0,0,0,607
2,0,0,0,0,0,0
0,0,0,0,0,0,51
0,0,0,0,0,0,135
0,0,0,0,0,0,55
0,0,0,0,0,0,106
0,0,0,0,0,0,3
0,2,0,0,0,0,0
0,0,0,0,0,13,0
0,0,0,0,0,0,117
0,0,0,0,0,0,415
0,0,0,0,0,0,23
0,0,0,0,0,0,111
0,0,0,0,0,0,112
0,0,0,0,0,0,118
0,0,0,0,0,0,125
0,0,0,0,0,0,21
0,0,0,0,0,0,145
0,1,0,0,0,0,0
0,0,0,1,0,11,0
0,0,0,0,0,0,62
0,0,0,0,0,1,0
0,0,0,0,0,0,117
0,0,0,0,0,0,42
0,0,1,0,0,17,0
0,0,0,0,0,0,190
0,0,0,0,0,0,301
0,0,0,0,0,0,459
0,0,0,0,0,0,138
0,0,0,0,0,0,200
0,0,0,0,0,0,56
0,0,0,0,0,0,60
0,0,0,0,0,0,367
0,0,0,0,0,0,32
0,0,0,0,0,0,331
0,0,0,0,1,2,0
0,0,0,0,0,0,96
0,0,0,0,0,0,17
1,1,0,1,3,5,0
0,0,0,0,0,0,156
0,0,2,0,0,0,0
1,2,0,1,2,31,0
0,0,0,0,0,0,64
0,0,0,0,0,0,394
7,0,0,0,0,0,0
0,0,0,0,0,0,7
0,0,0,0,0,0,230
0,0,0,0,0,0,492
0,0,0,0,0,0,95
0,0,0,0,0,0,3
0,0,0,0,0,0,99
2,0,0,1,0,0,0
0,0,0,0,1,0,0
0,0,0,0,0,0,278
0,0,0,0,0,0,218
0,0,0,0,0,0,148
0,0,0,0,0,0,62
0,0,0,1,2,20,0
0,0,0,0,0,0,179
0,0,0,0,0,0,81
0,0,0,0,0,0,13
0,0,0,0,0,0,50
0,0,0,0,0,0,44
1,0,0,0,0,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,38
0,0,0,1,0,0,12
0,0,0,0,0,0,331
0,0,0,0,0,0,160
0,0,0,0,0,0,377
0,0,0,0,1,1,0
0,1,0,0,0,0,0
0,0,0,0,0,0,6
0,0,0,0,0,0,145
2,0,0,0,0,0,0
2,0,0,0,0,0,0
0,0,0,0,0,0,122
2,0,0,0,1,15,0
0,0,0,0,0,0,40
0,0,0,0,0,1,0
0,0,0,0,0,0,36
0,0,0,0,0,0,57
0,0,0,0,0,0,211
0,0,0,1,1,0,0
0,0,0,0,0,0,657
0,0,0,0,0,0,377
0,0,0,0,0,0,23
0,0,0,0,0,0,120
0,0,0,0,0,0,101
0,0,0,0,0,0,97
0,0,0,0,0,0,192
0,0,0,0,0,0,160
0,0,0,0,0,0,351
0,0,0,0,0,0,53
0,0,0,0,0,0,3
0,0,0,0,0,0,71
0,0,0,0,0,0,3
0,0,0,0,0,0,36
1,0,0,0,0,5,0
0,1,0,3,2,48,0
0,0,0,0,0,0,7
0,0,0,1,1,43,0
0,0,0,0,0,0,96
0,0,0,0,0,0,96
0,0,0,0,0,0,205
0,0,0,0,0,0,268
0,0,0,0,0,0,25
0,0,0,0,0,0,397
0,0,0,0,0,0,75
0,0,0,0,0,0,17
0,0,0,0,0,0,338
0,0,0,0,0,0,129
1,0,0,0,0,0,0
3,0,0,0,0,0,0
0,0,0,0,0,0,96
0,0,0,0,0,0,161
0,0,0,0,0,0,155
0,0,0,0,0,0,92
0,0,0,0,0,0,17
0,0,0,0,0,0,17
0,0,0,0,0,0,112
0,0,0,0,0,0,39
0,0,0,0,0,0,10
0,0,0,0,1,29,0
0,0,0,0,0,0,34
0,0,0,0,0,0,651
0,0,1,0,0,17,0
0,0,0,0,0,0,198
6,0,0,0,0,0,0
0,0,0,1,4,0,0
0,0,0,0,0,0,177
2,0,0,0,0,0,0
0,0,0,0,7,0,0
0,0,0,0,0,0,1349
0,0,0,0,0,0,36
0,0,0,0,0,0,129
0,0,0,0,0,0,14
0,0,0,0,0,0,502
0,0,0,0,0,0,157
0,0,0,0,0,0,7
4,0,3,0,0,0,0
0,0,0,0,0,0,34
0,1,0,0,0,0,0
0,0,1,3,0,0,0
0,0,0,1,2,0,0
0,0,0,0,0,0,92
0,0,0,0,0,0,279
0,0,0,0,0,0,95
0,0,0,0,0,0,75
0,0,0,0,0,0,346
0,0,0,0,0,0,168
0,0,0,0,0,0,8
0,0,0,0,0,0,113
0,1,0,2,6,68,0
0,0,0,0,0,0,122
0,0,0,0,0,0,4
0,0,0,0,0,8,0
0,0,0,0,0,0,28
0,0,0,0,0,0,137
0,0,0,0,0,0,70
0,0,0,0,0,1,0
0,0,0,0,0,0,75
0,0,0,0,0,0,67
0,0,1,5,1,29,0
0,0,0,0,0,0,26
0,0,0,0,0,0,128
0,0,0,0,0,0,225
0,0,0,0,0,0,120
0,0,0,0,0,0,361
0,0,0,0,1,12,0
0,0,0,0,0,0,157
0,0,0,0,2,0,15
0,0,0,0,0,0,55
0,1,0,0,0,16,0
0,0,0,0,0,0,64
0,0,0,0,0,0,18
0,0,0,0,0,0,214
0,0,0,0,0,0,154
0,0,0,0,0,0,92
0,0,0,0,0,0,3
1,0,0,0,0,0,0
0,0,0,0,0,0,403
0,0,0,0,0,0,72
0,0,0,0,0,0,29
0,0,0,0,0,0,239
0,4,0,0,0,0,0
0,0,2,0,0,0,0
0,0,0,0,0,0,22
0,0,0,0,0,0,262
0,0,0,0,0,0,289
0,0,0,0,0,0,34
0,0,0,0,0,0,29
0,0,0,0,0,0,153
0,0,0,0,0,0,255
0,1,0,0,0,0,0
0,0,0,0,0,39,0
0,0,0,0,0,0,285
0,0,0,0,0,0,2
0,0,0,0,0,0,481
0,0,0,0,0,0,252
0,0,0,0,0,0,151
0,0,0,0,0,0,60
0,0,0,0,0,0,238
0,0,0,0,0,0,36
0,0,0,0,3,0,0
0,0,0,0,0,0,125
0,0,0,0,0,0,19
0,0,0,0,0,0,166
0,0,0,0,0,0,297
0,0,0,0,1,28,0
0,0,0,0,0,0,224
0,0,0,0,0,0,107
0,0,0,0,0,0,26
0,0,0,0,1,25,0
0,0,0,0,0,0,74
0,0,0,0,0,0,54
0,0,0,0,0,0,200
0,0,0,0,0,0,192
0,0,0,0,0,0,38
0,0,0,0,0,0,234
0,0,0,2,0,5,0
0,0,0,0,0,0,275
0,0,0,0,0,0,316
0,0,0,0,0,0,78
0,0,0,0,0,0,96
0,0,0,0,8,0,0
0,0,0,0,0,0,36
0,0,0,0,0,0,59
0,0,0,0,0,0,184
0,0,0,0,0,0,543
0,0,0,0,0,0,48
0,0,0,0,0,0,483
0,0,0,0,0,0,355
0,0,0,0,0,0,387
0,1,0,0,2,28,0
0,0,0,0,0,0,144
0,0,0,0,0,0,43
0,0,0,0,0,0,141
0,0,0,0,0,0,344
3,1,0,2,0,0,0
0,0,0,0,0,0,11
0,0,0,0,0,0,356
0,0,0,0,10,0,0
0,0,0,2,0,0,0
9,0,0,0,0,0,0
0,0,0,0,0,0,311
0,0,0,0,0,0,71
0,0,0,0,0,0,23
0,0,0,0,0,0,253
0,0,0,0,0,0,134
0,0,0,0,0,0,252
0,0,0,0,0,0,145
0,0,0,0,0,0,380
0,0,0,0,0,0,277
0,0,0,0,0,3,0
0,0,0,0,0,0,85
0,0,0,0,0,0,430
0,0,0,0,0,0,1079
0,0,0,0,1,6,0
0,1,0,0,0,0,0
0,0,0,1,0,0,0
0,0,0,0,0,0,32
0,1,0,0,0,7,0
0,0,0,0,0,0,210
0,0,0,0,0,0,60
0,0,0,0,0,1,0
0,0,0,0,0,0,405
0,0,0,0,0,0,261
0,0,0,0,0,0,288
0,0,0,0,0,0,378
0,0,0,0,0,0,3
0,0,0,0,0,0,250
0,0,0,0,0,0,56
0,0,0,0,0,0,76
0,1,0,0,0,0,0
0,0,0,0,0,0,20
8,0,0,0,0,0,0
0,0,0,0,0,0,124
0,0,0,0,0,0,70
0,0,0,0,0,0,17
0,0,0,0,0,0,491
4,1,0,0,0,0,0
0,0,1,3,5,25,0
0,0,0,0,0,0,294
0,0,0,0,0,0,73
0,0,0,0,3,0,0
0,0,0,0,0,0,199
0,0,0,0,0,8,0
0,0,0,0,0,0,13
0,0,0,3,3,1,0
0,0,0,0,0,0,237
0,0,0,0,0,0,233
3,0,0,2,0,0,0
0,0,0,0,0,0,953
0,0,0,0,0,0,88
3,0,0,4,3,18,0
0,0,0,0,0,0,211
0,0,0,0,0,0,185
0,0,0,0,0,0,16
0,0,0,0,0,0,136
0,0,0,0,0,0,312
0,0,0,0,0,0,126
0,0,0,0,0,0,13
0,0,0,1,4,53,0
0,0,0,0,0,0,407
0,0,0,0,0,0,203
0,0,0,0,0,0,329
0,0,0,0,1,9,0
1,0,0,0,0,0,0
0,0,0,0,1,0,0
0,0,0,0,0,0,54
0,0,0,0,0,0,16
0,0,0,0,0,0,291
0,0,0,0,0,0,251
0,1,0,0,0,0,0
0,0,0,0,0,0,100
0,0,0,0,0,0,294
0,0,0,0,0,0,140
1,0,1,0,0,0,0
0,0,0,0,0,0,75
3,0,0,0,0,2,0
0,0,0,0,0,0,20
0,0,0,0,0,0,265
0,0,0,0,0,0,185
0,0,0,0,2,33,0
0,0,0,0,0,0,436
0,0,0,0,0,0,56
0,0,0,0,0,0,213
0,0,0,0,0,0,92
0,0,0,0,0,0,121
0,0,0,0,0,0,23
0,0,0,0,0,0,175
0,0,0,0,0,0,409
0,0,0,0,0,0,137
0,0,0,0,0,0,181
0,0,0,0,5,4,163
0,0,0,0,0,0,173
0,0,0,0,0,0,120
0,0,0,0,0,0,122
0,0,0,0,0,0,38
0,0,0,0,0,0,54
0,0,0,0,0,0,192
0,0,0,4,5,0,0
0,0,0,0,0,0,343
0,0,0,0,0,0,254
0,0,0,0,0,0,103
0,0,0,0,0,0,90
0,0,0,0,0,0,191
0,0,0,0,0,9,0
0,0,0,0,0,0,238
0,0,0,0,0,0,108
0,0,0,0,7,0,0
0,0,0,0,2,39,0
0,0,0,0,0,0,178
0,1,0,0,0,0,0
0,0,0,0,0,0,32
0,0,0,0,0,0,36
0,0,0,0,0,0,270
0,0,0,0,4,0,0
0,0,0,0,0,0,13
0,0,0,0,0,0,5
4,0,0,2,1,9,0
0,0,0,0,0,0,46
0,0,0,0,0,0,100
0,0,0,0,0,0,639
0,0,0,0,0,0,187
5,0,0,0,0,0,0
2,0,1,0,0,0,0
0,0,0,0,0,0,17
0,0,0,0,0,0,150
0,0,0,0,0,0,333
0,0,0,0,0,0,231
0,0,0,0,0,0,23
0,0,0,0,0,0,8
0,0,0,0,0,0,161
1,0,0,0,4,21,0
0,0,0,0,0,0,805
0,0,0,0,0,0,25
0,0,0,0,0,0,219
0,0,0,2,6,32,0
0,0,0,0,0,7,0
0,0,0,0,0,0,40
0,0,0,0,0,0,116
0,0,0,0,0,0,11
0,0,0,0,0,0,99
0,0,0,0,0,0,165
1,0,0,0,8,0,0
4,0,0,3,0,0,0
0,0,0,0,0,0,301
0,0,0,0,0,0,28
0,0,0,0,0,0,322
0,0,0,0,0,0,63
0,0,0,0,0,0,20
0,0,0,0,0,13,0
0,0,0,0,0,0,356
0,0,0,0,0,0,113
0,0,0,0,0,0,166
0,0,0,0,0,0,99
0,0,1,0,0,0,0
0,0,0,0,0,0,123
0,0,1,0,0,0,0
0,0,0,0,0,0,218
0,0,0,0,0,0,61
0,0,3,0,0,0,0
0,0,0,0,0,20,0
0,0,0,0,0,0,7
0,0,0,2,5,36,0
2,0,0,0,0,0,0
0,2,0,0,0,0,0
0,0,0,0,0,0,104
0,0,0,0,0,0,98
0,0,0,0,0,0,139
0,0,0,0,0,0,96
0,0,0,0,0,0,629
0,0,0,0,1,4,0
0,0,0,0,0,0,140
0,0,0,0,0,0,79
0,0,0,0,0,0,224
0,0,0,0,0,0,437
0,0,0,0,1,0,255
0,1,0,0,0,0,0
2,0,0,0,5,0,0
0,0,0,0,0,8,0
0,0,0,0,0,0,197
0,0,0,0,0,0,21
0,0,0,0,0,0,142
0,1,0,0,0,0,0
0,0,0,0,0,0,32
0,0,0,0,0,0,12
0,0,0,0,0,0,132
0,0,0,0,0,0,33
0,0,0,0,0,0,104
0,0,0,0,6,1,0
0,0,0,0,0,0,127
0,0,0,0,0,0,28
0,0,0,0,0,0,132
0,0,0,0,0,0,10
0,0,0,0,0,2,0
0,0,0,6,4,30,0
0,0,0,0,4,12,0
0,0,0,0,0,0,448
