cDC1,cDC2,pDC,Eos,Mon,Neu,B
2,0,0,0,7,5,1411
0,0,0,0,2,33,0
0,0,0,0,0,0,1760
0,0,0,0,0,0,61
1,2,3,0,0,0,0
0,6,3,2,20,3,2
0,0,0,0,0,0,629
0,0,0,0,0,0,112
2,1,0,0,0,0,0
2,10,5,0,0,1,0
0,0,0,0,0,0,318
7,8,2,12,22,125,0
0,4,0,0,0,0,0
1,1,1,5,5,5,1954
9,0,0,0,0,0,0
2,7,1,13,58,70,83
0,0,0,2,2,0,0
2,4,5,1,0,0,0
1,6,0,11,108,407,0
0,0,1,0,0,0,0
15,1,2,3,0,0,0
0,0,0,0,0,0,573
2,1,0,0,16,10,464
3,0,0,1,1,0,0
8,12,3,6,15,90,0
7,3,0,2,2,12,0
1,2,3,2,20,24,0
0,0,0,0,0,0,2039
0,1,0,0,0,0,23
0,1,0,0,3,5,53
6,6,5,3,1,0,0
6,1,1,4,18,9,2661
5,1,5,4,9,8,0
0,0,0,0,0,0,1425
2,1,0,2,0,16,0
1,1,3,2,2,9,0
0,0,0,0,0,0,2861
0,0,0,1,14,2,0
6,0,0,0,0,0,0
2,6,6,1,0,0,0
3,0,0,0,0,0,0
13,15,2,0,0,0,0
3,3,4,0,1,0,1090
1,0,0,0,0,0,0
0,0,0,1,5,0,25
0,0,0,0,0,0,2496
0,0,0,0,0,0,289
3,1,1,5,46,21,3
0,0,0,0,0,0,93
2,7,7,1,21,20,728
0,0,0,0,0,0,1058
0,0,0,0,0,0,480
3,18,3,3,0,0,0
6,6,0,0,2,14,0
0,0,0,0,0,0,360
0,0,0,0,0,0,1217
31,10,3,0,5,36,8
0,1,3,0,0,0,0
0,0,0,0,1,1,1219
5,6,4,1,2,25,49
0,0,0,0,30,12,703
0,0,0,0,0,0,371
2,15,1,1,2,3,2
0,0,0,0,0,0,395
4,8,2,0,0,0,0
22,9,11,2,2,13,0
0,2,1,1,0,0,0
2,0,0,3,10,1,1032
2,0,0,3,39,3,0
16,1,0,0,0,0,0
0,0,0,2,5,61,0
0,0,0,0,0,0,114
1,10,0,1,0,5,0
0,0,0,0,0,0,502
0,0,0,0,0,0,808
1,10,7,2,8,0,570
1,2,2,2,26,86,0
13,5,0,1,3,34,0
0,0,0,0,0,0,42
0,0,0,0,0,0,431
0,8,2,1,0,0,0
0,5,0,0,0,0,0
0,0,0,0,0,0,134
0,0,0,0,0,0,174
6,6,7,3,5,26,0
20,20,6,5,0,3,0
0,0,0,0,0,0,508
1,2,7,2,10,1,2354
0,0,0,0,0,0,1446
6,2,4,1,0,0,0
16,1,0,0,0,0,0
3,0,0,0,0,0,0
0,0,0,0,0,0,151
17,17,0,5,2,10,0
0,0,0,3,38,26,0
20,21,3,7,28,82,0
0,0,0,0,0,0,63
20,9,4,16,33,101,96
0,0,0,0,0,0,254
0,0,0,0,0,0,836
0,0,0,0,0,0,894
0,0,0,0,0,0,454
11,0,3,15,6,4,0
0,0,1,2,28,12,27
0,0,0,0,1,0,0
0,0,0,0,0,0,265
1,0,1,5,26,3,0
11,30,7,0,0,0,0
1,1,5,5,1,0,0
2,0,0,0,0,0,0
1,3,0,1,9,26,0
0,0,1,0,0,0,25
0,1,0,0,13,2,2194
2,1,3,0,0,0,0
7,7,5,4,17,17,0
0,0,0,0,0,0,3875
0,0,0,0,0,0,762
0,0,0,0,0,1,0
0,3,6,0,0,1,447
0,9,3,0,0,5,0
0,0,0,0,0,0,164
7,0,0,0,0,0,0
0,0,1,0,0,0,0
27,1,0,0,0,3,0
2,1,0,4,17,5,456
7,0,0,11,100,45,0
6,2,4,14,11,4,0
5,0,0,5,0,0,0
6,4,7,1,3,4,106
1,1,0,7,33,125,347
0,0,0,0,0,0,963
6,8,0,9,78,24,0
4,8,0,1,0,8,0
0,0,0,0,0,0,1423
0,0,0,0,0,0,112
0,0,0,2,4,12,0
1,0,4,5,27,10,0
7,2,0,3,0,3,0
3,1,6,0,11,13,1
0,0,0,0,0,0,246
13,22,7,0,3,3,0
0,0,1,0,0,0,538
0,0,0,0,0,0,674
2,4,4,9,34,57,4
0,3,0,0,2,11,323
0,0,0,1,3,3,0
0,0,0,0,0,0,984
0,0,0,0,7,1,11
0,0,0,0,0,0,498
0,0,0,0,0,0,1706
0,0,0,0,0,0,1019
0,0,0,3,11,1,0
1,0,3,2,2,12,0
0,0,0,3,7,1,0
1,0,3,8,47,16,39
10,8,0,6,1,0,0
0,0,0,0,0,0,428
0,0,0,0,0,0,415
2,0,0,0,0,0,0
0,0,0,0,0,0,1048
0,0,0,0,9,2,926
5,2,2,0,0,0,0
1,1,11,2,3,11,4
1,1,0,0,0,0,0
0,0,0,0,0,0,582
0,0,0,0,0,0,828
0,0,0,0,0,0,444
0,0,0,0,0,0,145
0,0,0,0,0,0,331
3,3,2,0,5,0,0
0,4,0,1,3,0,2431
0,0,0,0,0,0,655
0,0,0,0,0,0,1572
0,0,0,0,0,0,1632
11,26,1,0,1,0,0
17,6,1,23,59,241,0
0,0,0,0,0,0,361
5,7,3,0,0,0,0
0,0,2,8,2,0,0
0,0,0,0,0,0,2910
1,3,0,5,23,3,644
0,0,0,0,0,0,2178
1,0,0,0,0,51,0
5,1,4,0,0,0,0
0,0,0,0,0,0,388
1,2,1,8,38,21,19
0,0,0,0,0,0,1424
11,1,0,0,0,0,0
0,0,0,0,0,0,633
1,0,0,0,0,0,0
0,0,0,4,26,2,1
26,19,12,9,8,4,0
4,1,0,1,9,97,0
0,0,0,0,0,0,1619
30,9,2,4,0,0,0
0,4,0,1,2,0,3145
0,0,0,0,0,0,609
5,0,0,6,13,66,0
16,11,6,10,19,63,9
18,17,1,0,6,27,24
0,5,0,0,0,0,0
0,0,1,2,3,2,0
0,0,0,0,0,0,551
0,0,0,0,0,0,115
0,0,0,0,0,0,234
0,3,0,0,0,0,6
16,20,5,2,0,5,0
1,0,1,1,0,0,0
16,20,3,11,48,55,25
0,0,0,3,0,0,0
0,0,0,0,1,0,200
0,0,0,0,0,0,455
0,0,0,0,0,0,8
21,7,10,16,37,116,1
2,3,1,8,15,16,0
16,0,0,0,0,0,0
3,3,2,6,13,6,39
1,0,0,4,2,3,0
0,0,0,0,0,0,35
0,0,0,0,0,0,927
6,0,0,0,11,30,8
0,0,0,0,0,0,396
0,0,0,0,0,0,331
0,0,0,0,0,0,718
0,0,0,0,0,0,85
8,13,0,4,0,0,0
0,0,0,0,0,0,89
0,0,0,0,0,0,1911
2,1,1,9,46,15,61
3,0,0,16,71,10,89
9,2,1,0,0,0,0
0,0,0,2,6,2,24
0,0,1,1,7,9,8
0,2,3,6,52,6,1554
0,0,0,0,0,0,30
3,0,1,1,18,106,0
0,11,0,1,2,1,0
4,0,1,11,53,32,30
15,8,4,15,36,136,5
0,0,0,0,0,0,1389
0,0,0,0,0,0,235
0,0,0,0,0,0,92
4,14,6,1,3,22,0
0,0,0,0,0,0,55
0,0,0,0,0,0,156
5,18,2,6,8,59,1
0,0,0,0,6,9,0
10,28,5,0,0,0,0
2,19,1,1,5,7,550
0,0,0,0,0,0,824
0,0,1,0,0,0,1194
3,1,0,8,14,116,0
4,4,3,0,0,0,0
19,26,2,0,0,0,0
0,0,0,0,3,0,445
3,0,0,0,0,0,0
0,0,0,0,0,0,483
0,0,0,0,0,0,586
0,0,1,0,2,0,503
5,0,1,0,0,0,0
1,0,0,0,0,6,0
14,22,8,27,13,68,1
0,0,0,0,0,0,1942
0,1,0,1,8,11,0
0,0,0,0,0,0,85
6,3,1,5,24,17,0
0,0,0,0,7,38,0
6,0,2,1,0,0,0
5,35,6,2,0,4,0
6,0,0,11,8,2,0
3,1,0,0,0,0,0
4,2,1,6,57,42,30
1,0,0,0,0,0,0
0,3,1,0,0,3,0
5,0,0,3,43,18,235
2,1,2,1,27,10,789
2,0,0,5,25,7,62
0,0,0,0,0,0,365
0,0,0,0,0,0,11
0,0,0,0,0,0,234
3,11,2,5,2,8,0
19,12,11,6,17,122,0
0,0,0,0,0,0,807
0,0,0,0,0,0,860
0,0,0,2,24,0,0
0,0,0,0,0,0,1142
2,0,0,0,0,0,0
1,0,0,0,0,0,0
0,1,0,2,8,1,443
1,2,0,2,3,1,149
1,1,4,0,0,0,0
3,20,1,8,23,23,280
0,0,0,0,3,0,371
1,3,0,0,0,1,0
0,0,1,0,10,1,0
15,23,2,0,3,1,0
10,0,1,1,0,0,0
0,0,1,0,0,0,644
0,6,1,0,2,2,0
0,0,0,0,3,1,0
0,0,0,2,6,0,683
0,0,0,0,1,0,44
2,0,0,0,0,0,0
5,16,8,9,22,5,990
0,1,4,1,1,0,0
0,0,0,0,0,0,1101
2,5,0,0,0,0,0
5,2,2,9,19,19,350
2,2,0,1,4,1,0
0,13,0,2,11,21,0
0,0,0,0,0,0,682
0,0,1,0,0,0,0
3,0,4,1,0,0,0
10,7,3,4,1,5,0
0,0,0,1,4,0,360
0,0,0,2,1,0,4
0,0,1,0,0,0,0
0,0,0,0,0,0,850
3,1,0,0,0,5,0
0,0,0,0,0,0,792
2,0,0,12,47,39,0
6,7,1,0,0,0,668
0,0,0,0,0,0,1855
3,1,4,1,0,0,0
0,0,0,0,0,0,49
1,0,0,6,16,2,1
7,7,4,1,0,1,0
0,0,1,1,0,0,0
0,1,2,2,0,0,0
1,0,0,1,0,4,0
0,0,0,0,0,0,163
0,0,0,0,0,0,293
22,0,3,0,0,0,0
0,0,0,0,0,0,1529
1,3,1,0,0,0,0
0,0,0,6,20,115,0
0,0,0,0,0,0,223
0,5,2,5,21,1,1039
0,0,0,0,0,0,149
0,0,0,0,1,0,290
4,0,3,2,10,7,27
7,7,2,1,1,4,2
5,0,0,2,0,3,0
0,0,0,0,0,0,100
1,7,3,5,56,17,34
1,6,0,0,2,2,0
7,0,0,4,1,18,0
0,1,0,1,1,0,294
5,2,2,14,84,28,31
4,0,0,0,0,0,0
2,0,5,0,0,0,0
11,16,2,2,27,81,1
0,2,0,0,0,0,0
1,3,0,3,3,21,0
0,0,0,0,0,0,32
5,3,4,8,23,44,1823
3,2,0,2,7,31,0
0,0,0,0,0,0,735
0,0,0,1,7,2,3244
0,0,0,0,0,0,491
0,0,0,0,0,0,6
0,0,0,0,0,0,137
1,0,0,4,3,0,0
4,2,6,1,0,0,0
22,7,10,3,8,4,479
0,0,0,0,0,0,265
0,0,0,0,0,0,141
3,1,0,0,1,1,0
1,0,7,0,0,0,0
0,0,0,0,0,0,301
1,1,0,1,13,8,3
0,0,0,0,0,0,993
7,4,3,17,6,3,0
0,4,0,2,19,7,11
0,0,0,0,0,0,699
3,3,0,0,0,0,0
2,0,0,1,16,1,0
1,0,1,1,2,30,2
0,0,0,0,0,0,1734
0,0,0,0,0,0,28
0,0,0,0,0,0,15
5,10,1,0,0,0,0
6,1,2,6,13,5,1245
7,1,3,0,0,0,0
0,0,0,0,0,0,264
0,1,0,0,0,0,291
0,0,0,2,24,24,0
3,0,0,0,0,12,0
1,0,0,0,0,0,0
0,0,0,0,0,0,939
0,0,1,0,4,1,529
2,3,6,0,4,0,0
17,14,9,1,0,1,2
6,4,2,13,3,4,0
0,0,0,0,0,0,3628
32,28,8,17,49,127,14
9,1,0,4,15,78,0
1,0,0,0,0,0,0
2,8,1,0,0,2,0
32,2,0,1,0,0,0
0,0,0,0,0,0,1078
0,0,0,0,0,0,2550
0,0,0,0,0,0,466
2,0,0,0,0,0,0
0,0,0,0,0,0,47
0,0,0,0,0,0,591
1,4,3,1,5,2,364
0,0,0,0,0,0,58
1,1,0,3,21,6,1
4,10,0,0,0,8,0
0,0,0,0,0,0,855
0,0,0,0,0,0,1453
0,0,0,0,0,0,1193
0,0,0,0,0,0,1334
0,0,0,0,0,0,454
0,0,0,0,0,0,72
13,44,10,2,5,13,72
0,0,0,0,0,0,6
2,14,7,1,0,0,0
2,2,3,0,0,1,0
1,2,1,1,4,1,744
13,6,1,0,0,0,0
0,0,0,0,8,28,0
0,0,0,0,2,0,188
0,1,1,0,0,0,0
0,0,0,0,0,0,636
0,0,0,3,6,0,0
0,0,0,0,0,0,449
0,0,0,0,0,0,219
2,0,0,4,36,9,124
17,22,2,7,36,60,5
0,0,0,0,0,0,380
0,1,1,4,1,0,0
0,0,1,0,12,2,514
1,0,0,0,0,0,0
0,0,0,0,0,0,266
7,11,1,6,20,38,0
0,0,0,0,0,0,260
1,1,5,1,0,0,0
0,11,0,1,0,0,0
7,1,0,3,0,1,0
0,0,0,0,0,0,170
0,0,0,0,0,0,535
3,0,0,15,27,44,0
0,0,2,0,4,33,0
47,2,0,0,0,0,0
0,0,0,0,0,0,2154
0,0,0,0,0,0,638
0,0,0,0,0,0,622
4,3,1,3,21,8,3
1,5,2,2,0,5,0
0,0,0,0,0,0,397
0,0,0,0,0,0,932
8,1,1,9,41,42,0
3,2,9,1,1,0,0
4,0,0,0,0,0,0
0,0,0,0,0,0,75
0,0,0,0,0,0,513
0,0,0,0,0,0,383
2,7,5,2,5,7,926
20,36,14,12,40,67,1739
13,38,15,1,0,1,0
0,0,1,3,0,0,0
0,7,0,2,0,0,0
0,0,2,0,2,4,0
0,0,0,1,5,9,0
4,1,0,6,16,13,0
1,1,2,8,16,24,5
4,1,3,1,16,40,1
0,4,0,1,0,0,70
1,0,0,0,0,0,0
4,19,0,0,0,3,39
3,0,0,3,0,2,0
7,9,8,4,2,36,0
0,0,0,3,2,3,0
3,14,2,0,0,1,496
18,8,5,0,1,6,0
1,0,0,4,10,19,0
0,0,0,0,0,0,130
0,0,0,0,0,0,2885
5,1,5,2,1,16,0
0,0,0,0,2,0,117
11,7,2,4,0,0,0
0,0,1,7,10,3,18
2,0,0,3,21,7,29
0,0,0,0,0,0,42
1,6,2,8,43,35,47
0,0,0,0,0,0,19
0,0,0,0,0,0,507
0,0,0,0,0,0,990
0,0,1,0,17,0,144
7,0,4,0,11,37,0
1,0,4,0,0,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,711
0,0,0,0,0,0,266
2,0,0,3,26,2,0
0,0,0,0,0,0,1009
0,0,0,1,6,1,1020
19,12,11,3,3,0,0
8,0,1,0,0,0,0
0,0,0,0,0,0,1537
0,0,1,3,58,20,0
0,0,0,0,9,0,30
3,6,0,3,4,5,1633
0,0,0,0,0,0,18
0,0,0,0,2,1,368
16,36,8,17,16,134,5
28,7,3,7,7,31,0
1,5,0,0,8,61,0
32,11,4,25,40,157,0
0,2,0,0,2,0,1532
1,4,3,1,2,8,0
2,18,0,0,0,0,0
0,0,0,0,0,0,579
0,0,0,0,0,0,90
0,0,0,0,0,0,412
0,0,1,3,12,1,79
0,0,1,0,0,0,0
1,4,2,0,0,0,0
0,0,0,0,0,0,123
16,4,3,5,2,12,1
1,1,3,15,3,0,0
3,1,3,12,20,13,0
0,0,0,0,0,0,1706
0,0,0,0,0,0,151
0,0,0,0,0,0,1228
0,0,0,0,0,0,892
31,0,4,2,0,0,0
0,0,0,0,0,0,994
5,0,0,0,0,0,0
13,0,1,10,39,194,0
0,0,0,0,0,0,890
2,0,1,0,5,34,0
13,3,1,8,18,59,11
0,0,0,0,6,0,17
4,4,1,4,14,34,0
0,0,0,9,2,0,0
0,12,2,3,0,5,0
2,1,2,3,2,0,1481
0,0,0,0,0,0,182
0,0,0,0,0,0,168
0,0,0,0,0,0,28
0,0,0,0,0,0,877
0,0,0,0,0,0,1970
0,0,0,0,0,0,500
0,0,0,0,0,0,618
0,0,0,0,0,0,309
1,6,6,6,1,1,4
2,2,0,3,6,11,173
0,0,0,0,0,0,109
4,3,0,2,18,17,7
0,0,0,0,11,0,679
0,0,0,0,0,0,1062
0,0,0,0,0,0,402
6,19,1,0,0,0,0
0,0,0,2,0,0,0
9,9,5,11,24,51,4
0,0,0,0,0,0,32
0,0,0,0,0,0,545
0,0,1,16,149,83,44
0,0,0,0,0,0,356
0,4,0,1,7,1,673
3,0,0,0,0,0,0
1,0,0,0,0,0,0
0,0,0,0,0,0,419
0,0,0,0,0,0,1193
0,0,0,0,0,0,53
0,0,0,0,0,0,474
2,0,0,0,0,11,0
0,1,1,2,0,0,0
0,0,0,0,0,0,171
32,16,5,15,49,28,79
0,0,0,0,0,0,725
0,0,0,0,0,0,1685
7,3,0,6,6,35,0
11,11,5,17,10,34,6
0,0,0,0,0,0,1245
7,0,0,0,0,0,0
0,0,0,0,8,8,0
0,0,1,0,0,0,0
0,0,0,2,8,99,0
0,0,2,0,0,0,0
0,0,0,0,0,0,636
0,0,0,0,0,0,458
0,0,0,0,0,0,1235
8,17,3,14,26,24,1317
4,0,2,11,4,0,0
1,1,2,0,0,0,0
0,0,0,0,0,0,1118
0,0,0,0,0,0,978
1,1,4,0,0,5,0
1,0,0,0,4,2,1032
27,17,13,2,0,0,0
0,0,0,0,0,0,103
0,0,0,0,0,0,328
0,0,0,0,0,0,110
0,0,0,1,0,0,16
10,8,1,6,21,46,0
0,0,0,0,0,0,226
0,0,0,0,0,0,1300
0,0,0,0,0,0,886
30,10,6,3,1,4,0
10,4,10,5,9,62,0
0,0,0,0,0,0,571
0,0,0,0,0,0,204
0,0,0,0,0,0,11
10,0,1,1,0,0,0
0,0,0,0,0,0,233
3,10,0,0,0,0,0
9,0,2,0,0,0,0
0,0,0,5,3,52,0
0,0,0,0,0,0,991
1,4,2,7,5,23,0
0,0,0,0,0,0,662
0,0,0,0,3,0,0
0,2,4,3,5,4,0
1,3,0,2,6,6,1107
1,0,1,7,8,13,234
1,0,0,0,15,0,0
0,0,0,2,31,8,0
3,0,1,0,0,0,0
1,2,0,1,0,2,0
0,0,0,0,0,0,45
2,0,0,0,0,0,0
11,12,5,14,55,157,0
0,0,0,1,19,4,73
2,0,3,6,21,87,0
0,0,0,0,2,0,949
0,0,0,0,0,0,1266
0,0,1,0,0,0,0
0,0,0,0,0,0,74
1,0,0,1,17,13,1069
0,0,0,0,0,0,1124
0,0,0,0,0,0,230
5,0,0,0,0,0,0
0,0,0,1,9,1,291
0,0,0,0,3,0,134
0,0,0,0,0,0,1442
10,13,3,0,0,2,0
2,0,1,0,0,0,0
5,0,0,3,68,57,0
0,0,0,0,0,0,689
0,0,0,0,0,0,55
0,0,0,0,0,0,389
0,0,0,1,2,0,1875
0,0,0,0,0,0,457
1,0,0,0,0,0,0
1,0,1,1,32,64,0
4,1,1,2,6,0,0
0,0,0,0,0,0,484
0,0,0,0,10,4,0
0,0,0,0,0,0,871
0,0,0,0,0,0,620
0,0,0,0,0,0,1742
2,5,0,0,0,0,0
0,0,0,0,0,0,1179
5,0,0,0,0,0,0
8,5,0,3,0,13,787
0,0,0,0,26,43,0
0,0,0,0,0,0,1435
1,3,4,1,0,0,0
0,0,0,0,0,0,475
2,1,4,19,132,284,0
0,0,0,2,0,1,0
4,9,2,0,0,0,0
0,0,0,0,0,0,14
0,0,0,0,0,0,1526
3,2,0,0,0,0,0
0,0,0,0,0,0,349
5,0,3,0,0,0,0
1,0,0,1,2,8,0
6,3,0,0,0,0,0
0,0,0,0,0,2,0
8,5,0,2,12,43,0
11,1,1,1,0,3,0
2,0,2,1,17,3,1
0,0,0,0,0,0,553
10,3,4,0,0,6,0
0,0,0,0,0,0,788
0,0,0,0,0,0,139
0,0,0,0,0,1,228
2,0,2,6,32,25,0
3,2,0,0,0,0,0
0,0,0,0,0,0,838
11,1,7,1,0,1,0
1,0,1,0,0,0,0
1,0,0,5,36,120,0
2,0,1,0,0,1,0
29,3,1,0,0,0,0
0,0,0,0,0,0,213
13,8,3,0,0,5,0
1,0,0,4,10,10,29
0,0,0,0,0,0,114
0,0,4,10,0,0,0
19,7,2,5,0,10,89
0,0,0,0,3,0,440
0,0,0,0,0,0,85
2,1,0,0,14,12,69
8,10,11,2,7,6,0
5,1,3,0,0,0,0
3,0,0,3,2,9,0
0,0,0,0,0,0,257
0,0,0,0,0,0,888
1,0,0,0,2,6,0
0,0,0,0,2,0,205
0,0,0,0,15,0,1003
0,1,0,0,0,0,0
0,0,0,3,25,10,1
7,0,2,4,21,158,0
2,6,7,1,0,0,0
0,0,0,1,19,1,20
4,1,0,1,3,6,1
0,0,0,0,0,0,2326
0,0,0,0,0,0,1383
1,0,0,1,0,0,0
0,0,0,0,0,0,423
0,0,0,5,1,2,0
0,0,0,1,3,0,0
0,0,0,0,0,0,2117
2,0,1,1,19,5,42
6,0,0,0,0,0,0
0,0,0,0,0,0,86
3,10,1,0,0,1,364
0,0,0,0,0,0,179
0,0,0,0,0,0,151
0,0,0,10,39,24,0
2,3,2,0,0,0,0
0,0,0,0,0,0,22
0,0,0,0,0,0,1439
0,0,0,4,26,2,0
0,0,0,0,0,0,577
2,0,0,0,0,8,0
1,4,0,0,0,0,0
17,2,1,0,0,1,0
0,0,0,0,0,0,2105
1,0,0,0,5,23,0
5,2,0,6,17,85,0
3,14,3,1,0,5,0
0,0,0,0,0,0,1868
1,1,0,0,0,0,1395
2,2,6,0,0,0,0
5,0,2,7,5,18,1
0,1,3,0,0,0,9
0,0,0,0,0,0,1119
0,0,0,0,0,0,397
4,6,1,3,5,37,0
3,7,3,2,2,0,0
0,0,2,6,17,12,0
0,0,0,7,17,16,0
0,0,0,0,0,0,1391
12,6,2,24,41,178,0
0,0,1,7,0,0,0
0,0,2,0,0,0,0
1,6,2,0,0,0,0
8,1,0,10,39,28,2
1,1,0,2,0,0,0
0,1,1,0,0,0,0
2,5,2,2,0,0,0
0,0,0,1,0,1,0
0,0,0,0,0,0,146
4,11,4,9,31,28,2
0,7,2,2,0,6,0
0,0,0,0,0,0,688
0,1,0,4,77,78,0
7,2,0,10,2,1,0
5,0,0,10,34,55,2
19,27,17,1,3,8,47
0,0,0,0,0,0,858
0,27,7,1,0,1,105
3,0,4,0,5,1,0
1,7,4,3,14,22,1729
2,2,0,0,0,0,0
2,8,3,0,2,7,0
0,0,0,0,0,0,500
21,66,15,13,40,74,73
5,2,1,1,8,10,0
1,0,0,2,23,3,0
0,0,0,0,0,0,216
0,0,0,0,0,0,221
0,0,0,2,4,11,0
8,3,1,8,1,5,0
0,0,0,0,0,0,85
1,0,1,5,9,2,0
0,0,0,0,0,0,303
0,0,0,0,0,0,290
11,5,3,7,28,69,0
0,0,3,1,0,0,0
0,0,0,0,0,0,539
0,0,0,0,0,0,1209
0,0,0,0,0,0,672
0,0,0,0,0,0,1720
1,7,4,0,0,0,0
0,0,0,0,0,0,909
1,1,1,0,1,0,0
4,2,0,16,35,52,11
5,3,5,0,0,0,0
0,0,1,0,0,0,0
1,0,8,8,31,17,11
0,0,9,0,0,0,0
1,2,1,6,9,11,538
0,0,0,0,0,0,119
0,2,2,4,79,78,0
0,0,0,0,0,0,29
0,0,0,0,0,0,1508
0,0,0,0,0,0,829
0,0,0,1,0,0,0
0,0,0,0,0,0,740
0,0,0,0,0,0,980
0,0,0,0,0,0,260
30,4,0,4,4,2,0
12,6,5,12,5,41,0
0,0,0,0,0,0,243
0,3,0,0,0,0,0
0,0,0,0,0,0,193
0,0,0,0,0,0,696
1,0,0,0,0,0,0
5,8,5,5,1,27,0
0,0,0,0,0,0,674
1,0,2,1,15,0,0
6,0,0,1,0,1,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
6,0,2,1,0,0,1
4,1,0,0,0,0,0
16,28,5,3,0,3,0
0,0,0,1,2,0,42
0,0,0,0,0,0,197
0,2,0,1,2,7,0
0,0,0,0,0,0,1715
0,0,0,0,0,0,4278
2,2,0,0,1,0,1000
16,15,5,11,50,128,0
0,0,0,0,0,0,190
14,7,1,0,0,0,0
0,3,0,0,0,0,0
0,0,0,0,0,0,228
15,30,3,1,14,35,263
0,0,0,0,0,0,348
0,0,0,0,0,0,198
1,1,3,13,62,158,0
0,0,0,1,8,2,0
0,0,0,0,0,0,85
0,0,0,0,0,0,221
1,0,0,2,0,0,0
3,1,1,8,23,32,1
3,12,5,5,41,20,2899
0,0,0,0,0,0,103
0,0,1,4,1,2,0
0,0,0,0,0,0,10
9,36,4,0,0,0,0
0,0,0,0,0,0,297
17,39,9,14,20,145,0
0,0,0,0,0,0,51
0,0,0,0,1,0,2632
0,0,0,0,0,0,52
0,0,0,0,0,0,1360
1,0,0,0,1,10,0
8,2,2,0,0,1,0
1,3,1,4,10,1,2895
1,0,0,0,2,0,14
13,11,4,8,26,31,0
0,0,0,0,0,0,59
0,2,0,0,0,0,0
0,0,0,0,0,0,887
0,2,0,0,0,0,0
0,0,0,6,0,3,56
0,0,0,0,0,0,2712
0,0,0,0,0,0,2494
1,4,1,0,0,0,0
5,0,0,2,6,45,0
5,11,6,12,48,13,1836
1,1,0,3,10,65,0
0,0,0,0,0,0,521
2,0,0,13,79,41,36
12,17,7,13,51,66,2
8,2,3,11,7,32,0
0,0,0,0,0,0,456
0,0,0,0,0,0,70
0,0,0,0,0,0,309
2,1,0,0,0,0,0
5,27,2,1,2,6,0
0,0,0,0,0,0,1186
0,10,2,7,21,74,0
0,0,0,0,0,0,158
0,0,0,0,0,0,60
0,0,1,1,0,0,0
0,2,0,0,0,0,0
0,0,0,1,2,29,0
0,0,0,0,0,0,488
0,0,0,0,0,0,303
0,0,0,0,0,0,224
0,4,1,0,0,1,0
0,1,2,2,34,5,11
0,0,1,0,5,0,0
0,0,0,0,0,0,179
4,8,6,4,2,2,142
0,8,3,1,0,6,0
0,0,2,0,0,0,0
6,3,6,0,0,0,0
2,7,1,0,0,0,0
0,0,0,0,0,0,618
0,0,0,0,0,0,1193
1,1,2,7,36,26,12
0,3,0,1,0,0,0
0,5,1,1,11,14,0
10,25,2,2,0,17,38
13,2,6,3,3,1,0
1,17,2,1,8,2,1029
0,13,1,0,1,3,9
12,12,11,1,0,1,1
0,1,0,2,14,28,0
20,26,2,0,0,0,0
1,1,1,2,6,7,1115
0,0,0,0,0,0,190
2,0,1,3,14,50,0
0,0,0,0,0,0,39
0,1,3,0,0,0,0
0,0,0,0,0,0,1125
2,7,0,0,0,0,293
0,0,0,0,0,0,452
3,1,6,2,2,7,0
0,0,0,0,0,0,1609
0,0,0,0,0,0,262
6,0,0,2,4,0,21
0,0,0,0,0,0,177
0,0,0,0,0,0,57
4,11,3,3,0,5,226
0,0,0,0,0,0,8
0,0,0,0,0,0,129
0,0,0,0,0,0,413
3,3,2,7,54,24,17
5,23,1,2,0,9,5
0,0,0,0,0,0,41
0,0,0,0,0,0,25
0,0,0,0,0,0,1223
0,0,0,0,6,2,0
0,0,0,0,0,0,947
0,0,0,0,0,0,89
4,0,0,0,1,4,0
5,6,1,3,11,12,1359
0,0,0,0,0,0,1589
0,0,0,0,0,0,1030
5,3,1,2,11,57,0
15,6,0,7,15,17,1
1,1,2,1,2,1,0
9,26,5,3,4,26,0
2,6,5,0,0,2,3
0,0,0,0,1,1,387
2,5,2,3,75,23,0
0,0,0,0,0,0,1406
22,31,5,0,0,10,0
0,0,0,0,11,28,0
0,0,1,0,8,0,797
0,8,3,5,24,10,127
3,2,1,1,9,7,0
10,7,1,13,25,96,0
0,0,0,0,0,0,1150
18,3,0,0,0,0,0
20,61,5,12,13,69,0
0,0,0,0,0,0,410
0,0,0,0,0,0,353
0,0,2,0,0,0,0
26,1,12,3,1,5,0
4,2,3,6,0,14,0
25,20,7,6,13,24,0
0,0,0,3,6,0,1
0,0,0,0,2,1,0
11,10,5,1,1,7,0
1,0,0,3,2,12,27
0,0,0,0,0,0,187
0,2,3,0,0,0,0
2,4,1,6,0,18,0
0,0,0,0,0,0,147
0,1,5,0,0,0,0
1,0,1,0,1,0,0
0,0,0,0,0,0,70
0,8,1,0,3,2,1285
2,1,3,12,8,37,0
5,3,1,5,17,17,0
0,0,0,1,1,0,1743
5,1,0,0,0,0,0
6,0,1,0,4,1,797
2,6,1,0,0,0,103
0,3,1,12,64,101,9
0,0,1,0,10,16,206
11,0,0,0,0,0,0
0,0,0,0,0,0,303
0,0,0,0,0,0,129
